episode;reward0;avg_reward0;t_global;cr
162;12.0;28.9;6588.0;3295.0
163;60.0;29.3;6708.0;3355.0
164;40.0;29.5;6788.0;3395.0
165;61.0;29.9;6910.0;3456.0
166;63.0;30.4;7036.0;3519.0
167;63.0;30.9;7162.0;3582.0
168;81.0;31.6;7324.0;3663.0
169;111.0;32.5;7546.0;3774.0
170;41.0;32.5;7628.0;3815.0
171;117.0;33.6;7862.0;3932.0
172;14.0;33.6;7890.0;3946.0
173;56.0;34.0;8001.0;4002.0
174;45.0;34.3;8091.0;4047.0
175;47.0;34.6;8185.0;4094.0
176;25.0;34.7;8235.0;4119.0
177;23.0;34.8;8281.0;4142.0
178;93.0;35.5;8467.0;4235.0
179;72.0;36.1;8611.0;4307.0
180;83.0;36.7;8776.0;4390.0
181;49.0;36.5;8874.0;4439.0
182;62.0;37.0;8998.0;4501.0
183;77.0;37.4;9152.0;4578.0
184;54.0;37.7;9260.0;4632.0
185;71.0;38.3;9402.0;4703.0
186;39.0;38.5;9480.0;4742.0
187;64.0;38.9;9608.0;4806.0
188;52.0;39.0;9712.0;4858.0
189;93.0;39.7;9898.0;4951.0
190;86.0;40.4;10070.0;5037.0
191;48.0;40.3;10166.0;5085.0
192;102.0;41.2;10370.0;5187.0
193;66.0;41.6;10502.0;5253.0
194;87.0;42.2;10676.0;5340.0
195;47.0;42.5;10770.0;5387.0
196;40.0;42.8;10850.0;5427.0
197;50.0;43.2;10950.0;5477.0
198;26.0;43.3;11002.0;5503.0
199;59.0;43.7;11120.0;5562.0
200;53.0;44.1;11226.0;5615.0
201;115.0;45.1;11456.0;5730.0
202;34.0;45.2;11524.0;5764.0
203;51.0;45.6;11626.0;5815.0
204;32.0;45.7;11690.0;5847.0
205;85.0;46.4;11860.0;5932.0
206;41.0;46.6;11942.0;5973.0
207;14.0;46.6;11970.0;5987.0
208;164.0;48.1;12298.0;6151.0
209;52.0;48.3;12402.0;6203.0
210;55.0;48.6;12512.0;6258.0
211;83.0;49.2;12677.0;6341.0
212;43.0;49.6;12763.0;6384.0
213;131.0;50.4;13025.0;6515.0
214;49.0;50.7;13123.0;6564.0
215;64.0;51.2;13251.0;6628.0
216;99.0;51.8;13449.0;6727.0
217;69.0;52.3;13587.0;6796.0
218;58.0;52.1;13703.0;6854.0
219;59.0;52.4;13821.0;6913.0
220;65.0;52.9;13951.0;6978.0
221;31.0;52.8;14013.0;7009.0
222;53.0;53.1;14119.0;7062.0
223;56.0;53.4;14231.0;7118.0
224;123.0;54.4;14477.0;7241.0
225;93.0;55.0;14663.0;7334.0
226;76.0;55.6;14815.0;7410.0
227;81.0;55.9;14977.0;7491.0
228;53.0;56.3;15083.0;7544.0
229;85.0;57.0;15253.0;7629.0
230;70.0;57.6;15393.0;7699.0
231;63.0;58.0;15519.0;7762.0
232;71.0;58.2;15661.0;7833.0
233;69.0;58.6;15799.0;7902.0
234;88.0;59.0;15975.0;7990.0
235;70.0;59.2;16115.0;8060.0
236;121.0;60.2;16357.0;8181.0
237;90.0;61.0;16537.0;8271.0
238;78.0;61.6;16693.0;8349.0
239;95.0;62.1;16883.0;8444.0
240;113.0;63.1;17109.0;8557.0
241;116.0;63.8;17341.0;8673.0
242;126.0;64.6;17593.0;8799.0
243;107.0;64.9;17807.0;8906.0
244;102.0;65.7;18011.0;9008.0
245;140.0;66.8;18291.0;9148.0
246;129.0;67.4;18549.0;9277.0
247;107.0;68.0;18763.0;9384.0
248;129.0;68.6;19021.0;9513.0
249;139.0;69.8;19299.0;9652.0
250;136.0;70.2;19571.0;9788.0
251;148.0;71.4;19867.0;9936.0
252;154.0;72.3;20175.0;10090.0
253;145.0;73.4;20465.0;10235.0
254;127.0;74.2;20719.0;10362.0
255;126.0;75.1;20971.0;10488.0
256;126.0;76.0;21223.0;10614.0
257;169.0;77.1;21561.0;10783.0
258;130.0;77.6;21820.0;10913.0
259;129.0;78.7;22078.0;11042.0
260;133.0;79.9;22344.0;11175.0
261;139.0;80.3;22622.0;11314.0
262;146.0;81.6;22914.0;11460.0
263;192.0;83.0;23298.0;11652.0
264;159.0;84.2;23616.0;11811.0
265;144.0;85.0;23904.0;11955.0
266;159.0;86.0;24222.0;12114.0
267;167.0;87.0;24556.0;12281.0
268;156.0;87.7;24868.0;12437.0
269;168.0;88.3;25204.0;12605.0
270;183.0;89.7;25570.0;12788.0
271;200.0;90.6;25970.0;12988.0
272;165.0;92.1;26300.0;13153.0
273;182.0;93.3;26664.0;13335.0
274;162.0;94.5;26988.0;13497.0
275;153.0;95.6;27294.0;13650.0
276;183.0;97.1;27660.0;13833.0
277;181.0;98.7;28022.0;14014.0
278;174.0;99.5;28370.0;14188.0
279;164.0;100.4;28698.0;14352.0
280;173.0;101.4;29044.0;14525.0
281;191.0;102.8;29426.0;14716.0
282;200.0;104.2;29826.0;14916.0
283;167.0;105.0;30159.0;15083.0
284;158.0;106.1;30475.0;15241.0
285;199.0;107.4;30873.0;15440.0
286;165.0;108.6;31203.0;15605.0
287;155.0;109.5;31513.0;15760.0
288;200.0;111.0;31913.0;15960.0
289;200.0;112.1;32313.0;16160.0
290;183.0;113.1;32679.0;16343.0
291;200.0;114.6;33079.0;16543.0
292;190.0;115.5;33459.0;16733.0
293;200.0;116.8;33859.0;16933.0
294;200.0;117.9;34259.0;17133.0
295;200.0;119.5;34659.0;17333.0
296;200.0;121.1;35059.0;17533.0
297;200.0;122.6;35459.0;17733.0
298;200.0;124.3;35859.0;17933.0
299;200.0;125.7;36259.0;18133.0
300;200.0;127.2;36659.0;18333.0
301;200.0;128.0;37059.0;18533.0
302;200.0;129.7;37459.0;18733.0
303;200.0;131.2;37859.0;18933.0
304;200.0;132.9;38259.0;19133.0
305;200.0;134.0;38659.0;19333.0
306;200.0;135.6;39059.0;19533.0
307;200.0;137.5;39459.0;19733.0
308;200.0;137.8;39859.0;19933.0
309;185.0;139.2;40229.0;20118.0
310;200.0;140.6;40629.0;20318.0
311;200.0;141.8;41029.0;20518.0
312;200.0;143.3;41429.0;20718.0
313;200.0;144.0;41829.0;20918.0
314;200.0;145.5;42229.0;21118.0
315;200.0;146.9;42629.0;21318.0
316;200.0;147.9;43029.0;21518.0
317;200.0;149.2;43429.0;21718.0
318;200.0;150.6;43829.0;21918.0
