episode;reward1;avg_reward1;t_global;cr
182;81.0;28.8;7244.0;3623.0
183;46.0;29.1;7336.0;3669.0
184;37.0;29.3;7410.0;3706.0
185;80.0;29.8;7570.0;3786.0
186;103.0;30.7;7776.0;3889.0
187;107.0;31.5;7989.0;3996.0
188;81.0;32.1;8151.0;4077.0
189;56.0;32.6;8263.0;4133.0
190;57.0;33.0;8377.0;4190.0
191;11.0;33.0;8399.0;4201.0
192;32.0;33.2;8463.0;4233.0
193;39.0;33.3;8541.0;4272.0
194;17.0;33.3;8575.0;4289.0
195;78.0;33.8;8730.0;4367.0
196;72.0;34.3;8874.0;4439.0
197;74.0;34.9;9022.0;4513.0
198;97.0;35.7;9216.0;4610.0
199;62.0;36.2;9340.0;4672.0
200;60.0;36.6;9460.0;4732.0
201;64.0;37.2;9588.0;4796.0
202;102.0;38.0;9792.0;4898.0
203;118.0;39.1;10028.0;5016.0
204;59.0;39.3;10146.0;5075.0
205;152.0;40.4;10450.0;5227.0
206;74.0;40.9;10598.0;5301.0
207;105.0;41.8;10808.0;5406.0
208;40.0;42.1;10888.0;5446.0
209;42.0;42.4;10972.0;5488.0
210;62.0;42.9;11096.0;5550.0
211;43.0;43.2;11182.0;5593.0
212;48.0;43.5;11278.0;5641.0
213;73.0;43.8;11424.0;5714.0
214;56.0;44.2;11536.0;5770.0
215;41.0;44.4;11618.0;5811.0
216;21.0;44.2;11660.0;5832.0
217;49.0;44.6;11758.0;5881.0
218;40.0;44.9;11838.0;5921.0
219;13.0;44.9;11864.0;5934.0
220;58.0;45.4;11980.0;5992.0
221;132.0;46.2;12244.0;6124.0
222;78.0;46.9;12400.0;6202.0
223;96.0;47.8;12592.0;6298.0
224;200.0;49.6;12991.0;6498.0
225;60.0;50.0;13111.0;6558.0
226;61.0;50.2;13233.0;6619.0
227;45.0;50.4;13323.0;6664.0
228;74.0;51.0;13471.0;6738.0
229;85.0;51.6;13641.0;6823.0
230;42.0;51.8;13725.0;6865.0
231;60.0;52.2;13845.0;6925.0
232;75.0;52.6;13995.0;7000.0
233;43.0;52.9;14081.0;7043.0
234;73.0;53.5;14227.0;7116.0
235;45.0;53.6;14317.0;7161.0
236;193.0;55.3;14703.0;7354.0
237;85.0;55.9;14873.0;7439.0
238;72.0;56.4;15017.0;7511.0
239;88.0;57.1;15193.0;7599.0
240;81.0;57.7;15355.0;7680.0
241;77.0;58.2;15509.0;7757.0
242;92.0;59.0;15693.0;7849.0
243;67.0;59.5;15827.0;7916.0
244;85.0;60.1;15997.0;8001.0
245;64.0;60.4;16125.0;8065.0
246;102.0;61.2;16329.0;8167.0
247;62.0;61.4;16453.0;8229.0
248;91.0;62.2;16635.0;8320.0
249;100.0;62.8;16835.0;8420.0
250;85.0;63.5;17005.0;8505.0
251;98.0;63.7;17201.0;8603.0
252;135.0;64.4;17471.0;8738.0
253;87.0;64.8;17645.0;8825.0
254;112.0;65.5;17869.0;8937.0
255;151.0;66.7;18171.0;9088.0
256;131.0;67.9;18433.0;9219.0
257;131.0;68.7;18695.0;9350.0
258;151.0;69.4;18997.0;9501.0
259;134.0;70.5;19265.0;9635.0
260;161.0;71.9;19587.0;9796.0
261;140.0;73.2;19867.0;9936.0
262;159.0;74.5;20185.0;10095.0
263;124.0;75.3;20433.0;10219.0
264;121.0;76.1;20675.0;10340.0
265;146.0;77.3;20967.0;10486.0
266;129.0;78.4;21225.0;10615.0
267;131.0;79.5;21487.0;10746.0
268;155.0;80.8;21796.0;10901.0
269;140.0;81.7;22076.0;11041.0
270;159.0;82.8;22394.0;11200.0
271;140.0;84.0;22674.0;11340.0
272;149.0;85.2;22972.0;11489.0
273;155.0;86.2;23282.0;11644.0
274;155.0;87.0;23592.0;11799.0
275;149.0;87.4;23890.0;11948.0
276;196.0;88.6;24282.0;12144.0
277;149.0;89.5;24580.0;12293.0
278;193.0;91.1;24966.0;12486.0
279;200.0;92.2;25366.0;12686.0
280;185.0;93.6;25736.0;12871.0
281;177.0;95.1;26090.0;13048.0
282;164.0;95.9;26418.0;13212.0
283;177.0;97.2;26772.0;13389.0
284;174.0;98.6;27120.0;13563.0
285;197.0;99.7;27514.0;13760.0
286;183.0;100.5;27880.0;13943.0
287;151.0;101.0;28182.0;14094.0
288;176.0;101.9;28534.0;14270.0
289;171.0;103.1;28876.0;14441.0
290;149.0;104.0;29174.0;14590.0
291;200.0;105.9;29574.0;14790.0
292;195.0;107.5;29963.0;14985.0
293;144.0;108.6;30251.0;15129.0
294;200.0;110.4;30651.0;15329.0
295;200.0;111.6;31051.0;15529.0
296;181.0;112.7;31413.0;15710.0
297;162.0;113.6;31737.0;15872.0
298;174.0;114.4;32085.0;16046.0
299;200.0;115.7;32485.0;16246.0
300;195.0;117.1;32875.0;16441.0
301;157.0;118.0;33189.0;16598.0
302;200.0;119.0;33589.0;16798.0
303;200.0;119.8;33989.0;16998.0
304;200.0;121.2;34389.0;17198.0
305;200.0;121.7;34789.0;17398.0
306;200.0;123.0;35189.0;17598.0
307;200.0;123.9;35589.0;17798.0
308;200.0;125.5;35989.0;17998.0
309;200.0;127.1;36389.0;18198.0
310;196.0;128.4;36781.0;18394.0
311;200.0;130.0;37181.0;18594.0
312;200.0;131.5;37581.0;18794.0
313;200.0;132.8;37981.0;18994.0
314;194.0;134.2;38369.0;19188.0
315;200.0;135.8;38769.0;19388.0
316;197.0;137.5;39163.0;19585.0
317;200.0;139.0;39563.0;19785.0
318;200.0;140.6;39963.0;19985.0
319;190.0;142.4;40343.0;20175.0
320;200.0;143.8;40743.0;20375.0
321;200.0;144.5;41143.0;20575.0
322;200.0;145.7;41543.0;20775.0
323;200.0;146.8;41943.0;20975.0
324;198.0;146.8;42339.0;21173.0
325;200.0;148.2;42739.0;21373.0
326;200.0;149.5;43139.0;21573.0
327;200.0;151.1;43539.0;21773.0
328;200.0;152.4;43939.0;21973.0
