comm_rounds;t1;staleness1;epoch1
1;1100;100.0;99.96
2;1200;400.0;99.92
3;1300;100.0;99.88
4;1400;100.0;99.84
5;1500;200.0;99.8
6;1600;100.0;99.76
7;1700;200.0;99.72
8;1800;400.0;99.68
9;1900;200.0;99.64
10;2000;100.0;99.6
11;2100;100.0;99.56
12;2200;400.0;99.52
13;2300;300.0;99.48
14;2399;198.0;99.44
15;2498;297.0;99.4
16;2597;99.0;99.36
17;2696;396.0;99.32
18;2795;198.0;99.28
19;2894;396.0;99.24
20;2993;198.0;99.2
21;3092;198.0;99.16
22;3191;99.0;99.12
23;3290;396.0;99.08
24;3389;297.0;99.04
25;3488;396.0;99.0
26;3587;99.0;98.96
27;3686;99.0;98.92
28;3785;198.0;98.88
29;3884;396.0;98.84
30;3983;198.0;98.8
31;4082;99.0;98.76
32;4181;396.0;98.72
33;4280;99.0;98.68
34;4379;198.0;98.64
35;4478;297.0;98.6
36;4577;297.0;98.56
37;4676;99.0;98.52
38;4775;198.0;98.48
39;4873;98.0;98.44
40;4971;196.0;98.4
41;5069;196.0;98.36
42;5167;392.0;98.32
43;5265;196.0;98.28
44;5363;392.0;98.24
45;5461;294.0;98.2
46;5559;196.0;98.16
47;5657;98.0;98.12
48;5755;98.0;98.08
49;5853;98.0;98.04
50;5951;196.0;98.0
51;6049;98.0;97.96
52;6147;98.0;97.92
53;6245;294.0;97.88
54;6343;294.0;97.84
55;6441;294.0;97.8
56;6539;98.0;97.76
57;6637;294.0;97.72
58;6735;98.0;97.68
59;6833;98.0;97.64
60;6931;98.0;97.6
61;7029;294.0;97.56
62;7127;98.0;97.52
63;7225;392.0;97.48
64;7322;97.0;97.44
65;7419;97.0;97.4
66;7516;388.0;97.36
67;7613;97.0;97.32
68;7710;388.0;97.28
69;7807;388.0;97.24
70;7904;97.0;97.2
71;8001;388.0;97.16
72;8098;388.0;97.12
73;8195;194.0;97.08
74;8292;97.0;97.04
75;8389;194.0;97.0
76;8486;97.0;96.96
77;8583;194.0;96.92
78;8680;97.0;96.88
79;8777;97.0;96.84
80;8874;97.0;96.8
81;8971;194.0;96.76
82;9068;194.0;96.72
83;9165;388.0;96.68
84;9262;97.0;96.64
85;9359;291.0;96.6
86;9456;194.0;96.56
87;9553;194.0;96.52
88;9650;388.0;96.48
89;9746;192.0;96.44
90;9842;192.0;96.4
91;9938;288.0;96.36
92;10034;96.0;96.32
93;10130;384.0;96.28
94;10226;96.0;96.24
95;10322;96.0;96.2
96;10418;192.0;96.16
97;10514;192.0;96.12
98;10610;192.0;96.08
99;10706;192.0;96.04
100;10802;384.0;96.0
101;10898;384.0;95.96
102;10994;96.0;95.92
103;11090;288.0;95.88
104;11186;96.0;95.84
105;11282;384.0;95.8
106;11378;192.0;95.76
107;11474;96.0;95.72
108;11570;96.0;95.68
109;11666;192.0;95.64
110;11762;192.0;95.6
111;11858;384.0;95.56
112;11954;96.0;95.52
113;12050;96.0;95.48
114;12145;190.0;95.44
115;12240;95.0;95.4
116;12335;380.0;95.36
117;12430;380.0;95.32
118;12525;95.0;95.28
119;12620;190.0;95.24
120;12715;95.0;95.2
121;12810;190.0;95.16
122;12905;95.0;95.12
123;13000;95.0;95.08
124;13095;380.0;95.04
125;13190;285.0;95.0
126;13285;380.0;94.96
127;13380;380.0;94.92
128;13475;190.0;94.88
129;13570;190.0;94.84
130;13665;190.0;94.8
131;13760;190.0;94.76
132;13855;190.0;94.72
133;13950;95.0;94.68
134;14045;380.0;94.64
135;14140;285.0;94.6
136;14235;285.0;94.56
137;14330;95.0;94.52
138;14425;95.0;94.48
139;14519;94.0;94.44
140;14613;188.0;94.4
141;14707;188.0;94.36
142;14801;94.0;94.32
143;14895;94.0;94.28
144;14989;188.0;94.24
145;15083;188.0;94.2
146;15177;188.0;94.16
147;15271;94.0;94.12
148;15365;188.0;94.08
149;15459;94.0;94.04
150;15553;376.0;94.0
151;15647;376.0;93.96
152;15741;376.0;93.92
153;15835;94.0;93.88
154;15929;376.0;93.84
155;16023;376.0;93.8
156;16117;376.0;93.76
157;16211;188.0;93.72
158;16305;94.0;93.68
159;16399;282.0;93.64
160;16493;188.0;93.6
161;16587;188.0;93.56
162;16681;188.0;93.52
163;16775;94.0;93.48
164;16868;93.0;93.44
165;16961;93.0;93.4
166;17054;93.0;93.36
167;17147;186.0;93.32
168;17240;279.0;93.28
169;17333;93.0;93.24
170;17426;186.0;93.2
171;17519;93.0;93.16
172;17612;372.0;93.12
173;17705;186.0;93.08
174;17798;93.0;93.04
175;17891;186.0;93.0
176;17984;93.0;92.96000000000001
177;18077;279.0;92.92
178;18170;372.0;92.88
179;18263;93.0;92.84
180;18356;279.0;92.8
181;18449;372.0;92.76
182;18542;93.0;92.72
183;18635;186.0;92.68
184;18728;279.0;92.64
185;18821;93.0;92.6
186;18914;186.0;92.56
187;19007;93.0;92.52
188;19100;186.0;92.48
189;19192;368.0;92.44
190;19284;92.0;92.4
191;19376;184.0;92.36
192;19468;368.0;92.32
193;19560;92.0;92.28
194;19652;276.0;92.24
195;19744;92.0;92.2
196;19836;92.0;92.16
197;19928;368.0;92.12
198;20020;184.0;92.08
199;20112;368.0;92.03999999999999
200;20204;184.0;92.0
201;20296;92.0;91.96
202;20388;92.0;91.92
203;20480;184.0;91.88
204;20572;184.0;91.84
205;20664;184.0;91.8
206;20756;92.0;91.76
207;20848;276.0;91.72
208;20940;92.0;91.68
209;21032;184.0;91.64
210;21124;368.0;91.6
211;21216;92.0;91.56
212;21308;368.0;91.52
213;21400;92.0;91.48
214;21491;91.0;91.44
215;21582;182.0;91.4
216;21673;182.0;91.36
217;21764;91.0;91.32
218;21855;273.0;91.28
219;21946;364.0;91.24
220;22037;91.0;91.2
221;22128;182.0;91.16
222;22219;273.0;91.12
223;22310;182.0;91.08
224;22401;91.0;91.03999999999999
225;22492;273.0;91.0
226;22583;91.0;90.96
227;22674;364.0;90.92
228;22765;91.0;90.88
229;22856;91.0;90.84
230;22947;364.0;90.8
231;23038;91.0;90.76
232;23129;182.0;90.72
233;23220;182.0;90.68
234;23311;273.0;90.64
235;23402;91.0;90.6
236;23493;91.0;90.56
237;23584;91.0;90.52
238;23675;182.0;90.48
239;23765;270.0;90.44
240;23855;270.0;90.4
241;23945;360.0;90.36
242;24035;360.0;90.32
243;24125;180.0;90.28
244;24215;360.0;90.24
245;24305;180.0;90.2
246;24395;360.0;90.16
247;24485;270.0;90.12
248;24575;360.0;90.08
249;24665;180.0;90.03999999999999
250;24755;90.0;90.0
251;24845;180.0;89.96000000000001
252;24935;360.0;89.92
253;25025;90.0;89.88
254;25115;90.0;89.84
255;25205;180.0;89.8
256;25295;180.0;89.76
257;25385;90.0;89.72
258;25475;180.0;89.68
259;25565;270.0;89.64
260;25655;90.0;89.6
261;25745;360.0;89.56
262;25835;270.0;89.52
263;25925;360.0;89.48
264;26014;89.0;89.44
265;26103;178.0;89.4
266;26192;178.0;89.36
267;26281;356.0;89.32
268;26370;89.0;89.28
269;26459;178.0;89.24
270;26548;178.0;89.2
271;26637;178.0;89.16
272;26726;89.0;89.12
273;26815;178.0;89.08
274;26904;356.0;89.03999999999999
275;26993;178.0;89.0
276;27082;178.0;88.96
277;27171;178.0;88.92
278;27260;178.0;88.88
279;27349;178.0;88.84
280;27438;356.0;88.8
281;27527;89.0;88.75999999999999
282;27616;178.0;88.72
283;27705;356.0;88.68
284;27794;89.0;88.64
285;27883;356.0;88.6
286;27972;89.0;88.56
287;28061;178.0;88.52
288;28150;178.0;88.48
289;28238;264.0;88.44
290;28326;264.0;88.4
291;28414;176.0;88.36
292;28502;352.0;88.32
293;28590;352.0;88.28
294;28678;352.0;88.24
295;28766;176.0;88.2
296;28854;352.0;88.16
297;28942;352.0;88.12
298;29030;264.0;88.08
299;29118;176.0;88.04
300;29206;352.0;88.0
301;29294;352.0;87.96000000000001
302;29382;264.0;87.92
303;29470;176.0;87.88
304;29558;264.0;87.84
305;29646;352.0;87.8
306;29734;88.0;87.76
307;29822;88.0;87.72
308;29910;264.0;87.68
309;29998;88.0;87.64
310;30086;264.0;87.6
311;30174;88.0;87.56
312;30262;176.0;87.52
313;30350;88.0;87.48
314;30437;261.0;87.44
315;30524;261.0;87.4
316;30611;261.0;87.36
317;30698;87.0;87.32
318;30785;87.0;87.28
319;30872;174.0;87.24
320;30959;174.0;87.2
321;31046;261.0;87.16
322;31133;87.0;87.12
323;31220;174.0;87.08
324;31307;87.0;87.03999999999999
325;31394;261.0;87.0
326;31481;348.0;86.96
327;31568;87.0;86.92
328;31655;261.0;86.88
329;31742;87.0;86.84
330;31829;348.0;86.8
331;31916;87.0;86.76
332;32003;348.0;86.72
333;32090;87.0;86.68
334;32177;87.0;86.64
335;32264;348.0;86.6
336;32351;87.0;86.56
337;32438;348.0;86.52
338;32525;348.0;86.48
339;32611;258.0;86.44
340;32697;344.0;86.4
341;32783;86.0;86.36
342;32869;86.0;86.32
343;32955;86.0;86.28
344;33041;172.0;86.24000000000001
345;33127;344.0;86.2
346;33213;344.0;86.16
347;33299;172.0;86.12
348;33385;172.0;86.08
349;33471;172.0;86.04
350;33557;258.0;86.0
351;33643;344.0;85.96000000000001
352;33729;172.0;85.92
353;33815;258.0;85.88
354;33901;172.0;85.84
355;33987;258.0;85.8
356;34073;258.0;85.76
357;34159;172.0;85.72
358;34245;86.0;85.68
359;34331;172.0;85.64
360;34417;86.0;85.6
361;34503;86.0;85.56
362;34589;172.0;85.52
363;34675;172.0;85.48
364;34760;85.0;85.44
365;34845;170.0;85.4
366;34930;85.0;85.36
367;35015;85.0;85.32
368;35100;340.0;85.28
369;35185;85.0;85.24
370;35270;170.0;85.2
371;35355;85.0;85.16
372;35440;85.0;85.12
373;35525;340.0;85.08
374;35610;340.0;85.03999999999999
375;35695;85.0;85.0
376;35780;85.0;84.96000000000001
377;35865;85.0;84.92
378;35950;85.0;84.88
379;36035;170.0;84.84
380;36120;255.0;84.8
381;36205;170.0;84.76
382;36290;170.0;84.72
383;36375;170.0;84.68
384;36460;255.0;84.64
385;36545;85.0;84.6
386;36630;340.0;84.56
387;36715;340.0;84.52
388;36800;170.0;84.48
389;36884;252.0;84.44
390;36968;168.0;84.4
391;37052;336.0;84.36
392;37136;84.0;84.32
393;37220;168.0;84.28
394;37304;336.0;84.24
395;37388;336.0;84.2
396;37472;168.0;84.16
397;37556;84.0;84.12
398;37640;168.0;84.08
399;37724;252.0;84.03999999999999
400;37808;252.0;84.0
401;37892;84.0;83.96000000000001
402;37976;168.0;83.92
403;38060;168.0;83.88
404;38144;336.0;83.84
405;38228;168.0;83.8
406;38312;252.0;83.75999999999999
407;38396;336.0;83.72
408;38480;84.0;83.68
409;38564;168.0;83.64
410;38648;168.0;83.6
411;38732;252.0;83.56
412;38816;336.0;83.52
413;38900;336.0;83.48
414;38983;83.0;83.44
415;39066;332.0;83.4
416;39149;166.0;83.36
417;39232;83.0;83.32
418;39315;83.0;83.28
419;39398;249.0;83.24000000000001
420;39481;166.0;83.2
421;39564;83.0;83.16
422;39647;249.0;83.12
423;39730;166.0;83.08
424;39813;249.0;83.03999999999999
425;39896;249.0;83.0
426;39979;83.0;82.96000000000001
427;40062;83.0;82.92
428;40145;249.0;82.88
429;40228;166.0;82.84
430;40311;166.0;82.8
431;40394;166.0;82.76
432;40477;166.0;82.72
433;40560;83.0;82.68
434;40643;332.0;82.64
435;40726;166.0;82.6
436;40809;249.0;82.56
437;40892;83.0;82.52
438;40975;249.0;82.48
439;41057;246.0;82.44
440;41139;328.0;82.4
441;41221;246.0;82.36
442;41303;246.0;82.32
443;41385;82.0;82.28
444;41467;246.0;82.24
445;41549;328.0;82.2
446;41631;328.0;82.16
447;41713;164.0;82.12
448;41795;82.0;82.08
449;41877;246.0;82.03999999999999
450;41959;246.0;82.0
451;42041;164.0;81.96000000000001
452;42123;164.0;81.92
453;42205;246.0;81.88
454;42287;164.0;81.84
455;42369;82.0;81.8
456;42451;246.0;81.75999999999999
457;42533;328.0;81.72
458;42615;328.0;81.68
459;42697;82.0;81.64
460;42779;82.0;81.6
461;42861;328.0;81.56
462;42943;328.0;81.52
463;43025;82.0;81.48
464;43106;324.0;81.44
465;43187;81.0;81.4
466;43268;81.0;81.36
467;43349;324.0;81.32
468;43430;81.0;81.28
469;43511;162.0;81.24000000000001
470;43592;81.0;81.2
471;43673;162.0;81.16
472;43754;324.0;81.12
473;43835;243.0;81.08
474;43916;162.0;81.03999999999999
475;43997;324.0;81.0
476;44078;81.0;80.96000000000001
477;44159;243.0;80.92
478;44240;243.0;80.88
479;44321;81.0;80.84
480;44402;81.0;80.8
481;44483;162.0;80.76
482;44564;81.0;80.72
483;44645;162.0;80.68
484;44726;162.0;80.64
485;44807;243.0;80.6
486;44888;243.0;80.56
487;44969;324.0;80.52
488;45050;81.0;80.48
489;45130;160.0;80.44
490;45210;240.0;80.4
491;45290;80.0;80.36
492;45370;160.0;80.32
493;45450;80.0;80.28
494;45530;80.0;80.24000000000001
495;45610;80.0;80.2
496;45690;80.0;80.16
497;45770;240.0;80.12
498;45850;160.0;80.08
499;45930;240.0;80.03999999999999
500;46010;80.0;80.0
501;46090;80.0;80.0
502;46170;80.0;80.0
503;46250;160.0;80.0
504;46330;160.0;80.0
505;46410;80.0;80.0
506;46490;80.0;80.0
507;46570;80.0;80.0
508;46650;320.0;80.0
509;46730;80.0;80.0
