comm_rounds;t8;staleness8;epoch8
1;1100;300.0;99.96
2;1200;100.0;99.92
3;1300;100.0;99.88
4;1400;100.0;99.84
5;1500;300.0;99.8
6;1600;300.0;99.76
7;1700;400.0;99.72
8;1800;100.0;99.68
9;1900;100.0;99.64
10;2000;600.0;99.6
11;2100;300.0;99.56
12;2200;300.0;99.52
13;2300;300.0;99.48
14;2399;99.0;99.44
15;2498;396.0;99.4
16;2597;198.0;99.36
17;2696;297.0;99.32
18;2795;99.0;99.28
19;2894;297.0;99.24
20;2993;297.0;99.2
21;3092;396.0;99.16
22;3191;495.0;99.12
23;3290;297.0;99.08
24;3389;99.0;99.04
25;3488;396.0;99.0
26;3587;693.0;98.96
27;3686;495.0;98.92
28;3785;396.0;98.88
29;3884;297.0;98.84
30;3983;297.0;98.8
31;4082;693.0;98.76
32;4181;198.0;98.72
33;4280;693.0;98.68
34;4379;297.0;98.64
35;4478;891.0;98.6
36;4577;99.0;98.56
37;4676;396.0;98.52
38;4775;396.0;98.48
39;4873;294.0;98.44
40;4971;392.0;98.4
41;5069;392.0;98.36
42;5167;588.0;98.32
43;5265;490.0;98.28
44;5363;294.0;98.24
45;5461;392.0;98.2
46;5559;294.0;98.16
47;5657;196.0;98.12
48;5755;490.0;98.08
49;5853;294.0;98.04
50;5951;588.0;98.0
51;6049;98.0;97.96
52;6147;294.0;97.92
53;6245;490.0;97.88
54;6343;392.0;97.84
55;6441;294.0;97.8
56;6539;294.0;97.76
57;6637;294.0;97.72
58;6735;98.0;97.68
59;6833;686.0;97.64
60;6931;686.0;97.6
61;7029;196.0;97.56
62;7127;392.0;97.52
63;7225;294.0;97.48
64;7322;291.0;97.44
65;7419;970.0;97.4
66;7516;194.0;97.36
67;7613;291.0;97.32
68;7710;194.0;97.28
69;7807;388.0;97.24
70;7904;291.0;97.2
71;8001;97.0;97.16
72;8098;194.0;97.12
73;8195;388.0;97.08
74;8292;776.0;97.04
75;8389;582.0;97.0
76;8486;194.0;96.96
77;8583;388.0;96.92
78;8680;291.0;96.88
79;8777;679.0;96.84
80;8874;679.0;96.8
81;8971;97.0;96.76
82;9068;485.0;96.72
83;9165;97.0;96.68
84;9262;485.0;96.64
85;9359;97.0;96.6
86;9456;97.0;96.56
87;9553;194.0;96.52
88;9650;388.0;96.48
89;9746;384.0;96.44
90;9842;96.0;96.4
91;9938;192.0;96.36
92;10034;480.0;96.32
93;10130;192.0;96.28
94;10226;384.0;96.24
95;10322;384.0;96.2
96;10418;96.0;96.16
97;10514;96.0;96.12
98;10610;480.0;96.08
99;10706;288.0;96.04
100;10802;192.0;96.0
101;10898;288.0;95.96
102;10994;192.0;95.92
