comm_rounds;t0;staleness0;epoch0
1;1100;200.0;99.96
2;1200;200.0;99.92
3;1300;200.0;99.88
4;1400;200.0;99.84
5;1500;300.0;99.8
6;1600;200.0;99.76
7;1700;200.0;99.72
8;1800;300.0;99.68
9;1900;200.0;99.64
10;2000;200.0;99.6
11;2100;200.0;99.56
12;2200;300.0;99.52
13;2300;200.0;99.48
14;2399;198.0;99.44
15;2498;297.0;99.4
16;2597;198.0;99.36
17;2696;198.0;99.32
18;2795;297.0;99.28
19;2894;198.0;99.24
20;2993;297.0;99.2
21;3092;198.0;99.16
22;3191;198.0;99.12
23;3290;297.0;99.08
24;3389;198.0;99.04
25;3488;297.0;99.0
26;3587;198.0;98.96
27;3686;297.0;98.92
28;3785;198.0;98.88
29;3884;297.0;98.84
30;3983;198.0;98.8
31;4082;198.0;98.76
32;4181;198.0;98.72
33;4280;297.0;98.68
34;4379;297.0;98.64
35;4478;99.0;98.6
36;4577;297.0;98.56
37;4676;198.0;98.52
38;4775;297.0;98.48
39;4873;294.0;98.44
40;4971;196.0;98.4
41;5069;196.0;98.36
42;5167;294.0;98.32
43;5265;196.0;98.28
44;5363;294.0;98.24
45;5461;196.0;98.2
46;5559;196.0;98.16
47;5657;196.0;98.12
48;5755;294.0;98.08
49;5853;294.0;98.04
50;5951;294.0;98.0
51;6049;196.0;97.96
52;6147;196.0;97.92
53;6245;196.0;97.88
54;6343;98.0;97.84
55;6441;98.0;97.8
56;6539;196.0;97.76
57;6637;196.0;97.72
58;6735;294.0;97.68
59;6833;196.0;97.64
60;6931;294.0;97.6
61;7029;294.0;97.56
62;7127;196.0;97.52
63;7225;98.0;97.48
64;7322;194.0;97.44
65;7419;194.0;97.4
66;7516;194.0;97.36
67;7613;291.0;97.32
68;7710;291.0;97.28
69;7807;194.0;97.24
70;7904;291.0;97.2
71;8001;291.0;97.16
72;8098;194.0;97.12
73;8195;194.0;97.08
74;8292;194.0;97.04
75;8389;291.0;97.0
76;8486;291.0;96.96
77;8583;291.0;96.92
