episode;reward0;avg_reward0;t_global;cr;;avg_reward;avg_avg_reward
72;18.0;22.4;600.0;5.0;;18.0;22.4
73;10.0;22.2;600.0;5.0;;10.0;22.2
74;57.0;22.7;600.0;5.0;;57.0;22.7
75;18.0;22.6;600.0;5.0;;18.0;22.6
76;36.0;22.8;700.0;6.0;;36.0;22.8
77;51.0;23.2;700.0;6.0;;51.0;23.2
78;20.0;23.1;800.0;7.0;;20.0;23.1
79;50.0;23.5;800.0;7.0;;50.0;23.5
80;10.0;23.3;800.0;7.0;;10.0;23.3
81;20.0;23.3;800.0;7.0;;20.0;23.3
82;19.0;23.2;900.0;8.0;;19.0;23.2
83;12.0;23.1;900.0;8.0;;12.0;23.1
84;20.0;23.0;900.0;8.0;;20.0;23.0
85;13.0;22.9;900.0;8.0;;13.0;22.9
86;14.0;22.8;900.0;8.0;;14.0;22.8
87;14.0;22.7;900.0;8.0;;14.0;22.7
88;30.0;22.8;1000.0;9.0;;30.0;22.8
89;25.0;22.8;1000.0;9.0;;25.0;22.8
90;22.0;22.8;1000.0;9.0;;22.0;22.8
91;10.0;22.7;1000.0;9.0;;10.0;22.7
92;14.0;22.6;1000.0;9.0;;14.0;22.6
93;34.0;22.7;1100.0;10.0;;34.0;22.7
94;16.0;22.6;1100.0;10.0;;16.0;22.6
95;17.0;22.6;1100.0;10.0;;17.0;22.6
96;11.0;22.4;1100.0;10.0;;11.0;22.4
97;15.0;22.4;1100.0;10.0;;15.0;22.4
98;19.0;22.3;1100.0;10.0;;19.0;22.3
99;15.0;22.3;1200.0;11.0;;15.0;22.3
100;13.0;22.2;1200.0;11.0;;13.0;22.2
101;13.0;22.2;1200.0;11.0;;13.0;22.2
102;23.0;22.3;1200.0;11.0;;23.0;22.3
103;42.0;22.6;1200.0;11.0;;42.0;22.6
104;9.0;22.6;1300.0;12.0;;9.0;22.6
105;15.0;22.6;1300.0;12.0;;15.0;22.6
106;13.0;22.5;1300.0;12.0;;13.0;22.5
107;37.0;22.6;1300.0;12.0;;37.0;22.6
108;22.0;22.7;1300.0;12.0;;22.0;22.7
109;23.0;22.8;1399.0;13.0;;23.0;22.8
110;13.0;22.7;1399.0;13.0;;13.0;22.7
111;28.0;22.9;1399.0;13.0;;28.0;22.9
112;22.0;22.9;1399.0;13.0;;22.0;22.9
113;15.0;22.8;1399.0;13.0;;15.0;22.8
114;30.0;23.0;1498.0;14.0;;30.0;23.0
115;36.0;23.2;1498.0;14.0;;36.0;23.2
116;36.0;23.5;1498.0;14.0;;36.0;23.5
117;13.0;23.5;1597.0;15.0;;13.0;23.5
118;20.0;23.6;1597.0;15.0;;20.0;23.6
119;16.0;23.5;1597.0;15.0;;16.0;23.5
120;18.0;23.2;1597.0;15.0;;18.0;23.2
121;9.0;23.0;1597.0;15.0;;9.0;23.0
122;10.0;22.9;1597.0;15.0;;10.0;22.9
123;17.0;22.8;1597.0;15.0;;17.0;22.8
124;41.0;23.1;1696.0;16.0;;41.0;23.1
125;18.0;23.1;1696.0;16.0;;18.0;23.1
126;39.0;23.3;1696.0;16.0;;39.0;23.3
127;18.0;23.3;1795.0;17.0;;18.0;23.3
128;16.0;23.4;1795.0;17.0;;16.0;23.4
129;10.0;23.2;1795.0;17.0;;10.0;23.2
130;19.0;23.3;1795.0;17.0;;19.0;23.3
131;18.0;23.2;1795.0;17.0;;18.0;23.2
132;19.0;23.2;1795.0;17.0;;19.0;23.2
133;12.0;23.2;1894.0;18.0;;12.0;23.2
134;9.0;22.7;1894.0;18.0;;9.0;22.7
135;34.0;22.9;1894.0;18.0;;34.0;22.9
136;15.0;22.8;1894.0;18.0;;15.0;22.8
137;14.0;22.7;1894.0;18.0;;14.0;22.7
138;10.0;22.7;1894.0;18.0;;10.0;22.7
139;13.0;22.5;1993.0;19.0;;13.0;22.5
140;15.0;22.4;1993.0;19.0;;15.0;22.4
141;29.0;22.4;1993.0;19.0;;29.0;22.4
142;23.0;22.5;1993.0;19.0;;23.0;22.5
143;9.0;22.4;1993.0;19.0;;9.0;22.4
144;15.0;22.3;1993.0;19.0;;15.0;22.3
145;25.0;22.4;2092.0;20.0;;25.0;22.4
146;16.0;22.2;2092.0;20.0;;16.0;22.2
147;22.0;22.2;2092.0;20.0;;22.0;22.2
148;9.0;22.2;2092.0;20.0;;9.0;22.2
149;17.0;22.2;2092.0;20.0;;17.0;22.2
150;59.0;22.5;2191.0;21.0;;59.0;22.5
151;52.0;22.4;2290.0;22.0;;52.0;22.4
152;17.0;22.4;2290.0;22.0;;17.0;22.4
153;15.0;22.3;2290.0;22.0;;15.0;22.3
154;24.0;22.4;2290.0;22.0;;24.0;22.4
155;24.0;22.0;2290.0;22.0;;24.0;22.0
156;28.0;22.0;2389.0;23.0;;28.0;22.0
157;24.0;22.0;2389.0;23.0;;24.0;22.0
158;11.0;21.7;2389.0;23.0;;11.0;21.7
159;17.0;21.2;2389.0;23.0;;17.0;21.2
160;15.0;21.0;2389.0;23.0;;15.0;21.0
161;28.0;21.0;2488.0;24.0;;28.0;21.0
162;35.0;21.2;2488.0;24.0;;35.0;21.2
163;20.0;21.2;2488.0;24.0;;20.0;21.2
164;12.0;21.1;2488.0;24.0;;12.0;21.1
165;12.0;21.1;2488.0;24.0;;12.0;21.1
166;30.0;21.3;2587.0;25.0;;30.0;21.3
167;26.0;21.4;2587.0;25.0;;26.0;21.4
168;12.0;21.3;2587.0;25.0;;12.0;21.3
169;14.0;21.3;2587.0;25.0;;14.0;21.3
170;46.0;21.2;2686.0;26.0;;46.0;21.2
171;14.0;21.2;2686.0;26.0;;14.0;21.2
172;11.0;21.2;2686.0;26.0;;11.0;21.2
173;14.0;21.2;2686.0;26.0;;14.0;21.2
174;24.0;20.9;2686.0;26.0;;24.0;20.9
175;25.0;20.9;2785.0;27.0;;25.0;20.9
176;26.0;20.8;2785.0;27.0;;26.0;20.8
177;35.0;20.7;2785.0;27.0;;35.0;20.7
178;20.0;20.7;2785.0;27.0;;20.0;20.7
179;14.0;20.3;2884.0;28.0;;14.0;20.3
180;11.0;20.3;2884.0;28.0;;11.0;20.3
181;12.0;20.2;2884.0;28.0;;12.0;20.2
182;11.0;20.2;2884.0;28.0;;11.0;20.2
183;15.0;20.2;2884.0;28.0;;15.0;20.2
184;30.0;20.3;2884.0;28.0;;30.0;20.3
185;19.0;20.4;2884.0;28.0;;19.0;20.4
186;11.0;20.3;2983.0;29.0;;11.0;20.3
187;17.0;20.4;2983.0;29.0;;17.0;20.4
188;14.0;20.2;2983.0;29.0;;14.0;20.2
189;20.0;20.2;2983.0;29.0;;20.0;20.2
190;28.0;20.2;2983.0;29.0;;28.0;20.2
191;18.0;20.3;3082.0;30.0;;18.0;20.3
192;20.0;20.4;3082.0;30.0;;20.0;20.4
193;21.0;20.2;3082.0;30.0;;21.0;20.2
194;84.0;20.9;3181.0;31.0;;84.0;20.9
195;39.0;21.1;3181.0;31.0;;39.0;21.1
196;34.0;21.4;3280.0;32.0;;34.0;21.4
197;9.0;21.3;3280.0;32.0;;9.0;21.3
198;46.0;21.6;3280.0;32.0;;46.0;21.6
199;64.0;22.0;3379.0;33.0;;64.0;22.0
200;16.0;22.1;3379.0;33.0;;16.0;22.1
201;18.0;22.1;3379.0;33.0;;18.0;22.1
202;40.0;22.3;3478.0;34.0;;40.0;22.3
203;36.0;22.2;3478.0;34.0;;36.0;22.2
204;19.0;22.3;3478.0;34.0;;19.0;22.3
205;21.0;22.4;3478.0;34.0;;21.0;22.4
206;36.0;22.6;3577.0;35.0;;36.0;22.6
207;23.0;22.5;3577.0;35.0;;23.0;22.5
208;17.0;22.4;3577.0;35.0;;17.0;22.4
209;13.0;22.3;3577.0;35.0;;13.0;22.3
210;45.0;22.7;3676.0;36.0;;45.0;22.7
211;17.0;22.6;3676.0;36.0;;17.0;22.6
212;42.0;22.8;3676.0;36.0;;42.0;22.8
213;20.0;22.8;3676.0;36.0;;20.0;22.8
214;21.0;22.7;3775.0;37.0;;21.0;22.7
215;110.0;23.4;3873.0;38.0;;110.0;23.4
216;16.0;23.2;3873.0;38.0;;16.0;23.2
217;42.0;23.5;3873.0;38.0;;42.0;23.5
218;31.0;23.6;3971.0;39.0;;31.0;23.6
219;44.0;23.9;3971.0;39.0;;44.0;23.9
220;31.0;24.1;3971.0;39.0;;31.0;24.1
221;34.0;24.3;4069.0;40.0;;34.0;24.3
222;71.0;24.9;4167.0;41.0;;71.0;24.9
223;42.0;25.2;4167.0;41.0;;42.0;25.2
224;28.0;25.0;4167.0;41.0;;28.0;25.0
225;37.0;25.2;4265.0;42.0;;37.0;25.2
226;40.0;25.2;4265.0;42.0;;40.0;25.2
227;35.0;25.4;4265.0;42.0;;35.0;25.4
228;124.0;26.5;4461.0;44.0;;124.0;26.5
229;97.0;27.4;4559.0;45.0;;97.0;27.4
230;56.0;27.7;4559.0;45.0;;56.0;27.7
231;108.0;28.6;4657.0;46.0;;108.0;28.6
232;46.0;28.9;4755.0;47.0;;46.0;28.9
233;53.0;29.3;4755.0;47.0;;53.0;29.3
234;53.0;29.8;4853.0;48.0;;53.0;29.8
235;36.0;29.8;4853.0;48.0;;36.0;29.8
236;44.0;30.1;4951.0;49.0;;44.0;30.1
237;46.0;30.4;4951.0;49.0;;46.0;30.4
238;63.0;30.9;5049.0;50.0;;63.0;30.9
239;34.0;31.1;5049.0;50.0;;34.0;31.1
240;30.0;31.3;5049.0;50.0;;30.0;31.3
241;42.0;31.4;5147.0;51.0;;42.0;31.4
242;33.0;31.5;5147.0;51.0;;33.0;31.5
243;43.0;31.8;5245.0;52.0;;43.0;31.8
244;43.0;32.1;5245.0;52.0;;43.0;32.1
245;53.0;32.4;5343.0;53.0;;53.0;32.4
246;48.0;32.7;5343.0;53.0;;48.0;32.7
247;49.0;33.0;5441.0;54.0;;49.0;33.0
248;52.0;33.4;5441.0;54.0;;52.0;33.4
249;30.0;33.6;5441.0;54.0;;30.0;33.6
250;43.0;33.4;5539.0;55.0;;43.0;33.4
251;45.0;33.3;5539.0;55.0;;45.0;33.3
252;33.0;33.5;5637.0;56.0;;33.0;33.5
253;51.0;33.8;5637.0;56.0;;51.0;33.8
254;60.0;34.2;5735.0;57.0;;60.0;34.2
255;41.0;34.4;5735.0;57.0;;41.0;34.4
256;66.0;34.8;5833.0;58.0;;66.0;34.8
257;33.0;34.8;5833.0;58.0;;33.0;34.8
258;50.0;35.2;5931.0;59.0;;50.0;35.2
259;101.0;36.1;6029.0;60.0;;101.0;36.1
260;53.0;36.4;6029.0;60.0;;53.0;36.4
261;57.0;36.7;6127.0;61.0;;57.0;36.7
262;38.0;36.8;6127.0;61.0;;38.0;36.8
263;35.0;36.9;6225.0;62.0;;35.0;36.9
264;104.0;37.8;6322.0;63.0;;104.0;37.8
265;106.0;38.8;6419.0;64.0;;106.0;38.8
266;91.0;39.4;6516.0;65.0;;91.0;39.4
267;77.0;39.9;6613.0;66.0;;77.0;39.9
268;67.0;40.4;6613.0;66.0;;67.0;40.4
269;98.0;41.3;6710.0;67.0;;98.0;41.3
270;50.0;41.3;6807.0;68.0;;50.0;41.3
271;55.0;41.7;6807.0;68.0;;55.0;41.7
272;144.0;43.1;7001.0;70.0;;144.0;43.1
273;134.0;44.3;7098.0;71.0;;134.0;44.3
274;80.0;44.8;7195.0;72.0;;80.0;44.8
275;150.0;46.1;7389.0;74.0;;150.0;46.1
276;59.0;46.4;7389.0;74.0;;59.0;46.4
277;76.0;46.8;7486.0;75.0;;76.0;46.8
278;55.0;47.2;7583.0;76.0;;55.0;47.2
279;65.0;47.7;7583.0;76.0;;65.0;47.7
280;73.0;48.3;7680.0;77.0;;73.0;48.3
281;159.0;49.8;7874.0;79.0;;159.0;49.8
282;135.0;51.0;7971.0;80.0;;135.0;51.0
283;112.0;52.0;8068.0;81.0;;112.0;52.0
284;83.0;52.5;8165.0;82.0;;83.0;52.5
285;158.0;53.9;8359.0;84.0;;158.0;53.9
286;105.0;54.8;8456.0;85.0;;105.0;54.8
287;88.0;55.6;8553.0;86.0;;88.0;55.6
288;181.0;57.2;8746.0;88.0;;181.0;57.2
289;167.0;58.7;8842.0;89.0;;167.0;58.7
290;88.0;59.3;8938.0;90.0;;88.0;59.3
291;129.0;60.4;9130.0;92.0;;129.0;60.4
292;98.0;61.2;9226.0;93.0;;98.0;61.2
293;126.0;62.2;9322.0;94.0;;126.0;62.2
294;113.0;62.5;9418.0;95.0;;113.0;62.5
295;98.0;63.1;9514.0;96.0;;98.0;63.1
296;110.0;63.9;9610.0;97.0;;110.0;63.9
297;200.0;65.8;9802.0;99.0;;200.0;65.8
298;134.0;66.7;9994.0;101.0;;134.0;66.7
299;200.0;68.0;10186.0;103.0;;200.0;68.0
300;200.0;69.9;10378.0;105.0;;200.0;69.9
301;200.0;71.7;10570.0;107.0;;200.0;71.7
302;160.0;72.9;10762.0;109.0;;160.0;72.9
303;152.0;74.0;10858.0;110.0;;152.0;74.0
304;198.0;75.8;11050.0;112.0;;198.0;75.8
305;186.0;77.5;11240.0;114.0;;186.0;77.5
306;200.0;79.1;11430.0;116.0;;200.0;79.1
307;200.0;80.9;11620.0;118.0;;200.0;80.9
308;165.0;82.4;11810.0;120.0;;165.0;82.4
309;103.0;83.3;11905.0;121.0;;103.0;83.3
310;142.0;84.2;12095.0;123.0;;142.0;84.2
311;200.0;86.1;12285.0;125.0;;200.0;86.1
312;198.0;87.6;12475.0;127.0;;198.0;87.6
313;121.0;88.6;12570.0;128.0;;121.0;88.6
314;112.0;89.6;12665.0;129.0;;112.0;89.6
315;116.0;89.6;12855.0;131.0;;116.0;89.6
316;156.0;91.0;12950.0;132.0;;156.0;91.0
317;140.0;92.0;13140.0;134.0;;140.0;92.0
318;156.0;93.2;13235.0;135.0;;156.0;93.2
319;186.0;94.7;13425.0;137.0;;186.0;94.7
320;117.0;95.5;13613.0;139.0;;117.0;95.5
321;157.0;96.8;13707.0;140.0;;157.0;96.8
322;134.0;97.4;13895.0;142.0;;134.0;97.4
323;142.0;98.4;13989.0;143.0;;142.0;98.4
324;149.0;99.6;14177.0;145.0;;149.0;99.6
325;118.0;100.4;14271.0;146.0;;118.0;100.4
326;200.0;102.0;14459.0;148.0;;200.0;102.0
327;181.0;103.5;14647.0;150.0;;181.0;103.5
328;200.0;104.2;14835.0;152.0;;200.0;104.2
329;191.0;105.2;15023.0;154.0;;191.0;105.2
330;123.0;105.8;15211.0;156.0;;123.0;105.8
331;138.0;106.1;15305.0;157.0;;138.0;106.1
332;134.0;107.0;15399.0;158.0;;134.0;107.0
333;174.0;108.2;15587.0;160.0;;174.0;108.2
334;129.0;109.0;15775.0;162.0;;129.0;109.0
335;200.0;110.6;15961.0;164.0;;200.0;110.6
336;135.0;111.5;16054.0;165.0;;135.0;111.5
337;145.0;112.5;16240.0;167.0;;145.0;112.5
338;155.0;113.4;16333.0;168.0;;155.0;113.4
339;156.0;114.7;16519.0;170.0;;156.0;114.7
340;171.0;116.1;16705.0;172.0;;171.0;116.1
341;200.0;117.6;16891.0;174.0;;200.0;117.6
342;200.0;119.3;17077.0;176.0;;200.0;119.3
343;200.0;120.9;17263.0;178.0;;200.0;120.9
344;200.0;122.5;17542.0;181.0;;200.0;122.5
345;175.0;123.7;17635.0;182.0;;175.0;123.7
346;200.0;125.2;17914.0;185.0;;200.0;125.2
347;200.0;126.7;18100.0;187.0;;200.0;126.7
348;168.0;127.9;18284.0;189.0;;168.0;127.9
349;135.0;128.9;18376.0;190.0;;135.0;128.9
350;131.0;129.8;18468.0;191.0;;131.0;129.8
351;174.0;131.1;18652.0;193.0;;174.0;131.1
352;141.0;132.2;18836.0;195.0;;141.0;132.2
353;200.0;133.7;19020.0;197.0;;200.0;133.7
354;145.0;134.5;19204.0;199.0;;145.0;134.5
355;166.0;135.8;19296.0;200.0;;166.0;135.8
356;157.0;136.7;19480.0;202.0;;157.0;136.7
357;200.0;138.3;19664.0;204.0;;200.0;138.3
358;188.0;139.7;19848.0;206.0;;188.0;139.7
359;154.0;140.2;20032.0;208.0;;154.0;140.2
360;179.0;141.5;20216.0;210.0;;179.0;141.5
361;200.0;142.9;20400.0;212.0;;200.0;142.9
362;200.0;144.6;20582.0;214.0;;200.0;144.6
363;135.0;145.6;20764.0;216.0;;135.0;145.6
364;159.0;146.1;20946.0;218.0;;159.0;146.1
365;200.0;147.0;21128.0;220.0;;200.0;147.0
366;159.0;147.7;21310.0;222.0;;159.0;147.7
367;176.0;148.7;21401.0;223.0;;176.0;148.7
368;170.0;149.8;21583.0;225.0;;170.0;149.8
369;176.0;150.5;21765.0;227.0;;176.0;150.5
370;129.0;151.3;21947.0;229.0;;129.0;151.3
371;191.0;152.7;22129.0;231.0;;191.0;152.7
372;199.0;153.2;22311.0;233.0;;199.0;153.2
373;170.0;153.6;22493.0;235.0;;170.0;153.6
374;134.0;154.1;22584.0;236.0;;134.0;154.1
375;159.0;154.2;22765.0;238.0;;159.0;154.2
376;174.0;155.4;22945.0;240.0;;174.0;155.4
377;166.0;156.3;23125.0;242.0;;166.0;156.3
378;180.0;157.5;23305.0;244.0;;180.0;157.5
379;162.0;158.5;23485.0;246.0;;162.0;158.5
380;171.0;159.5;23665.0;248.0;;171.0;159.5
381;149.0;159.4;23755.0;249.0;;149.0;159.4
382;194.0;160.0;23935.0;251.0;;194.0;160.0
383;165.0;160.5;24115.0;253.0;;165.0;160.5
384;172.0;161.4;24295.0;255.0;;172.0;161.4
385;147.0;161.3;24475.0;257.0;;147.0;161.3
386;186.0;162.1;24655.0;259.0;;186.0;162.1
387;193.0;163.1;24835.0;261.0;;193.0;163.1
388;200.0;163.3;25014.0;263.0;;200.0;163.3
389;200.0;163.6;25192.0;265.0;;200.0;163.6
390;200.0;164.8;25459.0;268.0;;200.0;164.8
391;141.0;164.9;25548.0;269.0;;141.0;164.9
392;163.0;165.5;25726.0;271.0;;163.0;165.5
393;165.0;165.9;25904.0;273.0;;165.0;165.9
394;170.0;166.5;26082.0;275.0;;170.0;166.5
395;200.0;167.5;26260.0;277.0;;200.0;167.5
396;199.0;168.4;26438.0;279.0;;199.0;168.4
397;200.0;168.4;26705.0;282.0;;200.0;168.4
398;200.0;169.1;26883.0;284.0;;200.0;169.1
399;200.0;169.1;27061.0;286.0;;200.0;169.1
400;200.0;169.1;27238.0;288.0;;200.0;169.1
401;200.0;169.1;27502.0;291.0;;200.0;169.1
402;200.0;169.5;27678.0;293.0;;200.0;169.5
403;200.0;170.0;27854.0;295.0;;200.0;170.0
404;200.0;170.0;28030.0;297.0;;200.0;170.0
405;200.0;170.1;28294.0;300.0;;200.0;170.1
406;200.0;170.1;28470.0;302.0;;200.0;170.1
407;200.0;170.1;28646.0;304.0;;200.0;170.1
408;200.0;170.5;28910.0;307.0;;200.0;170.5
409;200.0;171.4;29086.0;309.0;;200.0;171.4
410;200.0;172.0;29262.0;311.0;;200.0;172.0
411;200.0;172.0;29437.0;313.0;;200.0;172.0
412;200.0;172.0;29698.0;316.0;;200.0;172.0
413;198.0;172.8;29872.0;318.0;;198.0;172.8
414;200.0;173.7;30046.0;320.0;;200.0;173.7
415;200.0;174.5;30307.0;323.0;;200.0;174.5
416;200.0;175.0;30481.0;325.0;;200.0;175.0
417;200.0;175.6;30655.0;327.0;;200.0;175.6
418;200.0;176.0;30829.0;329.0;;200.0;176.0
419;200.0;176.1;31090.0;332.0;;200.0;176.1
420;193.0;176.9;31264.0;334.0;;193.0;176.9
421;191.0;177.2;31438.0;336.0;;191.0;177.2
422;200.0;177.9;31697.0;339.0;;200.0;177.9
423;200.0;178.5;31869.0;341.0;;200.0;178.5
424;200.0;179.0;32041.0;343.0;;200.0;179.0
425;200.0;179.8;32213.0;345.0;;200.0;179.8
426;200.0;179.8;32471.0;348.0;;200.0;179.8
427;200.0;180.0;32643.0;350.0;;200.0;180.0
428;200.0;180.0;32815.0;352.0;;200.0;180.0
429;200.0;180.1;33073.0;355.0;;200.0;180.1
430;200.0;180.9;33245.0;357.0;;200.0;180.9
431;200.0;181.5;33417.0;359.0;;200.0;181.5
432;200.0;182.1;33675.0;362.0;;200.0;182.1
433;200.0;182.4;33845.0;364.0;;200.0;182.4
434;200.0;183.1;34015.0;366.0;;200.0;183.1
435;200.0;183.1;34270.0;369.0;;200.0;183.1
436;200.0;183.8;34440.0;371.0;;200.0;183.8
437;200.0;184.3;34695.0;374.0;;200.0;184.3
438;200.0;184.8;34865.0;376.0;;200.0;184.8
439;200.0;185.2;35035.0;378.0;;200.0;185.2
440;200.0;185.5;35290.0;381.0;;200.0;185.5
441;200.0;185.5;35460.0;383.0;;200.0;185.5
442;200.0;185.5;35630.0;385.0;;200.0;185.5
443;200.0;185.5;35884.0;388.0;;200.0;185.5
444;200.0;185.5;36052.0;390.0;;200.0;185.5
445;183.0;185.6;36220.0;392.0;;183.0;185.6
446;200.0;185.6;36472.0;395.0;;200.0;185.6
447;200.0;185.6;36640.0;397.0;;200.0;185.6
448;191.0;185.8;36808.0;399.0;;191.0;185.8
449;200.0;186.4;37060.0;402.0;;200.0;186.4
450;200.0;187.1;37228.0;404.0;;200.0;187.1
451;200.0;187.4;37396.0;406.0;;200.0;187.4
452;200.0;188.0;37648.0;409.0;;200.0;188.0
453;200.0;188.0;37816.0;411.0;;200.0;188.0
454;200.0;188.5;38066.0;414.0;;200.0;188.5
455;200.0;188.9;38232.0;416.0;;200.0;188.9
456;200.0;189.3;38398.0;418.0;;200.0;189.3
457;200.0;189.3;38647.0;421.0;;200.0;189.3
458;200.0;189.4;38813.0;423.0;;200.0;189.4
459;200.0;189.9;39062.0;426.0;;200.0;189.9
460;200.0;190.1;39228.0;428.0;;200.0;190.1
461;200.0;190.1;39394.0;430.0;;200.0;190.1
462;199.0;190.1;39643.0;433.0;;199.0;190.1
463;200.0;190.7;39809.0;435.0;;200.0;190.7
464;199.0;191.1;40057.0;438.0;;199.0;191.1
465;200.0;191.1;40221.0;440.0;;200.0;191.1
466;196.0;191.5;40385.0;442.0;;196.0;191.5
467;200.0;191.8;40631.0;445.0;;200.0;191.8
468;200.0;192.0;40795.0;447.0;;200.0;192.0
469;200.0;192.3;41041.0;450.0;;200.0;192.3
470;200.0;193.0;41205.0;452.0;;200.0;193.0
471;200.0;193.1;41451.0;455.0;;200.0;193.1
472;200.0;193.1;41615.0;457.0;;200.0;193.1
473;200.0;193.4;41861.0;460.0;;200.0;193.4
474;200.0;194.1;42025.0;462.0;;200.0;194.1
475;200.0;194.5;42187.0;464.0;;200.0;194.5
476;181.0;194.5;42430.0;467.0;;181.0;194.5
477;165.0;194.5;42592.0;469.0;;165.0;194.5
478;200.0;194.7;42754.0;471.0;;200.0;194.7
479;149.0;194.6;42916.0;473.0;;149.0;194.6
480;166.0;194.6;43078.0;475.0;;166.0;194.6
481;165.0;194.7;43240.0;477.0;;165.0;194.7
482;200.0;194.8;43483.0;480.0;;200.0;194.8
483;174.0;194.9;43645.0;482.0;;174.0;194.9
484;180.0;194.9;43807.0;484.0;;180.0;194.9
485;200.0;195.5;43969.0;486.0;;200.0;195.5
486;200.0;195.6;44210.0;489.0;;200.0;195.6
487;186.0;195.5;44370.0;491.0;;186.0;195.5
488;154.0;195.1;44530.0;493.0;;154.0;195.1
489;160.0;194.7;44690.0;495.0;;160.0;194.7
490;163.0;194.3;44850.0;497.0;;163.0;194.3
491;159.0;194.5;45010.0;499.0;;159.0;194.5
492;170.0;194.6;45170.0;501.0;;170.0;194.6
493;161.0;194.5;45330.0;503.0;;161.0;194.5
494;126.0;194.1;45490.0;505.0;;126.0;194.1
495;150.0;193.6;45650.0;507.0;;150.0;193.6
496;137.0;193.0;45810.0;509.0;;137.0;193.0
497;142.0;192.4;45890.0;510.0;;142.0;192.4
498;146.0;191.8;46050.0;512.0;;146.0;191.8
499;160.0;191.4;46210.0;514.0;;160.0;191.4
500;147.0;190.9;46370.0;516.0;;147.0;190.9
501;200.0;190.9;46530.0;518.0;;200.0;190.9
502;188.0;190.8;46770.0;521.0;;188.0;190.8
503;197.0;190.8;46930.0;523.0;;197.0;190.8
504;200.0;190.8;47170.0;526.0;;200.0;190.8
