episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;avg_reward;avg_avg_reward
1;11.0;11.0;0.0;0;;1;27.0;27.0;0.0;0;;19.0;19.0
2;15.0;13.0;0.0;0;;2;22.0;24.5;0.0;0;;18.5;18.75
3;9.0;11.7;0.0;0;;3;14.0;21.0;0.0;0;;11.5;16.35
4;13.0;12.0;0.0;0;;4;29.0;23.0;0.0;0;;21.0;17.5
5;13.0;12.2;0.0;0;;5;12.0;20.8;0.0;0;;12.5;16.5
6;21.0;13.7;0.0;0;;6;23.0;21.2;0.0;0;;22.0;17.45
7;22.0;14.9;0.0;0;;7;22.0;21.3;0.0;0;;22.0;18.1
8;17.0;15.1;0.0;0;;8;21.0;21.2;0.0;0;;19.0;18.15
9;14.0;15.0;0.0;0;;9;20.0;21.1;0.0;0;;17.0;18.05
10;18.0;15.3;0.0;0;;10;42.0;23.2;0.0;0;;30.0;19.25
11;14.0;15.2;0.0;0;;11;11.0;22.1;0.0;0;;12.5;18.65
12;16.0;15.2;0.0;0;;12;10.0;21.1;0.0;0;;13.0;18.15
13;27.0;16.2;0.0;0;;13;30.0;21.8;0.0;0;;28.5;19.0
14;9.0;15.6;0.0;0;;14;26.0;22.1;0.0;0;;17.5;18.85
15;20.0;15.9;0.0;0;;15;21.0;22.0;0.0;0;;20.5;18.95
16;9.0;15.5;0.0;0;;16;49.0;23.7;0.0;0;;29.0;19.6
17;11.0;15.2;0.0;0;;17;16.0;23.2;0.0;0;;13.5;19.2
18;13.0;15.1;0.0;0;;18;13.0;22.7;0.0;0;;13.0;18.9
19;24.0;15.6;0.0;0;;19;28.0;22.9;0.0;0;;26.0;19.25
20;48.0;17.2;0.0;0;;20;14.0;22.5;0.0;0;;31.0;19.85
21;21.0;17.4;0.0;0;;21;14.0;22.1;0.0;0;;17.5;19.75
22;25.0;17.7;0.0;0;;22;15.0;21.8;0.0;0;;20.0;19.75
23;24.0;18.0;0.0;0;;23;32.0;22.2;0.0;0;;28.0;20.1
24;17.0;18.0;0.0;0;;24;16.0;22.0;0.0;0;;16.5;20.0
25;16.0;17.9;0.0;0;;25;40.0;22.7;0.0;0;;28.0;20.299999999999997
26;16.0;17.8;0.0;0;;26;24.0;22.7;0.0;0;;20.0;20.25
27;18.0;17.8;0.0;0;;27;13.0;22.4;0.0;0;;15.5;20.1
28;11.0;17.6;0.0;0;;28;17.0;22.2;0.0;0;;14.0;19.9
29;27.0;17.9;0.0;0;;29;11.0;21.8;0.0;0;;19.0;19.85
30;13.0;17.7;0.0;0;;30;19.0;21.7;0.0;0;;16.0;19.7
31;19.0;17.8;0.0;0;;31;16.0;21.5;0.0;0;;17.5;19.65
32;21.0;17.9;0.0;0;;32;35.0;21.9;0.0;0;;28.0;19.9
33;11.0;17.7;0.0;0;;33;25.0;22.0;0.0;0;;18.0;19.85
34;62.0;19.0;0.0;0;;34;19.0;21.9;0.0;0;;40.5;20.45
35;18.0;18.9;0.0;0;;35;28.0;22.1;0.0;0;;23.0;20.5
36;17.0;18.9;0.0;0;;36;34.0;22.4;0.0;0;;25.5;20.65
37;29.0;19.2;0.0;0;;37;59.0;23.4;0.0;0;;44.0;21.299999999999997
38;13.0;19.0;0.0;0;;38;10.0;23.1;0.0;0;;11.5;21.05
39;31.0;19.3;0.0;0;;39;29.0;23.2;0.0;0;;30.0;21.25
40;24.0;19.4;0.0;0;;40;35.0;23.5;0.0;0;;29.5;21.45
41;28.0;19.6;0.0;0;;41;63.0;24.5;0.0;0;;45.5;22.05
42;13.0;19.5;0.0;0;;42;14.0;24.2;0.0;0;;13.5;21.85
43;22.0;19.5;0.0;0;;43;37.0;24.5;0.0;0;;29.5;22.0
44;27.0;19.7;0.0;0;;44;18.0;24.4;0.0;0;;22.5;22.049999999999997
45;13.0;19.6;0.0;0;;45;26.0;24.4;0.0;0;;19.5;22.0
46;30.0;19.8;0.0;0;;46;55.0;25.1;200.0;0.0;;42.5;22.450000000000003
47;24.0;19.9;0.0;0;;47;11.0;24.8;200.0;0.0;;17.5;22.35
48;15.0;19.8;0.0;0;;48;20.0;24.7;200.0;0.0;;17.5;22.25
49;16.0;19.7;0.0;0;;49;32.0;24.8;400.0;1.0;;24.0;22.25
50;27.0;19.8;0.0;0;;50;57.0;25.5;400.0;1.0;;42.0;22.65
51;61.0;20.6;0.0;0;;51;13.0;25.2;400.0;1.0;;37.0;22.9
52;19.0;20.6;0.0;0;;52;21.0;25.2;600.0;2.0;;20.0;22.9
53;21.0;20.6;0.0;0;;53;15.0;25.0;600.0;2.0;;18.0;22.8
54;13.0;20.5;200.0;0.0;;54;9.0;24.7;600.0;2.0;;11.0;22.6
55;73.0;21.4;200.0;0.0;;55;18.0;24.5;600.0;2.0;;45.5;22.95
56;12.0;21.3;200.0;0.0;;56;17.0;24.4;600.0;2.0;;14.5;22.85
57;42.0;21.6;400.0;1.0;;57;9.0;24.1;600.0;2.0;;25.5;22.85
58;20.0;21.6;400.0;1.0;;58;68.0;24.9;800.0;3.0;;44.0;23.25
59;13.0;21.5;400.0;1.0;;59;16.0;24.7;800.0;3.0;;14.5;23.1
60;19.0;21.4;400.0;1.0;;60;29.0;24.8;800.0;3.0;;24.0;23.1
61;17.0;21.3;600.0;2.0;;61;39.0;25.0;1000.0;4.0;;28.0;23.15
62;72.0;22.2;600.0;2.0;;62;15.0;24.9;1000.0;4.0;;43.5;23.549999999999997
63;24.0;22.2;600.0;2.0;;63;22.0;24.8;1000.0;4.0;;23.0;23.5
64;22.0;22.2;800.0;3.0;;64;44.0;25.1;1200.0;5.0;;33.0;23.65
65;12.0;22.0;800.0;3.0;;65;15.0;25.0;1200.0;5.0;;13.5;23.5
66;20.0;22.0;800.0;3.0;;66;10.0;24.8;1200.0;5.0;;15.0;23.4
67;16.0;21.9;800.0;3.0;;67;13.0;24.6;1200.0;5.0;;14.5;23.25
68;15.0;21.8;800.0;3.0;;68;20.0;24.5;1200.0;5.0;;17.5;23.15
69;14.0;21.7;800.0;3.0;;69;11.0;24.3;1200.0;5.0;;12.5;23.0
70;12.0;21.6;1000.0;4.0;;70;12.0;24.1;1200.0;5.0;;12.0;22.85
71;10.0;21.4;1000.0;4.0;;71;22.0;24.1;1400.0;6.0;;16.0;22.75
72;24.0;21.4;1000.0;4.0;;72;34.0;24.2;1400.0;6.0;;29.0;22.799999999999997
73;14.0;21.3;1000.0;4.0;;73;11.0;24.1;1400.0;6.0;;12.5;22.700000000000003
74;14.0;21.2;1000.0;4.0;;74;12.0;23.9;1400.0;6.0;;13.0;22.549999999999997
75;16.0;21.2;1000.0;4.0;;75;12.0;23.7;1400.0;6.0;;14.0;22.45
76;16.0;21.1;1200.0;5.0;;76;26.0;23.8;1600.0;7.0;;21.0;22.450000000000003
77;13.0;21.0;1200.0;5.0;;77;12.0;23.6;1600.0;7.0;;12.5;22.3
78;15.0;20.9;1200.0;5.0;;78;22.0;23.6;1600.0;7.0;;18.5;22.25
79;11.0;20.8;1200.0;5.0;;79;12.0;23.5;1600.0;7.0;;11.5;22.15
80;12.0;20.7;1200.0;5.0;;80;16.0;23.4;1600.0;7.0;;14.0;22.049999999999997
81;15.0;20.6;1200.0;5.0;;81;24.0;23.4;1600.0;7.0;;19.5;22.0
82;21.0;20.6;1200.0;5.0;;82;21.0;23.3;1800.0;8.0;;21.0;21.950000000000003
83;30.0;20.7;1400.0;6.0;;83;18.0;23.3;1800.0;8.0;;24.0;22.0
84;15.0;20.7;1400.0;6.0;;84;18.0;23.2;1800.0;8.0;;16.5;21.95
85;45.0;20.9;1400.0;6.0;;85;16.0;23.1;1800.0;8.0;;30.5;22.0
86;25.0;21.0;1600.0;7.0;;86;18.0;23.1;1800.0;8.0;;21.5;22.05
87;20.0;21.0;1600.0;7.0;;87;19.0;23.0;2000.0;9.0;;19.5;22.0
88;25.0;21.0;1600.0;7.0;;88;21.0;23.0;2000.0;9.0;;23.0;22.0
89;10.0;20.9;1600.0;7.0;;89;31.0;23.1;2000.0;9.0;;20.5;22.0
90;19.0;20.9;1600.0;7.0;;90;22.0;23.1;2000.0;9.0;;20.5;22.0
91;15.0;20.8;1600.0;7.0;;91;14.0;23.0;2000.0;9.0;;14.5;21.9
92;19.0;20.8;1800.0;8.0;;92;20.0;22.9;2200.0;10.0;;19.5;21.85
93;31.0;20.9;1800.0;8.0;;93;32.0;23.0;2200.0;10.0;;31.5;21.95
94;13.0;20.8;1800.0;8.0;;94;9.0;22.9;2200.0;10.0;;11.0;21.85
95;9.0;20.7;1800.0;8.0;;95;11.0;22.8;2200.0;10.0;;10.0;21.75
96;19.0;20.7;1800.0;8.0;;96;12.0;22.7;2200.0;10.0;;15.5;21.7
97;16.0;20.6;1800.0;8.0;;97;20.0;22.6;2200.0;10.0;;18.0;21.6
98;31.0;20.7;2000.0;9.0;;98;11.0;22.5;2400.0;11.0;;21.0;21.6
99;16.0;20.7;2000.0;9.0;;99;11.0;22.4;2400.0;11.0;;13.5;21.549999999999997
100;13.0;20.6;2000.0;9.0;;100;10.0;22.3;2400.0;11.0;;11.5;21.450000000000003
101;15.0;20.6;2000.0;9.0;;101;24.0;22.2;2400.0;11.0;;19.5;21.4
102;26.0;20.8;2200.0;10.0;;102;13.0;22.2;2400.0;11.0;;19.5;21.5
103;18.0;20.8;2200.0;10.0;;103;9.0;22.1;2400.0;11.0;;13.5;21.450000000000003
104;11.0;20.8;2200.0;10.0;;104;15.0;22.0;2400.0;11.0;;13.0;21.4
105;23.0;20.9;2200.0;10.0;;105;55.0;22.4;2600.0;12.0;;39.0;21.65
106;14.0;20.9;2200.0;10.0;;106;12.0;22.3;2600.0;12.0;;13.0;21.6
107;32.0;21.0;2200.0;10.0;;107;16.0;22.2;2600.0;12.0;;24.0;21.6
108;18.0;21.0;2400.0;11.0;;108;37.0;22.4;2798.0;13.0;;27.5;21.7
109;21.0;21.0;2400.0;11.0;;109;17.0;22.4;2798.0;13.0;;19.0;21.7
110;13.0;21.0;2400.0;11.0;;110;11.0;22.0;2798.0;13.0;;12.0;21.5
111;27.0;21.1;2400.0;11.0;;111;15.0;22.1;2798.0;13.0;;21.0;21.6
112;15.0;21.1;2400.0;11.0;;112;15.0;22.1;2798.0;13.0;;15.0;21.6
113;9.0;20.9;2600.0;12.0;;113;31.0;22.1;2798.0;13.0;;20.0;21.5
114;12.0;21.0;2600.0;12.0;;114;19.0;22.1;2996.0;14.0;;15.5;21.55
115;11.0;20.9;2600.0;12.0;;115;10.0;22.0;2996.0;14.0;;10.5;21.45
116;22.0;21.0;2600.0;12.0;;116;16.0;21.6;2996.0;14.0;;19.0;21.3
117;17.0;21.1;2600.0;12.0;;117;12.0;21.6;2996.0;14.0;;14.5;21.35
118;15.0;21.1;2600.0;12.0;;118;21.0;21.7;2996.0;14.0;;18.0;21.4
119;19.0;21.0;2600.0;12.0;;119;23.0;21.6;2996.0;14.0;;21.0;21.3
120;19.0;20.7;2798.0;13.0;;120;13.0;21.6;3194.0;15.0;;16.0;21.15
121;10.0;20.6;2798.0;13.0;;121;14.0;21.6;3194.0;15.0;;12.0;21.1
122;57.0;21.0;2798.0;13.0;;122;14.0;21.6;3194.0;15.0;;35.5;21.3
123;19.0;20.9;2996.0;14.0;;123;19.0;21.5;3194.0;15.0;;19.0;21.2
124;70.0;21.4;2996.0;14.0;;124;20.0;21.5;3194.0;15.0;;45.0;21.45
125;30.0;21.6;3194.0;15.0;;125;14.0;21.2;3194.0;15.0;;22.0;21.4
126;27.0;21.7;3194.0;15.0;;126;13.0;21.1;3392.0;16.0;;20.0;21.4
127;31.0;21.8;3194.0;15.0;;127;21.0;21.2;3392.0;16.0;;26.0;21.5
128;11.0;21.8;3194.0;15.0;;128;11.0;21.2;3392.0;16.0;;11.0;21.5
129;10.0;21.6;3194.0;15.0;;129;15.0;21.2;3392.0;16.0;;12.5;21.4
130;26.0;21.8;3392.0;16.0;;130;18.0;21.2;3392.0;16.0;;22.0;21.5
131;29.0;21.9;3392.0;16.0;;131;39.0;21.4;3590.0;17.0;;34.0;21.65
132;20.0;21.9;3392.0;16.0;;132;9.0;21.2;3590.0;17.0;;14.5;21.549999999999997
133;26.0;22.0;3392.0;16.0;;133;9.0;21.0;3590.0;17.0;;17.5;21.5
134;61.0;22.0;3590.0;17.0;;134;18.0;21.0;3590.0;17.0;;39.5;21.5
135;66.0;22.5;3788.0;18.0;;135;8.0;20.8;3590.0;17.0;;37.0;21.65
136;13.0;22.4;3788.0;18.0;;136;12.0;20.6;3590.0;17.0;;12.5;21.5
137;16.0;22.3;3788.0;18.0;;137;12.0;20.1;3590.0;17.0;;14.0;21.200000000000003
138;13.0;22.3;3788.0;18.0;;138;12.0;20.1;3590.0;17.0;;12.5;21.200000000000003
139;21.0;22.2;3788.0;18.0;;139;14.0;20.0;3788.0;18.0;;17.5;21.1
140;16.0;22.1;3788.0;18.0;;140;21.0;19.8;3788.0;18.0;;18.5;20.950000000000003
141;13.0;22.0;3986.0;19.0;;141;23.0;19.4;3788.0;18.0;;18.0;20.7
142;11.0;22.0;3986.0;19.0;;142;16.0;19.4;3788.0;18.0;;13.5;20.7
143;19.0;21.9;3986.0;19.0;;143;18.0;19.3;3788.0;18.0;;18.5;20.6
144;9.0;21.8;3986.0;19.0;;144;10.0;19.2;3788.0;18.0;;9.5;20.5
145;11.0;21.7;3986.0;19.0;;145;12.0;19.0;3986.0;19.0;;11.5;20.35
146;18.0;21.6;3986.0;19.0;;146;31.0;18.8;3986.0;19.0;;24.5;20.200000000000003
147;17.0;21.5;3986.0;19.0;;147;18.0;18.9;3986.0;19.0;;17.5;20.2
148;11.0;21.5;4184.0;20.0;;148;10.0;18.8;3986.0;19.0;;10.5;20.15
149;18.0;21.5;4184.0;20.0;;149;47.0;18.9;4184.0;20.0;;32.5;20.2
150;12.0;21.4;4184.0;20.0;;150;38.0;18.7;4184.0;20.0;;25.0;20.049999999999997
151;13.0;20.9;4184.0;20.0;;151;30.0;18.9;4184.0;20.0;;21.5;19.9
152;13.0;20.8;4184.0;20.0;;152;11.0;18.8;4184.0;20.0;;12.0;19.8
153;10.0;20.7;4184.0;20.0;;153;23.0;18.9;4382.0;21.0;;16.5;19.799999999999997
154;18.0;20.8;4184.0;20.0;;154;12.0;18.9;4382.0;21.0;;15.0;19.85
155;12.0;20.2;4382.0;21.0;;155;13.0;18.9;4382.0;21.0;;12.5;19.549999999999997
156;12.0;20.2;4382.0;21.0;;156;29.0;19.0;4382.0;21.0;;20.5;19.6
157;13.0;19.9;4382.0;21.0;;157;12.0;19.0;4382.0;21.0;;12.5;19.45
158;95.0;20.6;4580.0;22.0;;158;57.0;18.9;4580.0;22.0;;76.0;19.75
159;77.0;21.3;4778.0;23.0;;159;53.0;19.3;4580.0;22.0;;65.0;20.3
160;35.0;21.4;4778.0;23.0;;160;17.0;19.2;4778.0;23.0;;26.0;20.299999999999997
161;14.0;21.4;4778.0;23.0;;161;45.0;19.2;4778.0;23.0;;29.5;20.299999999999997
162;53.0;21.2;4976.0;24.0;;162;26.0;19.3;4778.0;23.0;;39.5;20.25
163;66.0;21.6;4976.0;24.0;;163;16.0;19.3;4976.0;24.0;;41.0;20.450000000000003
164;20.0;21.6;4976.0;24.0;;164;26.0;19.1;4976.0;24.0;;23.0;20.35
165;33.0;21.8;5174.0;25.0;;165;38.0;19.3;4976.0;24.0;;35.5;20.55
166;13.0;21.7;5174.0;25.0;;166;29.0;19.5;4976.0;24.0;;21.0;20.6
167;9.0;21.7;5174.0;25.0;;167;25.0;19.6;5174.0;25.0;;17.0;20.65
168;12.0;21.6;5174.0;25.0;;168;15.0;19.6;5174.0;25.0;;13.5;20.6
169;35.0;21.8;5174.0;25.0;;169;37.0;19.8;5174.0;25.0;;36.0;20.8
170;34.0;22.1;5372.0;26.0;;170;39.0;20.1;5372.0;26.0;;36.5;21.1
171;10.0;22.1;5372.0;26.0;;171;19.0;20.1;5372.0;26.0;;14.5;21.1
172;13.0;22.0;5372.0;26.0;;172;24.0;20.0;5372.0;26.0;;18.5;21.0
173;12.0;21.9;5372.0;26.0;;173;47.0;20.3;5570.0;27.0;;29.5;21.1
174;13.0;21.9;5372.0;26.0;;174;17.0;20.4;5570.0;27.0;;15.0;21.15
175;13.0;21.9;5372.0;26.0;;175;11.0;20.4;5570.0;27.0;;12.0;21.15
176;46.0;22.2;5570.0;27.0;;176;101.0;21.1;5768.0;28.0;;73.5;21.65
177;15.0;22.2;5570.0;27.0;;177;21.0;21.2;5768.0;28.0;;18.0;21.7
178;18.0;22.2;5570.0;27.0;;178;9.0;21.1;5768.0;28.0;;13.5;21.65
179;18.0;22.3;5570.0;27.0;;179;23.0;21.2;5768.0;28.0;;20.5;21.75
180;29.0;22.5;5768.0;28.0;;180;27.0;21.3;5966.0;29.0;;28.0;21.9
181;40.0;22.7;5768.0;28.0;;181;32.0;21.4;5966.0;29.0;;36.0;22.049999999999997
182;21.0;22.7;5768.0;28.0;;182;21.0;21.4;5966.0;29.0;;21.0;22.049999999999997
183;14.0;22.6;5768.0;28.0;;183;54.0;21.7;6164.0;30.0;;34.0;22.15
184;29.0;22.7;5966.0;29.0;;184;103.0;22.6;6362.0;31.0;;66.0;22.65
185;46.0;22.7;5966.0;29.0;;185;20.0;22.6;6362.0;31.0;;33.0;22.65
186;108.0;23.6;6164.0;30.0;;186;52.0;23.0;6362.0;31.0;;80.0;23.3
187;24.0;23.6;6362.0;31.0;;187;57.0;23.4;6560.0;32.0;;40.5;23.5
188;11.0;23.5;6362.0;31.0;;188;46.0;23.6;6758.0;33.0;;28.5;23.55
189;114.0;24.5;6560.0;32.0;;189;62.0;23.9;6758.0;33.0;;88.0;24.2
190;65.0;25.0;6560.0;32.0;;190;38.0;24.1;6956.0;34.0;;51.5;24.55
191;37.0;25.2;6758.0;33.0;;191;72.0;24.6;6956.0;34.0;;54.5;24.9
192;70.0;25.7;6956.0;34.0;;192;43.0;24.9;7154.0;35.0;;56.5;25.299999999999997
193;92.0;26.3;6956.0;34.0;;193;48.0;25.0;7154.0;35.0;;70.0;25.65
194;34.0;26.5;7154.0;35.0;;194;20.0;25.2;7154.0;35.0;;27.0;25.85
195;79.0;27.2;7352.0;36.0;;195;40.0;25.4;7352.0;36.0;;59.5;26.299999999999997
196;43.0;27.4;7352.0;36.0;;196;72.0;26.0;7550.0;37.0;;57.5;26.7
197;49.0;27.8;7550.0;37.0;;197;54.0;26.4;7550.0;37.0;;51.5;27.1
198;76.0;28.2;7550.0;37.0;;198;54.0;26.8;7746.0;38.0;;65.0;27.5
199;60.0;28.7;7746.0;38.0;;199;73.0;27.4;7746.0;38.0;;66.5;28.049999999999997
200;58.0;29.1;7942.0;39.0;;200;117.0;28.5;8138.0;40.0;;87.5;28.8
201;70.0;29.7;7942.0;39.0;;201;29.0;28.6;8138.0;40.0;;49.5;29.15
202;21.0;29.6;7942.0;39.0;;202;26.0;28.7;8138.0;40.0;;23.5;29.15
203;42.0;29.9;8138.0;40.0;;203;61.0;29.2;8334.0;41.0;;51.5;29.549999999999997
204;33.0;30.1;8138.0;40.0;;204;11.0;29.2;8334.0;41.0;;22.0;29.65
205;76.0;30.6;8334.0;41.0;;205;16.0;28.8;8334.0;41.0;;46.0;29.700000000000003
206;46.0;30.9;8334.0;41.0;;206;58.0;29.2;8530.0;42.0;;52.0;30.049999999999997
207;65.0;31.3;8530.0;42.0;;207;81.0;29.9;8530.0;42.0;;73.0;30.6
208;85.0;31.9;8726.0;43.0;;208;52.0;30.0;8726.0;43.0;;68.5;30.95
209;72.0;32.4;8922.0;44.0;;209;44.0;30.3;8726.0;43.0;;58.0;31.35
210;85.0;33.2;9118.0;45.0;;210;61.0;30.8;8922.0;44.0;;73.0;32.0
211;139.0;34.3;9314.0;46.0;;211;32.0;31.0;8922.0;44.0;;85.5;32.65
212;29.0;34.4;9314.0;46.0;;212;50.0;31.3;9118.0;45.0;;39.5;32.85
213;109.0;35.4;9510.0;47.0;;213;101.0;32.0;9314.0;46.0;;105.0;33.7
214;85.0;36.2;9706.0;48.0;;214;59.0;32.4;9510.0;47.0;;72.0;34.3
215;57.0;36.6;9902.0;49.0;;215;71.0;33.0;9510.0;47.0;;64.0;34.8
216;48.0;36.9;9902.0;49.0;;216;68.0;33.6;9706.0;48.0;;58.0;35.25
217;57.0;37.3;10098.0;50.0;;217;83.0;34.3;9902.0;49.0;;70.0;35.8
218;107.0;38.2;10294.0;51.0;;218;100.0;35.0;10098.0;50.0;;103.5;36.6
219;83.0;38.8;10490.0;52.0;;219;35.0;35.2;10098.0;50.0;;59.0;37.0
220;51.0;39.2;10490.0;52.0;;220;53.0;35.6;10294.0;51.0;;52.0;37.400000000000006
221;71.0;39.8;10588.0;53.0;;221;27.0;35.7;10294.0;51.0;;49.0;37.75
222;70.0;39.9;10784.0;54.0;;222;49.0;36.0;10294.0;51.0;;59.5;37.95
223;31.0;40.0;10784.0;54.0;;223;34.0;36.2;10490.0;52.0;;32.5;38.1
224;32.0;39.6;10784.0;54.0;;224;80.0;36.8;10588.0;53.0;;56.0;38.2
225;70.0;40.0;10980.0;55.0;;225;78.0;37.4;10588.0;53.0;;74.0;38.7
226;60.0;40.4;11176.0;56.0;;226;103.0;38.3;10784.0;54.0;;81.5;39.349999999999994
227;40.0;40.4;11176.0;56.0;;227;67.0;38.8;10980.0;55.0;;53.5;39.599999999999994
228;135.0;41.7;11568.0;58.0;;228;61.0;39.3;11176.0;56.0;;98.0;40.5
229;83.0;42.4;11568.0;58.0;;229;140.0;40.6;11372.0;57.0;;111.5;41.5
230;62.0;42.8;11764.0;59.0;;230;25.0;40.6;11372.0;57.0;;43.5;41.7
231;96.0;43.4;11960.0;60.0;;231;126.0;41.5;11764.0;59.0;;111.0;42.45
232;75.0;44.0;12156.0;61.0;;232;98.0;42.4;11960.0;60.0;;86.5;43.2
233;98.0;44.7;12352.0;62.0;;233;120.0;43.5;12156.0;61.0;;109.0;44.1
234;71.0;44.8;12546.0;63.0;;234;53.0;43.8;12352.0;62.0;;62.0;44.3
235;61.0;44.8;12546.0;63.0;;235;98.0;44.7;12546.0;63.0;;79.5;44.75
236;137.0;46.0;12934.0;65.0;;236;141.0;46.0;12740.0;64.0;;139.0;46.0
237;160.0;47.4;13128.0;66.0;;237;142.0;47.3;12934.0;65.0;;151.0;47.349999999999994
238;139.0;48.7;13516.0;68.0;;238;200.0;49.2;13516.0;68.0;;169.5;48.95
239;84.0;49.3;13710.0;69.0;;239;103.0;50.1;13710.0;69.0;;93.5;49.7
240;160.0;50.8;13904.0;70.0;;240;111.0;51.0;13904.0;70.0;;135.5;50.9
241;120.0;51.8;14098.0;71.0;;241;87.0;51.6;14098.0;71.0;;103.5;51.7
242;90.0;52.6;14292.0;72.0;;242;168.0;53.2;14292.0;72.0;;129.0;52.900000000000006
243;134.0;53.8;14680.0;74.0;;243;76.0;53.7;14486.0;73.0;;105.0;53.75
244;104.0;54.7;14874.0;75.0;;244;76.0;54.4;14680.0;74.0;;90.0;54.55
245;74.0;55.4;15068.0;76.0;;245;74.0;55.0;14874.0;75.0;;74.0;55.2
246;103.0;56.2;15262.0;77.0;;246;122.0;55.9;15068.0;76.0;;112.5;56.05
247;165.0;57.7;15456.0;78.0;;247;72.0;56.5;15262.0;77.0;;118.5;57.1
248;146.0;59.0;15844.0;80.0;;248;65.0;57.0;15262.0;77.0;;105.5;58.0
249;135.0;60.2;16038.0;81.0;;249;200.0;58.6;15650.0;79.0;;167.5;59.400000000000006
250;131.0;61.4;16426.0;83.0;;250;111.0;59.3;16038.0;81.0;;121.0;60.349999999999994
