episode;reward5;avg_reward5;t_global;cr
99;23.0;21.9;8800.0;10.0
100;11.0;21.8;8800.0;10.0
101;51.0;22.1;9600.0;11.0
102;16.0;22.1;9600.0;11.0
103;17.0;22.1;9600.0;11.0
104;33.0;22.3;9600.0;11.0
105;20.0;22.1;10400.0;12.0
106;21.0;22.2;10400.0;12.0
107;19.0;22.2;10400.0;12.0
108;16.0;22.0;10400.0;12.0
109;26.0;22.1;10400.0;12.0
110;13.0;21.6;11192.0;13.0
111;20.0;21.7;11192.0;13.0
112;14.0;21.6;11192.0;13.0
113;14.0;21.6;11192.0;13.0
114;16.0;21.6;11192.0;13.0
115;13.0;21.4;11192.0;13.0
116;13.0;21.4;11192.0;13.0
117;15.0;21.4;11984.0;14.0
118;18.0;21.4;11984.0;14.0
119;24.0;21.4;11984.0;14.0
120;16.0;21.4;11984.0;14.0
121;22.0;21.5;11984.0;14.0
122;11.0;21.5;12776.0;15.0
123;34.0;21.4;12776.0;15.0
124;12.0;21.3;12776.0;15.0
125;18.0;21.1;12776.0;15.0
126;12.0;21.1;12776.0;15.0
127;26.0;21.1;13568.0;16.0
128;10.0;21.1;13568.0;16.0
129;14.0;21.0;13568.0;16.0
130;21.0;21.1;13568.0;16.0
131;13.0;20.8;13568.0;16.0
132;20.0;20.8;13568.0;16.0
133;13.0;20.7;14162.0;16.0
134;37.0;20.8;14360.0;17.0
135;35.0;20.8;14360.0;17.0
136;22.0;20.9;14360.0;17.0
137;11.0;20.8;15152.0;18.0
138;14.0;20.7;15152.0;18.0
139;14.0;20.8;15152.0;18.0
140;18.0;20.4;15152.0;18.0
141;9.0;20.2;15152.0;18.0
142;19.0;20.2;15152.0;18.0
143;11.0;20.2;15152.0;18.0
144;13.0;20.1;15944.0;19.0
145;13.0;20.0;15944.0;19.0
146;14.0;19.9;15944.0;19.0
147;13.0;19.9;15944.0;19.0
148;16.0;19.9;15944.0;19.0
149;25.0;20.0;15944.0;19.0
150;15.0;20.0;16736.0;20.0
151;67.0;20.5;16736.0;20.0
152;28.0;20.6;16736.0;20.0
153;41.0;20.9;17528.0;21.0
154;36.0;21.1;17528.0;21.0
155;15.0;20.9;17528.0;21.0
156;93.0;21.7;18320.0;22.0
157;60.0;22.0;19112.0;23.0
158;69.0;22.5;19904.0;24.0
159;31.0;22.7;19904.0;24.0
160;25.0;22.3;19904.0;24.0
161;52.0;22.7;20696.0;25.0
162;15.0;22.7;20696.0;25.0
163;16.0;22.7;20696.0;25.0
164;22.0;22.8;20696.0;25.0
165;15.0;22.5;20696.0;25.0
166;47.0;22.9;21488.0;26.0
167;41.0;23.2;21488.0;26.0
168;40.0;23.2;22280.0;27.0
169;12.0;23.1;22280.0;27.0
170;34.0;23.2;22280.0;27.0
171;31.0;23.2;22280.0;27.0
172;34.0;23.3;23072.0;28.0
173;36.0;23.5;23072.0;28.0
174;89.0;24.2;23864.0;29.0
175;19.0;24.2;23864.0;29.0
176;33.0;24.3;24656.0;30.0
177;67.0;24.7;24656.0;30.0
178;21.0;24.8;25448.0;31.0
179;14.0;24.5;25448.0;31.0
180;52.0;24.8;25448.0;31.0
181;24.0;24.8;25448.0;31.0
182;27.0;24.7;26240.0;32.0
183;28.0;24.7;26240.0;32.0
184;35.0;24.9;26240.0;32.0
185;36.0;25.1;27032.0;33.0
186;14.0;25.1;27032.0;33.0
187;34.0;25.3;27032.0;33.0
188;23.0;25.4;27032.0;33.0
189;36.0;25.6;27824.0;34.0
190;34.0;25.8;27824.0;34.0
191;103.0;26.6;28616.0;35.0
192;17.0;26.7;28616.0;35.0
193;42.0;27.0;29408.0;36.0
194;14.0;27.0;29408.0;36.0
195;41.0;27.2;29408.0;36.0
196;107.0;27.8;30200.0;37.0
197;103.0;28.4;30984.0;38.0
198;41.0;28.7;31768.0;39.0
199;88.0;29.3;32552.0;40.0
200;35.0;29.6;32552.0;40.0
201;39.0;29.4;33336.0;41.0
202;71.0;30.0;33336.0;41.0
203;105.0;30.9;34120.0;42.0
204;52.0;31.1;34904.0;43.0
205;133.0;32.2;35688.0;44.0
206;64.0;32.6;36472.0;45.0
207;41.0;32.8;36472.0;45.0
208;75.0;33.4;37256.0;46.0
209;154.0;34.7;38824.0;48.0
210;71.0;35.3;38824.0;48.0
211;22.0;35.3;39608.0;49.0
212;35.0;35.5;39608.0;49.0
213;56.0;36.0;40098.0;49.0
214;129.0;37.1;41176.0;51.0
215;66.0;37.6;41176.0;51.0
216;66.0;38.1;41960.0;52.0
217;61.0;38.6;42744.0;53.0
218;50.0;38.9;42744.0;53.0
219;76.0;39.4;43528.0;54.0
220;30.0;39.6;43528.0;54.0
221;85.0;40.2;44312.0;55.0
222;60.0;40.7;45096.0;56.0
223;59.0;41.0;45096.0;56.0
224;65.0;41.5;45880.0;57.0
225;59.0;41.9;46664.0;58.0
226;76.0;42.5;46664.0;58.0
227;64.0;42.9;47448.0;59.0
228;79.0;43.6;48232.0;60.0
229;117.0;44.6;49016.0;61.0
230;94.0;45.4;49800.0;62.0
231;84.0;46.1;50576.0;63.0
232;66.0;46.5;51352.0;64.0
233;62.0;47.0;51352.0;64.0
234;152.0;48.2;52904.0;66.0
235;58.0;48.4;52904.0;66.0
236;67.0;48.8;53680.0;67.0
237;103.0;49.8;54456.0;68.0
238;52.0;50.2;55232.0;69.0
239;80.0;50.8;56008.0;70.0
240;63.0;51.3;56008.0;70.0
241;132.0;52.5;57560.0;72.0
242;116.0;53.5;58336.0;73.0
243;150.0;54.8;59112.0;74.0
244;75.0;55.5;59888.0;75.0
245;88.0;56.2;60664.0;76.0
246;113.0;57.2;61440.0;77.0
247;71.0;57.8;62216.0;78.0
248;76.0;58.4;62992.0;79.0
249;83.0;59.0;63768.0;80.0
250;68.0;59.5;63768.0;80.0
251;58.0;59.4;64544.0;81.0
252;73.0;59.9;65320.0;82.0
253;78.0;60.2;65320.0;82.0
254;69.0;60.6;66096.0;83.0
255;80.0;61.2;66872.0;84.0
256;125.0;61.5;67648.0;85.0
257;98.0;61.9;68424.0;86.0
258;84.0;62.1;69200.0;87.0
259;102.0;62.8;69968.0;88.0
260;80.0;63.3;70736.0;89.0
261;88.0;63.7;71504.0;90.0
262;84.0;64.4;72272.0;91.0
263;78.0;65.0;73040.0;92.0
264;79.0;65.6;73040.0;92.0
265;90.0;66.3;73808.0;93.0
266;100.0;66.8;74576.0;94.0
267;78.0;67.2;75344.0;95.0
268;87.0;67.7;76112.0;96.0
269;106.0;68.6;76880.0;97.0
270;120.0;69.5;77648.0;98.0
271;94.0;70.1;78416.0;99.0
272;117.0;70.9;79952.0;101.0
273;101.0;71.6;80720.0;102.0
274;104.0;71.7;81488.0;103.0
275;103.0;72.6;82256.0;104.0
276;99.0;73.2;83024.0;105.0
277;127.0;73.8;83792.0;106.0
278;118.0;74.8;84560.0;107.0
279;116.0;75.8;86096.0;109.0
280;111.0;76.4;86864.0;110.0
281;128.0;77.5;87632.0;111.0
282;121.0;78.4;88400.0;112.0
283;139.0;79.5;89920.0;114.0
284;138.0;80.5;90680.0;115.0
285;129.0;81.5;92200.0;117.0
286;110.0;82.4;92960.0;118.0
287;133.0;83.4;93720.0;119.0
288;122.0;84.4;95240.0;121.0
289;135.0;85.4;96000.0;122.0
290;135.0;86.4;96760.0;123.0
291;124.0;86.6;98280.0;125.0
292;166.0;88.1;99040.0;126.0
293;142.0;89.1;100560.0;128.0
294;162.0;90.6;102080.0;130.0
295;146.0;91.6;102840.0;131.0
296;153.0;92.1;104360.0;133.0
297;139.0;92.5;105120.0;134.0
298;130.0;93.4;106640.0;136.0
299;154.0;94.0;107400.0;137.0
300;137.0;95.0;108904.0;139.0
301;147.0;96.1;109656.0;140.0
302;147.0;96.9;111160.0;142.0
303;126.0;97.1;111912.0;143.0
304;148.0;98.0;113416.0;145.0
305;145.0;98.2;114168.0;146.0
306;157.0;99.1;115672.0;148.0
307;157.0;100.2;117176.0;150.0
308;142.0;100.9;117928.0;151.0
309;146.0;100.8;119432.0;153.0
310;145.0;101.6;120184.0;154.0
311;142.0;102.8;121688.0;156.0
312;137.0;103.8;122440.0;157.0
313;160.0;104.8;123944.0;159.0
314;150.0;105.0;125448.0;161.0
315;166.0;106.0;126200.0;162.0
316;137.0;106.8;127688.0;164.0
317;150.0;107.6;128432.0;165.0
318;147.0;108.6;129920.0;167.0
319;162.0;109.5;131408.0;169.0
320;200.0;111.2;132896.0;171.0
321;170.0;112.0;134384.0;173.0
322;170.0;113.1;135872.0;175.0
323;196.0;114.5;137360.0;177.0
324;142.0;115.3;138104.0;178.0
325;167.0;116.4;139592.0;180.0
326;144.0;117.0;140522.0;181.0
327;156.0;118.0;141824.0;183.0
328;156.0;118.7;143312.0;185.0
329;155.0;119.1;144800.0;187.0
330;157.0;119.7;145536.0;188.0
331;163.0;120.5;147008.0;190.0
332;185.0;121.7;148388.0;192.0
333;153.0;122.6;149860.0;194.0
334;173.0;122.8;151332.0;196.0
335;200.0;124.2;152804.0;198.0
336;200.0;125.6;154276.0;200.0
337;200.0;126.6;155748.0;202.0
338;174.0;127.8;157220.0;204.0
339;160.0;128.6;158692.0;206.0
340;165.0;129.6;159980.0;207.0
341;195.0;130.2;161636.0;210.0
342;178.0;130.8;163108.0;212.0
343;192.0;131.3;164564.0;214.0
344;156.0;132.1;165292.0;215.0
345;193.0;133.1;167112.0;217.0
346;200.0;134.0;168932.0;220.0
347;175.0;135.0;170388.0;222.0
348;200.0;136.3;171844.0;224.0
349;161.0;137.0;173300.0;226.0
350;200.0;138.4;174756.0;228.0
351;146.0;139.2;175484.0;229.0
352;152.0;140.0;176940.0;231.0
353;160.0;140.9;178396.0;233.0
354;159.0;141.8;179852.0;235.0
355;175.0;142.7;180580.0;236.0
356;183.0;143.3;182748.0;239.0
357;150.0;143.8;183468.0;240.0
358;159.0;144.6;184908.0;242.0
359;183.0;145.4;186348.0;244.0
360;196.0;146.5;187788.0;246.0
361;184.0;147.5;189228.0;248.0
362;197.0;148.6;190668.0;250.0
363;159.0;149.4;192108.0;252.0
364;164.0;150.3;193548.0;254.0
365;200.0;151.4;194988.0;256.0
366;158.0;152.0;196428.0;258.0
367;189.0;153.1;197868.0;260.0
368;183.0;154.0;199308.0;262.0
369;200.0;155.0;200732.0;264.0
370;200.0;155.8;202868.0;267.0
371;199.0;156.8;204292.0;269.0
372;194.0;157.6;205716.0;271.0
373;200.0;158.6;207140.0;273.0
374;200.0;159.5;208564.0;275.0
375;200.0;160.5;210700.0;278.0
376;188.0;161.4;212124.0;280.0
377;200.0;162.1;213548.0;282.0
378;198.0;162.9;214972.0;284.0
379;200.0;163.8;217108.0;287.0
380;200.0;164.7;218516.0;289.0
381;171.0;165.1;219924.0;291.0
382;198.0;165.9;221332.0;293.0
383;200.0;166.5;222740.0;295.0
384;200.0;167.1;224852.0;298.0
385;200.0;167.8;226260.0;300.0
386;200.0;168.7;227668.0;302.0
387;200.0;169.4;229076.0;304.0
388;173.0;169.9;230484.0;306.0
389;194.0;170.5;232596.0;309.0
390;200.0;171.1;234004.0;311.0
391;200.0;171.9;235404.0;313.0
392;200.0;172.2;236796.0;315.0
393;200.0;172.8;238884.0;318.0
394;200.0;173.2;240276.0;320.0
395;200.0;173.7;241668.0;322.0
396;200.0;174.2;243756.0;325.0
397;200.0;174.8;245148.0;327.0
398;200.0;175.5;246540.0;329.0
399;200.0;176.0;248628.0;332.0
400;200.0;176.6;250020.0;334.0
401;200.0;177.1;251412.0;336.0
402;200.0;177.6;252796.0;338.0
403;200.0;178.4;254860.0;341.0
404;171.0;178.6;256236.0;343.0
405;200.0;179.2;257612.0;345.0
406;166.0;179.3;258988.0;347.0
407;200.0;179.7;260364.0;349.0
408;200.0;180.3;262428.0;352.0
409;196.0;180.8;263804.0;354.0
410;200.0;181.3;265180.0;356.0
411;200.0;181.9;267244.0;359.0
412;200.0;182.5;268620.0;361.0
413;200.0;182.9;269988.0;363.0
414;200.0;183.4;272028.0;366.0
415;200.0;183.8;273388.0;368.0
416;200.0;184.4;274663.0;370.0
417;200.0;184.9;276703.0;373.0
418;200.0;185.4;278063.0;375.0
419;200.0;185.8;279423.0;377.0
420;200.0;185.8;281463.0;380.0
421;200.0;186.1;282823.0;382.0
422;200.0;186.4;284183.0;384.0
423;200.0;186.4;286223.0;387.0
424;188.0;186.9;287567.0;389.0
425;200.0;187.2;288911.0;391.0
426;200.0;187.8;290927.0;394.0
427;200.0;188.2;292271.0;396.0
428;200.0;188.7;294287.0;399.0
429;200.0;189.1;295631.0;401.0
430;200.0;189.6;296975.0;403.0
431;192.0;189.8;298991.0;406.0
432;200.0;190.0;300335.0;408.0
433;200.0;190.5;301679.0;410.0
434;200.0;190.7;303687.0;413.0
435;200.0;190.7;305015.0;415.0
436;200.0;190.7;307007.0;418.0
437;200.0;190.7;308335.0;420.0
438;200.0;191.0;309663.0;422.0
439;200.0;191.4;311655.0;425.0
440;200.0;191.8;312983.0;427.0
441;200.0;191.8;314975.0;430.0
442;200.0;192.0;316303.0;432.0
443;200.0;192.1;317631.0;434.0
444;200.0;192.5;319623.0;437.0
445;200.0;192.6;320935.0;439.0
446;200.0;192.6;322903.0;442.0
447;200.0;192.9;324215.0;444.0
448;200.0;192.9;326183.0;447.0
449;200.0;193.2;327495.0;449.0
450;200.0;193.2;329463.0;452.0
451;200.0;193.8;330775.0;454.0
452;200.0;194.3;332087.0;456.0
453;200.0;194.7;334055.0;459.0
454;200.0;195.1;335367.0;461.0
455;200.0;195.3;337319.0;464.0
456;200.0;195.5;338615.0;466.0
457;195.0;196.0;340559.0;469.0
458;200.0;196.4;341855.0;471.0
459;200.0;196.5;343799.0;474.0
460;200.0;196.6;345095.0;476.0
461;194.0;196.7;346391.0;478.0
462;200.0;196.7;348335.0;481.0
463;200.0;197.1;349631.0;483.0
464;200.0;197.5;351575.0;486.0
465;200.0;197.5;352863.0;488.0
466;185.0;197.7;354783.0;491.0
467;200.0;197.8;356063.0;493.0
468;200.0;198.0;357983.0;496.0
469;200.0;198.0;359263.0;498.0
470;196.0;198.0;361183.0;501.0
471;200.0;198.0;362463.0;503.0
472;200.0;198.0;364383.0;506.0
473;200.0;198.0;365663.0;508.0
474;200.0;198.0;367583.0;511.0
475;200.0;198.0;368863.0;513.0
476;199.0;198.2;370783.0;516.0
477;200.0;198.2;372063.0;518.0
478;200.0;198.2;373983.0;521.0
479;200.0;198.2;375263.0;523.0
480;200.0;198.2;377183.0;526.0
481;200.0;198.5;378463.0;528.0
482;200.0;198.5;380383.0;531.0
483;200.0;198.5;381583.0;533.0
484;200.0;198.5;383503.0;536.0
485;200.0;198.5;384783.0;538.0
486;200.0;198.5;386703.0;541.0
487;200.0;198.5;387983.0;543.0
488;192.0;198.7;389263.0;545.0
489;200.0;198.7;391183.0;548.0
490;200.0;198.7;392463.0;550.0
491;200.0;198.7;394383.0;553.0
492;200.0;198.7;395663.0;555.0
493;200.0;198.7;397583.0;558.0
494;200.0;198.7;398863.0;560.0
495;200.0;198.7;400783.0;563.0
496;200.0;198.7;402063.0;565.0
497;200.0;198.7;403983.0;568.0
498;200.0;198.7;405263.0;570.0
499;200.0;198.7;407183.0;573.0
500;200.0;198.7;408463.0;575.0
501;200.0;198.7;410383.0;578.0
502;200.0;198.7;411663.0;580.0
503;200.0;198.7;413583.0;583.0
504;200.0;199.0;414863.0;585.0
505;200.0;199.0;416783.0;588.0
506;200.0;199.4;418063.0;590.0
507;200.0;199.4;419983.0;593.0
508;200.0;199.4;421263.0;595.0
509;200.0;199.4;423183.0;598.0
510;200.0;199.4;424463.0;600.0
511;200.0;199.4;426383.0;603.0
512;200.0;199.4;427663.0;605.0
513;200.0;199.4;429583.0;608.0
514;200.0;199.4;430863.0;610.0
515;200.0;199.4;432783.0;613.0
516;200.0;199.4;434063.0;615.0
517;200.0;199.4;435983.0;618.0
518;200.0;199.4;437263.0;620.0
519;200.0;199.4;439183.0;623.0
520;200.0;199.4;440623.0;625.0
521;200.0;199.4;442383.0;628.0
522;200.0;199.4;443663.0;630.0
523;200.0;199.4;445583.0;633.0
524;200.0;199.5;447103.0;635.0
525;200.0;199.5;448783.0;638.0
526;200.0;199.5;450063.0;640.0
527;200.0;199.5;451983.0;643.0
528;200.0;199.5;453263.0;645.0
529;200.0;199.5;455183.0;648.0
530;200.0;199.5;456463.0;650.0
531;200.0;199.6;458383.0;653.0
532;195.0;199.6;459663.0;655.0
533;200.0;199.6;461583.0;658.0
534;200.0;199.6;462863.0;660.0
535;200.0;199.6;464783.0;663.0
536;200.0;199.6;466063.0;665.0
537;200.0;199.6;467983.0;668.0
538;200.0;199.6;469263.0;670.0
539;200.0;199.6;471183.0;673.0
540;200.0;199.6;472463.0;675.0
541;200.0;199.6;474383.0;678.0
542;200.0;199.6;475663.0;680.0
543;200.0;199.6;477583.0;683.0
544;200.0;199.6;478863.0;685.0
545;200.0;199.6;480783.0;688.0
546;200.0;199.6;482063.0;690.0
547;200.0;199.6;483983.0;693.0
548;200.0;199.6;485263.0;695.0
549;200.0;199.6;487183.0;698.0
550;200.0;199.6;488463.0;700.0
551;200.0;199.6;490383.0;703.0
552;200.0;199.6;491663.0;705.0
553;186.0;199.4;493583.0;708.0
554;200.0;199.4;494863.0;710.0
555;200.0;199.4;496783.0;713.0
556;200.0;199.4;498063.0;715.0
557;160.0;199.1;499343.0;717.0
558;200.0;199.1;501263.0;720.0
559;200.0;199.1;502543.0;722.0
560;200.0;199.1;504463.0;725.0
561;200.0;199.1;505743.0;727.0
562;187.0;199.0;507663.0;730.0
563;200.0;199.0;508943.0;732.0
564;191.0;198.9;510223.0;734.0
565;200.0;198.9;512143.0;737.0
566;200.0;199.1;513423.0;739.0
567;200.0;199.1;515343.0;742.0
568;200.0;199.1;516623.0;744.0
569;177.0;198.8;518543.0;747.0
570;192.0;198.8;519823.0;749.0
571;200.0;198.8;521743.0;752.0
572;200.0;198.8;523023.0;754.0
573;200.0;198.8;524943.0;757.0
574;200.0;198.8;526223.0;759.0
575;179.0;198.6;527503.0;761.0
576;200.0;198.6;529423.0;764.0
577;200.0;198.6;530703.0;766.0
578;200.0;198.6;532623.0;769.0
579;200.0;198.6;533903.0;771.0
580;200.0;198.6;535823.0;774.0
581;200.0;198.6;537103.0;776.0
582;200.0;198.6;539023.0;779.0
583;200.0;198.6;540303.0;781.0
584;200.0;198.6;542223.0;784.0
585;200.0;198.6;543503.0;786.0
586;197.0;198.6;545423.0;789.0
587;200.0;198.6;546703.0;791.0
588;200.0;198.6;548623.0;794.0
589;200.0;198.6;549903.0;796.0
590;200.0;198.6;551823.0;799.0
591;200.0;198.6;553103.0;801.0
592;200.0;198.6;555023.0;804.0
593;200.0;198.6;556303.0;806.0
594;200.0;198.6;558223.0;809.0
595;200.0;198.6;559503.0;811.0
596;200.0;198.6;561423.0;814.0
597;200.0;198.6;562703.0;816.0
598;200.0;198.6;564623.0;819.0
599;200.0;198.6;565903.0;821.0
600;185.0;198.5;567823.0;824.0
601;200.0;198.5;569103.0;826.0
602;200.0;198.5;571023.0;829.0
603;180.0;198.3;572303.0;831.0
604;200.0;198.3;573583.0;833.0
605;200.0;198.3;575503.0;836.0
606;200.0;198.3;576783.0;838.0
607;200.0;198.3;578703.0;841.0
608;200.0;198.3;579983.0;843.0
609;200.0;198.3;581903.0;846.0
610;200.0;198.3;583183.0;848.0
611;200.0;198.3;585103.0;851.0
612;200.0;198.3;586383.0;853.0
613;200.0;198.3;588303.0;856.0
614;200.0;198.3;589583.0;858.0
615;200.0;198.3;591503.0;861.0
616;200.0;198.3;592783.0;863.0
617;200.0;198.3;594703.0;866.0
618;200.0;198.3;595983.0;868.0
619;200.0;198.3;597903.0;871.0
620;200.0;198.3;599183.0;873.0
621;200.0;198.3;601103.0;876.0
622;189.0;198.2;602383.0;878.0
623;200.0;198.2;604303.0;881.0
624;200.0;198.2;605583.0;883.0
625;200.0;198.2;607503.0;886.0
626;200.0;198.2;608783.0;888.0
627;200.0;198.2;610703.0;891.0
628;200.0;198.2;611983.0;893.0
629;200.0;198.2;613903.0;896.0
630;200.0;198.2;615183.0;898.0
631;200.0;198.2;617103.0;901.0
632;200.0;198.2;618383.0;903.0
633;200.0;198.2;620303.0;906.0
634;200.0;198.2;621583.0;908.0
635;200.0;198.2;623503.0;911.0
636;200.0;198.2;624783.0;913.0
637;200.0;198.2;626703.0;916.0
638;200.0;198.2;627983.0;918.0
639;200.0;198.2;629903.0;921.0
640;200.0;198.2;631183.0;923.0
641;200.0;198.2;633103.0;926.0
642;200.0;198.2;634383.0;928.0
643;200.0;198.2;636303.0;931.0
644;200.0;198.2;637583.0;933.0
645;200.0;198.2;639503.0;936.0
646;200.0;198.2;640783.0;938.0
647;200.0;198.2;642703.0;941.0
648;200.0;198.2;643983.0;943.0
649;200.0;198.2;645903.0;946.0
650;200.0;198.2;647183.0;948.0
651;200.0;198.2;649103.0;951.0
652;200.0;198.2;650383.0;953.0
653;200.0;198.4;652303.0;956.0
654;200.0;198.4;653583.0;958.0
655;200.0;198.4;655503.0;961.0
656;200.0;198.4;656783.0;963.0
657;200.0;198.8;658703.0;966.0
658;200.0;198.8;659983.0;968.0
659;200.0;198.8;661903.0;971.0
660;200.0;198.8;663183.0;973.0
661;200.0;198.8;665103.0;976.0
662;200.0;198.9;666383.0;978.0
663;200.0;198.9;668303.0;981.0
664;200.0;199.0;669583.0;983.0
665;200.0;199.0;671503.0;986.0
666;200.0;199.0;672783.0;988.0
667;200.0;199.0;674703.0;991.0
668;200.0;199.0;675983.0;993.0
669;200.0;199.2;677903.0;996.0
670;200.0;199.3;679183.0;998.0
671;200.0;199.3;681103.0;1001.0
672;200.0;199.3;682383.0;1003.0
673;200.0;199.3;684303.0;1006.0
674;200.0;199.3;685583.0;1008.0
675;200.0;199.5;687503.0;1011.0
676;200.0;199.5;688783.0;1013.0
677;200.0;199.5;690703.0;1016.0
