episode;reward0;avg_reward0;t_global;cr
580;200.0;199.5;524943.0;757.0
581;200.0;199.5;526223.0;759.0
582;200.0;199.5;528143.0;762.0
583;200.0;199.5;529423.0;764.0
584;200.0;199.5;531343.0;767.0
585;200.0;199.5;532623.0;769.0
586;200.0;199.5;534543.0;772.0
587;200.0;199.5;535823.0;774.0
588;200.0;199.8;537743.0;777.0
589;200.0;199.8;539023.0;779.0
590;193.0;199.7;540943.0;782.0
591;200.0;199.7;542223.0;784.0
592;200.0;199.7;544143.0;787.0
593;200.0;199.7;545423.0;789.0
594;200.0;199.7;547343.0;792.0
595;200.0;199.7;548623.0;794.0
596;200.0;199.7;550543.0;797.0
597;200.0;199.7;551823.0;799.0
598;200.0;199.7;553743.0;802.0
599;200.0;199.7;555023.0;804.0
600;200.0;199.7;556943.0;807.0
601;200.0;199.7;558223.0;809.0
602;200.0;199.7;560143.0;812.0
603;200.0;199.7;561423.0;814.0
604;200.0;199.7;563343.0;817.0
605;174.0;199.4;564623.0;819.0
606;182.0;199.3;565903.0;821.0
607;200.0;199.4;567823.0;824.0
608;200.0;199.4;569103.0;826.0
609;195.0;199.3;571023.0;829.0
610;200.0;199.3;572303.0;831.0
611;200.0;199.3;574223.0;834.0
612;200.0;199.3;575503.0;836.0
613;200.0;199.3;577423.0;839.0
614;200.0;199.3;578703.0;841.0
615;200.0;199.3;580623.0;844.0
616;200.0;199.3;581903.0;846.0
617;200.0;199.3;583823.0;849.0
618;200.0;199.3;585103.0;851.0
619;200.0;199.3;587023.0;854.0
620;200.0;199.3;588303.0;856.0
621;200.0;199.3;590223.0;859.0
622;200.0;199.3;591503.0;861.0
623;200.0;199.3;593423.0;864.0
624;200.0;199.3;594703.0;866.0
625;200.0;199.3;596623.0;869.0
626;200.0;199.3;597903.0;871.0
627;200.0;199.3;599823.0;874.0
628;200.0;199.3;601103.0;876.0
629;200.0;199.3;603023.0;879.0
630;195.0;199.3;604303.0;881.0
631;200.0;199.3;605583.0;883.0
632;200.0;199.3;607503.0;886.0
633;200.0;199.3;608783.0;888.0
634;200.0;199.3;610703.0;891.0
635;200.0;199.3;611983.0;893.0
636;200.0;199.3;613903.0;896.0
637;200.0;199.3;615183.0;898.0
638;200.0;199.3;617103.0;901.0
639;200.0;199.3;618383.0;903.0
640;200.0;199.3;620303.0;906.0
641;200.0;199.3;621583.0;908.0
642;200.0;199.3;623503.0;911.0
643;200.0;199.3;624783.0;913.0
644;200.0;199.3;626703.0;916.0
645;200.0;199.3;627983.0;918.0
646;200.0;199.3;629903.0;921.0
647;200.0;199.3;631183.0;923.0
648;200.0;199.4;633103.0;926.0
