episode;reward7;avg_reward7;t_global;cr
84;15.0;21.5;6400.0;7.0
85;9.0;21.4;6400.0;7.0
86;12.0;21.3;6400.0;7.0
87;15.0;21.2;6400.0;7.0
88;33.0;21.3;6400.0;7.0
89;13.0;21.2;6400.0;7.0
90;19.0;21.2;7200.0;8.0
91;22.0;21.2;7200.0;8.0
92;37.0;21.4;7200.0;8.0
93;12.0;21.3;7200.0;8.0
94;18.0;21.2;7200.0;8.0
95;18.0;21.2;8000.0;9.0
96;35.0;21.4;8000.0;9.0
97;9.0;21.2;8000.0;9.0
98;22.0;21.2;8000.0;9.0
99;20.0;21.2;8000.0;9.0
100;14.0;21.2;8800.0;10.0
101;12.0;21.1;8800.0;10.0
102;18.0;21.2;8800.0;10.0
103;19.0;21.2;8800.0;10.0
104;19.0;21.1;8800.0;10.0
105;25.0;21.2;9600.0;11.0
106;14.0;21.1;9600.0;11.0
107;14.0;21.1;9600.0;11.0
108;10.0;21.0;9600.0;11.0
109;11.0;20.8;9600.0;11.0
110;10.0;20.6;9600.0;11.0
111;15.0;20.6;9600.0;11.0
112;15.0;20.3;9600.0;11.0
113;15.0;20.3;10400.0;12.0
114;20.0;20.1;10400.0;12.0
115;10.0;20.1;10400.0;12.0
116;14.0;19.9;10400.0;12.0
117;10.0;19.9;10400.0;12.0
118;9.0;19.8;10400.0;12.0
119;19.0;19.7;10400.0;12.0
120;16.0;19.8;11192.0;13.0
121;22.0;19.9;11192.0;13.0
122;11.0;19.7;11192.0;13.0
123;12.0;19.5;11192.0;13.0
124;15.0;19.6;11192.0;13.0
125;19.0;19.6;11192.0;13.0
126;14.0;19.5;11984.0;14.0
127;13.0;19.6;11984.0;14.0
128;15.0;19.3;11984.0;14.0
129;14.0;19.0;11984.0;14.0
130;45.0;19.2;11984.0;14.0
131;21.0;19.2;12776.0;15.0
132;17.0;19.1;12776.0;15.0
133;18.0;19.2;12776.0;15.0
134;11.0;19.2;12776.0;15.0
135;16.0;19.1;12776.0;15.0
136;14.0;18.9;12776.0;15.0
137;14.0;18.9;13568.0;16.0
138;12.0;18.8;13568.0;16.0
139;12.0;18.7;13568.0;16.0
140;18.0;18.6;13568.0;16.0
141;11.0;18.6;13568.0;16.0
142;30.0;18.7;13568.0;16.0
143;28.0;18.6;14360.0;17.0
144;14.0;18.5;14360.0;17.0
145;33.0;18.7;14360.0;17.0
146;20.0;18.7;14360.0;17.0
147;14.0;18.5;14360.0;17.0
148;26.0;18.6;15152.0;18.0
149;12.0;18.4;15152.0;18.0
150;23.0;18.5;15152.0;18.0
151;25.0;18.6;15152.0;18.0
152;15.0;18.5;15152.0;18.0
153;20.0;18.4;15944.0;19.0
154;14.0;18.3;15944.0;19.0
155;69.0;18.7;16736.0;20.0
156;42.0;18.9;16736.0;20.0
157;41.0;19.1;16736.0;20.0
158;18.0;19.1;17528.0;21.0
159;31.0;19.2;17528.0;21.0
160;35.0;19.3;17528.0;21.0
161;24.0;19.4;17528.0;21.0
162;18.0;19.5;18320.0;22.0
163;26.0;19.5;18320.0;22.0
164;28.0;19.4;18320.0;22.0
165;25.0;19.5;18320.0;22.0
166;35.0;19.3;19112.0;23.0
167;50.0;19.7;19112.0;23.0
168;18.0;19.6;19508.0;23.0
169;37.0;19.9;19904.0;24.0
170;26.0;20.0;19904.0;24.0
171;58.0;20.3;20696.0;25.0
172;17.0;20.2;20696.0;25.0
173;117.0;21.2;21488.0;26.0
174;21.0;21.3;21488.0;26.0
175;35.0;21.5;22280.0;27.0
176;21.0;21.6;22280.0;27.0
177;70.0;22.0;23072.0;28.0
178;40.0;22.2;23072.0;28.0
179;35.0;22.5;23072.0;28.0
180;61.0;23.0;23864.0;29.0
181;23.0;22.9;23864.0;29.0
182;29.0;23.0;23864.0;29.0
183;99.0;23.8;24656.0;30.0
184;69.0;24.4;25448.0;31.0
185;56.0;24.9;26240.0;32.0
186;42.0;25.2;26240.0;32.0
187;67.0;25.7;27032.0;33.0
188;32.0;25.7;27032.0;33.0
189;17.0;25.7;27032.0;33.0
190;16.0;25.7;27032.0;33.0
191;51.0;26.0;27824.0;34.0
192;42.0;26.0;27824.0;34.0
193;116.0;27.1;29408.0;36.0
194;53.0;27.4;29408.0;36.0
195;40.0;27.6;30200.0;37.0
196;124.0;28.5;30984.0;38.0
197;62.0;29.0;30984.0;38.0
198;35.0;29.2;31768.0;39.0
199;96.0;29.9;32552.0;40.0
200;17.0;30.0;32552.0;40.0
201;43.0;30.3;32552.0;40.0
202;70.0;30.8;33336.0;41.0
203;50.0;31.1;34120.0;42.0
204;63.0;31.6;34120.0;42.0
205;51.0;31.8;34904.0;43.0
206;46.0;32.1;34904.0;43.0
207;49.0;32.5;35688.0;44.0
208;42.0;32.8;35688.0;44.0
209;59.0;33.3;36472.0;45.0
210;64.0;33.8;36472.0;45.0
211;31.0;34.0;37256.0;46.0
212;26.0;34.1;37256.0;46.0
213;51.0;34.4;38040.0;47.0
214;94.0;35.2;38040.0;47.0
215;112.0;36.2;39608.0;49.0
216;57.0;36.6;39608.0;49.0
217;155.0;38.1;41176.0;51.0
218;57.0;38.6;41176.0;51.0
219;60.0;39.0;41960.0;52.0
220;96.0;39.8;42744.0;53.0
221;57.0;40.1;43528.0;54.0
222;141.0;41.4;44312.0;55.0
223;61.0;41.9;45096.0;56.0
224;33.0;42.1;45096.0;56.0
225;45.0;42.4;45096.0;56.0
226;37.0;42.6;45880.0;57.0
227;53.0;43.0;45880.0;57.0
228;46.0;43.3;46664.0;58.0
229;30.0;43.5;46664.0;58.0
230;50.0;43.5;47448.0;59.0
231;39.0;43.7;47448.0;59.0
232;77.0;44.3;48232.0;60.0
233;24.0;44.4;48232.0;60.0
234;33.0;44.6;48232.0;60.0
235;75.0;45.2;49016.0;61.0
236;36.0;45.4;49016.0;61.0
237;80.0;46.0;49800.0;62.0
238;154.0;47.5;51352.0;64.0
239;70.0;48.0;52128.0;65.0
240;72.0;48.6;52128.0;65.0
241;58.0;49.0;52904.0;66.0
242;78.0;49.5;53680.0;67.0
243;62.0;49.9;53680.0;67.0
244;60.0;50.3;54456.0;68.0
245;68.0;50.7;55232.0;69.0
246;118.0;51.7;56008.0;70.0
247;47.0;52.0;56008.0;70.0
248;91.0;52.6;56784.0;71.0
249;114.0;53.7;58336.0;73.0
250;78.0;54.2;58336.0;73.0
251;84.0;54.8;59112.0;74.0
252;61.0;55.3;59888.0;75.0
253;83.0;55.9;60664.0;76.0
254;60.0;56.4;60664.0;76.0
255;96.0;56.6;61440.0;77.0
256;92.0;57.1;62216.0;78.0
257;87.0;57.6;62992.0;79.0
258;95.0;58.4;63768.0;80.0
259;84.0;58.9;64544.0;81.0
260;88.0;59.4;65320.0;82.0
261;95.0;60.1;66096.0;83.0
262;82.0;60.8;66872.0;84.0
263;90.0;61.4;67648.0;85.0
264;85.0;62.0;68424.0;86.0
265;76.0;62.5;68424.0;86.0
266;114.0;63.3;69584.0;87.0
267;110.0;63.9;70736.0;89.0
268;94.0;64.6;71504.0;90.0
269;111.0;65.4;72272.0;91.0
270;96.0;66.1;73040.0;92.0
271;102.0;66.5;73808.0;93.0
272;83.0;67.2;74576.0;94.0
273;81.0;66.8;75344.0;95.0
274;93.0;67.5;76112.0;96.0
275;91.0;68.1;76112.0;96.0
276;81.0;68.7;76880.0;97.0
277;105.0;69.0;77648.0;98.0
278;110.0;69.7;79184.0;100.0
279;138.0;70.8;79952.0;101.0
280;93.0;71.1;80720.0;102.0
281;142.0;72.3;81488.0;103.0
282;107.0;73.1;83024.0;105.0
283;125.0;73.3;83792.0;106.0
284;117.0;73.8;84560.0;107.0
285;131.0;74.6;85328.0;108.0
286;138.0;75.5;86864.0;110.0
287;161.0;76.4;88400.0;112.0
288;132.0;77.4;89160.0;113.0
289;136.0;78.6;89920.0;114.0
290;124.0;79.7;91440.0;116.0
291;154.0;80.8;92200.0;117.0
292;139.0;81.7;93720.0;119.0
293;161.0;82.2;94480.0;120.0
294;128.0;82.9;96000.0;122.0
295;146.0;84.0;96760.0;123.0
296;180.0;84.5;98280.0;125.0
297;181.0;85.7;99800.0;127.0
298;165.0;87.0;101320.0;129.0
299;154.0;87.6;102460.0;130.0
300;148.0;88.9;103600.0;132.0
301;192.0;90.4;105120.0;134.0
302;181.0;91.5;106640.0;136.0
303;173.0;92.8;108152.0;138.0
304;146.0;93.6;108904.0;139.0
305;140.0;94.5;110408.0;141.0
306;170.0;95.7;111912.0;143.0
307;175.0;97.0;113416.0;145.0
308;161.0;98.2;114168.0;146.0
309;158.0;99.2;115672.0;148.0
310;147.0;100.0;116800.0;149.0
311;182.0;101.5;117928.0;151.0
312;200.0;103.2;120184.0;154.0
313;151.0;104.2;120936.0;155.0
314;155.0;104.8;122440.0;157.0
315;153.0;105.2;123192.0;158.0
316;143.0;106.1;124696.0;160.0
317;200.0;106.6;126200.0;162.0
318;158.0;107.6;127688.0;164.0
319;155.0;108.5;128432.0;165.0
320;154.0;109.1;129920.0;167.0
321;176.0;110.3;131408.0;169.0
322;166.0;110.5;132896.0;171.0
323;178.0;111.7;134384.0;173.0
324;145.0;112.8;135128.0;174.0
325;149.0;113.9;136616.0;176.0
326;163.0;115.1;138104.0;178.0
327;145.0;116.0;138848.0;179.0
328;161.0;117.2;140336.0;181.0
329;156.0;118.5;141824.0;183.0
330;145.0;119.4;142568.0;184.0
331;152.0;120.5;144056.0;186.0
332;162.0;121.4;145536.0;188.0
333;200.0;123.2;147008.0;190.0
334;200.0;124.8;148388.0;192.0
335;165.0;125.7;149860.0;194.0
336;159.0;127.0;150596.0;195.0
337;170.0;127.8;152068.0;197.0
338;196.0;128.3;153540.0;199.0
339;196.0;129.5;155748.0;202.0
340;200.0;130.8;157220.0;204.0
341;200.0;132.2;158692.0;206.0
342;200.0;133.4;160164.0;208.0
343;200.0;134.8;161636.0;210.0
344;200.0;136.2;163108.0;212.0
345;200.0;137.6;165292.0;215.0
346;200.0;138.4;166748.0;217.0
347;200.0;139.9;168204.0;219.0
348;200.0;141.0;169660.0;221.0
349;174.0;141.6;171116.0;223.0
350;200.0;142.8;172572.0;225.0
351;200.0;144.0;174028.0;227.0
352;200.0;145.4;176212.0;230.0
353;200.0;146.5;177668.0;232.0
354;185.0;147.8;179124.0;234.0
355;187.0;148.7;180580.0;236.0
356;200.0;149.8;182028.0;238.0
357;200.0;150.9;183468.0;240.0
358;200.0;152.0;185628.0;243.0
359;186.0;153.0;187068.0;245.0
360;175.0;153.8;188508.0;247.0
361;146.0;154.4;189228.0;248.0
362;200.0;155.5;190668.0;250.0
363;200.0;156.6;192828.0;253.0
364;200.0;157.8;194268.0;255.0
365;200.0;159.0;195708.0;257.0
366;197.0;159.8;197148.0;259.0
367;200.0;160.8;199308.0;262.0
368;200.0;161.8;200732.0;264.0
369;200.0;162.7;202156.0;266.0
370;176.0;163.5;203580.0;268.0
371;200.0;164.5;205004.0;270.0
372;200.0;165.6;207140.0;273.0
373;175.0;166.6;207852.0;274.0
374;200.0;167.7;209988.0;277.0
375;200.0;168.8;211412.0;279.0
376;200.0;169.9;212836.0;281.0
377;200.0;170.9;214260.0;283.0
378;200.0;171.8;216396.0;286.0
379;200.0;172.4;217812.0;288.0
380;200.0;173.5;219220.0;290.0
381;200.0;174.1;221332.0;293.0
382;200.0;175.0;222740.0;295.0
383;200.0;175.7;224148.0;297.0
384;200.0;176.6;225556.0;299.0
385;200.0;177.3;227668.0;302.0
386;200.0;177.9;229076.0;304.0
387;178.0;178.0;230484.0;306.0
388;186.0;178.6;231892.0;308.0
389;200.0;179.2;233300.0;310.0
390;200.0;180.0;235404.0;313.0
391;200.0;180.4;236796.0;315.0
392;200.0;181.1;238188.0;317.0
393;200.0;181.4;239928.0;319.0
394;200.0;182.2;241668.0;322.0
395;200.0;182.7;243060.0;324.0
396;200.0;182.9;244452.0;326.0
397;200.0;183.1;246540.0;329.0
398;200.0;183.4;247932.0;331.0
399;200.0;183.9;249324.0;333.0
400;200.0;184.4;251412.0;336.0
401;200.0;184.5;252796.0;338.0
402;200.0;184.7;254172.0;340.0
403;200.0;185.0;256236.0;343.0
404;200.0;185.5;257612.0;345.0
405;200.0;186.1;258988.0;347.0
406;200.0;186.4;261052.0;350.0
407;200.0;186.7;262428.0;352.0
408;200.0;187.0;263804.0;354.0
409;200.0;187.5;265868.0;357.0
410;200.0;188.0;267244.0;359.0
411;200.0;188.2;268620.0;361.0
412;200.0;188.2;270668.0;364.0
413;200.0;188.7;272028.0;366.0
414;200.0;189.1;273388.0;368.0
415;200.0;189.6;275343.0;371.0
416;200.0;190.2;276703.0;373.0
417;198.0;190.1;278063.0;375.0
418;200.0;190.6;280103.0;378.0
419;200.0;191.0;281463.0;380.0
420;200.0;191.5;282823.0;382.0
421;179.0;191.5;284183.0;384.0
422;200.0;191.8;286223.0;387.0
423;200.0;192.1;287567.0;389.0
424;200.0;192.6;289583.0;392.0
425;200.0;193.1;290927.0;394.0
426;195.0;193.4;292271.0;396.0
427;200.0;194.0;294287.0;399.0
428;200.0;194.4;295631.0;401.0
429;200.0;194.8;296975.0;403.0
430;200.0;195.4;298991.0;406.0
431;200.0;195.8;300335.0;408.0
432;200.0;196.2;302351.0;411.0
433;200.0;196.2;303687.0;413.0
434;200.0;196.2;305015.0;415.0
435;200.0;196.6;307007.0;418.0
436;200.0;197.0;308335.0;420.0
437;200.0;197.3;310327.0;423.0
438;200.0;197.3;311655.0;425.0
439;200.0;197.4;312983.0;427.0
440;200.0;197.4;314975.0;430.0
441;200.0;197.4;316303.0;432.0
442;200.0;197.4;318295.0;435.0
443;200.0;197.4;319623.0;437.0
444;200.0;197.4;320935.0;439.0
445;200.0;197.4;322903.0;442.0
446;200.0;197.4;324215.0;444.0
447;200.0;197.4;326183.0;447.0
448;200.0;197.4;327495.0;449.0
449;192.0;197.6;329463.0;452.0
450;200.0;197.6;330775.0;454.0
451;200.0;197.6;332169.0;456.0
452;200.0;197.6;334055.0;459.0
453;200.0;197.6;335367.0;461.0
454;200.0;197.7;337319.0;464.0
455;200.0;197.8;338615.0;466.0
456;200.0;197.8;340559.0;469.0
457;200.0;197.8;341855.0;471.0
458;200.0;197.8;343799.0;474.0
459;181.0;197.8;345095.0;476.0
460;200.0;198.0;346391.0;478.0
461;200.0;198.6;348335.0;481.0
462;200.0;198.6;349631.0;483.0
463;200.0;198.6;351575.0;486.0
464;158.0;198.2;352863.0;488.0
465;200.0;198.2;354143.0;490.0
466;200.0;198.2;356063.0;493.0
467;200.0;198.2;357343.0;495.0
468;200.0;198.2;359263.0;498.0
469;200.0;198.2;360543.0;500.0
470;200.0;198.4;362463.0;503.0
471;200.0;198.4;363743.0;505.0
472;200.0;198.4;365663.0;508.0
473;200.0;198.7;366943.0;510.0
474;200.0;198.7;368863.0;513.0
475;200.0;198.7;370143.0;515.0
476;200.0;198.7;372063.0;518.0
477;200.0;198.7;373343.0;520.0
478;200.0;198.7;375263.0;523.0
479;200.0;198.7;376543.0;525.0
480;200.0;198.7;378463.0;528.0
481;200.0;198.7;379743.0;530.0
482;200.0;198.7;381583.0;533.0
483;200.0;198.7;382863.0;535.0
484;200.0;198.7;384783.0;538.0
485;200.0;198.7;386063.0;540.0
486;197.0;198.6;387983.0;543.0
487;200.0;198.9;389263.0;545.0
488;200.0;199.0;391183.0;548.0
489;200.0;199.0;392463.0;550.0
490;200.0;199.0;394383.0;553.0
491;200.0;199.0;395663.0;555.0
492;200.0;199.0;397583.0;558.0
493;200.0;199.0;398863.0;560.0
494;200.0;199.0;400783.0;563.0
495;192.0;198.9;402063.0;565.0
496;200.0;198.9;403983.0;568.0
497;200.0;198.9;405263.0;570.0
498;189.0;198.8;406543.0;572.0
499;200.0;198.8;408463.0;575.0
500;200.0;198.8;409743.0;577.0
501;200.0;198.8;411663.0;580.0
502;200.0;198.8;412943.0;582.0
503;200.0;198.8;414863.0;585.0
504;200.0;198.8;416143.0;587.0
505;182.0;198.6;418063.0;590.0
506;200.0;198.6;419343.0;592.0
507;200.0;198.6;421263.0;595.0
508;200.0;198.6;422543.0;597.0
509;200.0;198.6;424463.0;600.0
510;200.0;198.6;425743.0;602.0
511;200.0;198.6;427663.0;605.0
512;200.0;198.6;428943.0;607.0
513;200.0;198.6;430863.0;610.0
514;200.0;198.6;432143.0;612.0
515;200.0;198.6;434063.0;615.0
516;200.0;198.6;435343.0;617.0
517;188.0;198.5;437263.0;620.0
518;200.0;198.5;438543.0;622.0
519;200.0;198.5;440463.0;625.0
520;200.0;198.5;441743.0;627.0
521;200.0;198.7;443663.0;630.0
522;200.0;198.7;444943.0;632.0
523;200.0;198.7;446863.0;635.0
524;200.0;198.7;448143.0;637.0
525;200.0;198.7;450063.0;640.0
526;200.0;198.8;451343.0;642.0
527;200.0;198.8;453263.0;645.0
528;200.0;198.8;454543.0;647.0
529;200.0;198.8;456463.0;650.0
530;200.0;198.8;457743.0;652.0
531;200.0;198.8;459663.0;655.0
532;200.0;198.8;460943.0;657.0
533;200.0;198.8;462863.0;660.0
534;200.0;198.8;464143.0;662.0
535;200.0;198.8;466063.0;665.0
536;200.0;198.8;467343.0;667.0
537;200.0;198.8;469263.0;670.0
538;200.0;198.8;470543.0;672.0
539;200.0;198.8;472463.0;675.0
540;200.0;198.8;473743.0;677.0
541;200.0;198.8;475663.0;680.0
542;200.0;198.8;476943.0;682.0
543;200.0;198.8;478863.0;685.0
544;200.0;198.8;480143.0;687.0
545;200.0;198.8;482063.0;690.0
546;200.0;198.8;483343.0;692.0
547;200.0;198.8;485263.0;695.0
548;200.0;198.8;486543.0;697.0
549;200.0;198.9;488463.0;700.0
550;200.0;198.9;489743.0;702.0
551;200.0;198.9;491663.0;705.0
552;200.0;198.9;492943.0;707.0
553;200.0;198.9;494863.0;710.0
554;200.0;198.9;496143.0;712.0
555;200.0;198.9;498063.0;715.0
556;200.0;198.9;499343.0;717.0
557;200.0;198.9;501263.0;720.0
558;200.0;198.9;502543.0;722.0
559;200.0;199.1;504463.0;725.0
560;186.0;198.9;505743.0;727.0
561;200.0;198.9;507023.0;729.0
562;200.0;198.9;508943.0;732.0
563;200.0;198.9;510223.0;734.0
564;200.0;199.3;512143.0;737.0
565;200.0;199.3;513423.0;739.0
566;200.0;199.3;515343.0;742.0
567;200.0;199.3;516623.0;744.0
568;200.0;199.3;518543.0;747.0
569;200.0;199.3;519823.0;749.0
570;200.0;199.3;521743.0;752.0
571;200.0;199.3;523023.0;754.0
572;200.0;199.3;524943.0;757.0
573;200.0;199.3;526223.0;759.0
574;200.0;199.3;528143.0;762.0
575;200.0;199.3;529423.0;764.0
576;200.0;199.3;531343.0;767.0
577;200.0;199.3;532623.0;769.0
578;200.0;199.3;534543.0;772.0
579;200.0;199.3;535823.0;774.0
580;200.0;199.3;537743.0;777.0
581;200.0;199.3;539023.0;779.0
582;200.0;199.3;540943.0;782.0
583;197.0;199.3;542223.0;784.0
584;200.0;199.3;544143.0;787.0
585;200.0;199.3;545423.0;789.0
586;200.0;199.3;547343.0;792.0
587;200.0;199.3;548623.0;794.0
588;200.0;199.3;550543.0;797.0
589;200.0;199.3;551823.0;799.0
590;200.0;199.3;553743.0;802.0
591;200.0;199.3;555023.0;804.0
592;200.0;199.3;556943.0;807.0
593;200.0;199.3;558223.0;809.0
594;200.0;199.3;560143.0;812.0
595;200.0;199.4;561423.0;814.0
596;200.0;199.4;563343.0;817.0
597;200.0;199.4;564623.0;819.0
598;187.0;199.4;566543.0;822.0
599;200.0;199.4;567823.0;824.0
600;200.0;199.4;569743.0;827.0
601;200.0;199.4;571023.0;829.0
602;200.0;199.4;572943.0;832.0
603;200.0;199.4;574223.0;834.0
604;200.0;199.4;576143.0;837.0
605;200.0;199.6;577423.0;839.0
606;200.0;199.6;579343.0;842.0
607;194.0;199.5;580623.0;844.0
608;200.0;199.5;582543.0;847.0
609;200.0;199.5;583823.0;849.0
610;200.0;199.5;585743.0;852.0
611;200.0;199.5;587023.0;854.0
612;200.0;199.5;588943.0;857.0
613;200.0;199.5;590223.0;859.0
614;200.0;199.5;592143.0;862.0
615;200.0;199.5;593423.0;864.0
616;200.0;199.5;595343.0;867.0
617;200.0;199.6;596623.0;869.0
618;200.0;199.6;598543.0;872.0
619;200.0;199.6;599823.0;874.0
620;200.0;199.6;601743.0;877.0
621;200.0;199.6;603023.0;879.0
622;200.0;199.6;604943.0;882.0
623;200.0;199.6;606223.0;884.0
624;200.0;199.6;608143.0;887.0
625;200.0;199.6;609423.0;889.0
626;200.0;199.6;611343.0;892.0
627;200.0;199.6;612623.0;894.0
628;200.0;199.6;614543.0;897.0
629;200.0;199.6;615823.0;899.0
630;200.0;199.6;617743.0;902.0
631;200.0;199.6;619023.0;904.0
632;200.0;199.6;620943.0;907.0
633;200.0;199.6;622223.0;909.0
634;200.0;199.6;624143.0;912.0
635;200.0;199.6;625423.0;914.0
636;200.0;199.6;627343.0;917.0
637;200.0;199.6;628623.0;919.0
638;200.0;199.6;630543.0;922.0
639;200.0;199.6;631823.0;924.0
640;200.0;199.6;633743.0;927.0
641;200.0;199.6;635023.0;929.0
642;200.0;199.6;636943.0;932.0
643;200.0;199.6;638223.0;934.0
644;200.0;199.6;640143.0;937.0
645;200.0;199.6;641423.0;939.0
646;200.0;199.6;643343.0;942.0
647;200.0;199.6;644623.0;944.0
648;200.0;199.6;646543.0;947.0
649;200.0;199.6;647823.0;949.0
650;200.0;199.6;649743.0;952.0
651;200.0;199.6;651023.0;954.0
652;200.0;199.6;652943.0;957.0
653;200.0;199.6;654223.0;959.0
654;200.0;199.6;656143.0;962.0
655;200.0;199.6;657423.0;964.0
656;200.0;199.6;659343.0;967.0
657;200.0;199.6;660623.0;969.0
658;200.0;199.6;662543.0;972.0
659;200.0;199.6;663823.0;974.0
660;200.0;199.8;665743.0;977.0
661;200.0;199.8;667023.0;979.0
662;200.0;199.8;668943.0;982.0
663;200.0;199.8;670223.0;984.0
664;200.0;199.8;672143.0;987.0
665;200.0;199.8;673423.0;989.0
666;200.0;199.8;675343.0;992.0
667;200.0;199.8;676623.0;994.0
668;200.0;199.8;678543.0;997.0
669;200.0;199.8;679823.0;999.0
670;200.0;199.8;681743.0;1002.0
671;200.0;199.8;683023.0;1004.0
672;200.0;199.8;684943.0;1007.0
673;200.0;199.8;686223.0;1009.0
674;200.0;199.8;688143.0;1012.0
675;200.0;199.8;689423.0;1014.0
676;200.0;199.8;691343.0;1017.0
