episode;reward3;avg_reward3;t_global;cr
329;151.0;131.1;155012.0;201.0
330;162.0;132.0;156484.0;203.0
331;200.0;133.0;157956.0;205.0
332;176.0;133.8;159428.0;207.0
333;166.0;134.7;160900.0;209.0
334;193.0;135.7;162372.0;211.0
335;159.0;135.7;163108.0;212.0
336;150.0;136.8;164564.0;214.0
337;200.0;138.3;166020.0;216.0
338;191.0;139.5;167476.0;218.0
339;158.0;140.1;168932.0;220.0
340;163.0;140.8;170388.0;222.0
341;200.0;142.2;171844.0;224.0
342;172.0;143.4;173300.0;226.0
343;200.0;144.8;174756.0;228.0
344;172.0;145.9;176212.0;230.0
345;200.0;147.7;177668.0;232.0
346;200.0;149.0;179124.0;234.0
347;200.0;150.5;181308.0;237.0
348;200.0;151.9;182748.0;239.0
349;200.0;153.1;184188.0;241.0
350;200.0;154.3;185628.0;243.0
351;199.0;155.6;187788.0;246.0
352;200.0;156.8;189228.0;248.0
353;200.0;157.9;190668.0;250.0
354;200.0;158.4;192108.0;252.0
355;200.0;159.5;193548.0;254.0
356;200.0;160.4;195708.0;257.0
357;191.0;160.9;197148.0;259.0
358;180.0;161.8;198588.0;261.0
359;200.0;163.0;200020.0;263.0
360;200.0;164.0;201444.0;265.0
361;200.0;164.6;203580.0;268.0
362;200.0;165.5;205004.0;270.0
363;174.0;166.3;206428.0;272.0
364;200.0;167.3;207852.0;274.0
365;200.0;168.1;209276.0;276.0
366;200.0;169.1;210700.0;278.0
367;200.0;169.3;212836.0;281.0
368;200.0;170.1;214260.0;283.0
369;200.0;171.0;215684.0;285.0
370;200.0;171.7;217108.0;287.0
371;200.0;172.6;219220.0;290.0
372;200.0;173.0;220628.0;292.0
373;200.0;173.5;222036.0;294.0
374;200.0;174.4;224148.0;297.0
375;200.0;174.8;225556.0;299.0
376;200.0;175.4;226964.0;301.0
377;200.0;175.9;228372.0;303.0
378;200.0;176.4;230484.0;306.0
379;200.0;177.1;231892.0;308.0
380;200.0;177.6;233300.0;310.0
381;200.0;178.2;234708.0;312.0
382;196.0;178.9;236796.0;315.0
383;196.0;179.6;238188.0;317.0
384;200.0;180.0;239580.0;319.0
385;200.0;180.7;241668.0;322.0
386;200.0;181.3;243060.0;324.0
387;200.0;182.0;244452.0;326.0
388;200.0;182.0;245844.0;328.0
389;200.0;182.3;247932.0;331.0
390;200.0;182.6;249324.0;333.0
391;181.0;182.9;250716.0;335.0
392;200.0;183.0;252194.0;337.0
393;200.0;183.5;254172.0;340.0
394;200.0;183.8;255548.0;342.0
395;200.0;184.0;256924.0;344.0
396;200.0;184.6;258988.0;347.0
397;200.0;185.1;260364.0;349.0
398;200.0;185.4;261740.0;351.0
399;200.0;185.7;263804.0;354.0
400;200.0;186.1;265180.0;356.0
401;200.0;186.6;266556.0;358.0
402;200.0;187.2;268620.0;361.0
403;200.0;187.6;269988.0;363.0
404;200.0;187.8;271348.0;365.0
405;200.0;188.4;273388.0;368.0
406;200.0;188.9;274663.0;370.0
407;200.0;189.5;276193.0;372.0
408;200.0;189.9;278063.0;375.0
409;200.0;190.4;279423.0;377.0
410;200.0;190.9;281463.0;380.0
411;200.0;191.3;282823.0;382.0
412;200.0;191.3;284183.0;384.0
413;200.0;191.8;286223.0;387.0
414;200.0;192.2;287567.0;389.0
415;200.0;192.4;288911.0;391.0
416;200.0;192.8;290927.0;394.0
417;200.0;193.1;292271.0;396.0
418;200.0;193.4;294287.0;399.0
419;200.0;193.7;295631.0;401.0
420;200.0;193.9;296975.0;403.0
421;196.0;194.0;298991.0;406.0
422;200.0;194.4;300335.0;408.0
423;200.0;194.6;301679.0;410.0
424;200.0;194.7;303687.0;413.0
425;200.0;194.7;305015.0;415.0
426;200.0;194.8;307007.0;418.0
427;200.0;195.1;308335.0;420.0
428;200.0;195.3;309663.0;422.0
429;200.0;195.8;311655.0;425.0
430;200.0;196.1;312983.0;427.0
431;200.0;196.1;314975.0;430.0
432;200.0;196.4;316303.0;432.0
433;200.0;196.7;317631.0;434.0
434;200.0;196.8;319623.0;437.0
435;200.0;197.2;320935.0;439.0
436;200.0;197.7;322903.0;442.0
437;200.0;197.7;324215.0;444.0
438;200.0;197.8;326183.0;447.0
439;200.0;198.2;327495.0;449.0
440;200.0;198.6;329463.0;452.0
441;200.0;198.6;330775.0;454.0
442;200.0;198.8;332087.0;456.0
443;200.0;198.8;334055.0;459.0
444;200.0;199.1;335367.0;461.0
445;200.0;199.1;337319.0;464.0
446;200.0;199.1;338615.0;466.0
447;200.0;199.1;340559.0;469.0
448;200.0;199.1;341855.0;471.0
449;200.0;199.1;343799.0;474.0
450;200.0;199.1;345095.0;476.0
451;175.0;198.9;346391.0;478.0
452;200.0;198.9;348335.0;481.0
453;200.0;198.9;349631.0;483.0
454;200.0;198.9;351575.0;486.0
455;200.0;198.9;352863.0;488.0
456;192.0;198.8;354783.0;491.0
457;200.0;198.9;356063.0;493.0
458;200.0;199.1;357983.0;496.0
459;200.0;199.1;359263.0;498.0
460;200.0;199.1;361183.0;501.0
461;200.0;199.1;362463.0;503.0
462;200.0;199.1;364383.0;506.0
463;190.0;199.3;365663.0;508.0
464;179.0;199.0;366943.0;510.0
465;200.0;199.0;368863.0;513.0
466;200.0;199.0;370143.0;515.0
467;200.0;199.0;372063.0;518.0
468;200.0;199.0;373343.0;520.0
469;200.0;199.0;375263.0;523.0
470;200.0;199.0;376543.0;525.0
471;200.0;199.0;378463.0;528.0
472;200.0;199.0;379743.0;530.0
473;200.0;199.0;381583.0;533.0
474;200.0;199.0;382863.0;535.0
475;200.0;199.0;384783.0;538.0
476;200.0;199.0;386063.0;540.0
477;200.0;199.0;387983.0;543.0
478;200.0;199.0;389263.0;545.0
479;200.0;199.0;391183.0;548.0
480;200.0;199.0;392463.0;550.0
481;200.0;199.0;394383.0;553.0
482;200.0;199.1;395663.0;555.0
483;200.0;199.1;397583.0;558.0
484;200.0;199.1;398863.0;560.0
485;200.0;199.1;400783.0;563.0
486;200.0;199.1;402063.0;565.0
