episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;avg_reward;avg_avg_reward
1;11.0;11.0;0.0;0;;1;27.0;27.0;0.0;0;;19.0;19.0
2;15.0;13.0;0.0;0;;2;22.0;24.5;0.0;0;;18.5;18.75
3;9.0;11.7;0.0;0;;3;14.0;21.0;0.0;0;;11.5;16.35
4;13.0;12.0;0.0;0;;4;29.0;23.0;0.0;0;;21.0;17.5
5;13.0;12.2;0.0;0;;5;12.0;20.8;0.0;0;;12.5;16.5
6;21.0;13.7;0.0;0;;6;23.0;21.2;0.0;0;;22.0;17.45
7;22.0;14.9;0.0;0;;7;22.0;21.3;0.0;0;;22.0;18.1
8;17.0;15.1;0.0;0;;8;21.0;21.2;0.0;0;;19.0;18.15
9;14.0;15.0;0.0;0;;9;20.0;21.1;0.0;0;;17.0;18.05
10;18.0;15.3;0.0;0;;10;42.0;23.2;0.0;0;;30.0;19.25
11;14.0;15.2;0.0;0;;11;11.0;22.1;0.0;0;;12.5;18.65
12;16.0;15.2;0.0;0;;12;10.0;21.1;0.0;0;;13.0;18.15
13;27.0;16.2;0.0;0;;13;30.0;21.8;0.0;0;;28.5;19.0
14;9.0;15.6;0.0;0;;14;26.0;22.1;0.0;0;;17.5;18.85
15;20.0;15.9;0.0;0;;15;21.0;22.0;0.0;0;;20.5;18.95
16;9.0;15.5;0.0;0;;16;49.0;23.7;0.0;0;;29.0;19.6
17;11.0;15.2;0.0;0;;17;16.0;23.2;0.0;0;;13.5;19.2
18;13.0;15.1;0.0;0;;18;13.0;22.7;0.0;0;;13.0;18.9
19;24.0;15.6;0.0;0;;19;28.0;22.9;0.0;0;;26.0;19.25
20;48.0;17.2;0.0;0;;20;14.0;22.5;0.0;0;;31.0;19.85
21;21.0;17.4;0.0;0;;21;14.0;22.1;0.0;0;;17.5;19.75
22;25.0;17.7;0.0;0;;22;15.0;21.8;0.0;0;;20.0;19.75
23;24.0;18.0;0.0;0;;23;32.0;22.2;0.0;0;;28.0;20.1
24;17.0;18.0;0.0;0;;24;16.0;22.0;0.0;0;;16.5;20.0
25;16.0;17.9;0.0;0;;25;40.0;22.7;0.0;0;;28.0;20.299999999999997
26;16.0;17.8;0.0;0;;26;24.0;22.7;0.0;0;;20.0;20.25
27;18.0;17.8;0.0;0;;27;13.0;22.4;0.0;0;;15.5;20.1
28;11.0;17.6;0.0;0;;28;17.0;22.2;0.0;0;;14.0;19.9
29;27.0;17.9;0.0;0;;29;11.0;21.8;0.0;0;;19.0;19.85
30;13.0;17.7;0.0;0;;30;19.0;21.7;0.0;0;;16.0;19.7
31;19.0;17.8;0.0;0;;31;16.0;21.5;0.0;0;;17.5;19.65
32;21.0;17.9;0.0;0;;32;35.0;21.9;0.0;0;;28.0;19.9
33;11.0;17.7;0.0;0;;33;25.0;22.0;0.0;0;;18.0;19.85
34;62.0;19.0;0.0;0;;34;19.0;21.9;0.0;0;;40.5;20.45
35;18.0;18.9;0.0;0;;35;28.0;22.1;0.0;0;;23.0;20.5
36;17.0;18.9;0.0;0;;36;34.0;22.4;0.0;0;;25.5;20.65
37;29.0;19.2;0.0;0;;37;59.0;23.4;0.0;0;;44.0;21.299999999999997
38;13.0;19.0;0.0;0;;38;10.0;23.1;0.0;0;;11.5;21.05
39;31.0;19.3;0.0;0;;39;29.0;23.2;0.0;0;;30.0;21.25
40;24.0;19.4;0.0;0;;40;35.0;23.5;0.0;0;;29.5;21.45
41;28.0;19.6;0.0;0;;41;63.0;24.5;4.0;1.0;;45.5;22.05
42;13.0;19.5;0.0;0;;42;14.0;24.2;32.0;15.0;;13.5;21.85
43;22.0;19.5;0.0;0;;43;36.0;24.5;104.0;51.0;;29.0;22.0
44;27.0;19.7;0.0;0;;44;29.0;24.6;162.0;80.0;;28.0;22.15
45;13.0;19.6;0.0;0;;45;26.0;24.6;214.0;106.0;;19.5;22.1
46;30.0;19.8;0.0;0;;46;19.0;24.5;252.0;125.0;;24.5;22.15
47;24.0;19.9;0.0;0;;47;62.0;25.3;376.0;187.0;;43.0;22.6
48;15.0;19.8;0.0;0;;48;21.0;25.2;418.0;208.0;;18.0;22.5
49;16.0;19.7;0.0;0;;49;17.0;25.1;452.0;225.0;;16.5;22.4
50;27.0;19.8;0.0;0;;50;18.0;24.9;488.0;243.0;;22.5;22.35
51;61.0;20.6;102.0;50.0;;51;13.0;24.7;514.0;256.0;;37.0;22.65
52;19.0;20.6;140.0;69.0;;52;19.0;24.6;552.0;275.0;;19.0;22.6
53;21.0;20.6;182.0;90.0;;53;19.0;24.5;590.0;294.0;;20.0;22.55
54;13.0;20.5;208.0;103.0;;54;21.0;24.4;632.0;315.0;;17.0;22.45
55;70.0;21.4;348.0;173.0;;55;10.0;24.1;652.0;325.0;;40.0;22.75
56;21.0;21.4;390.0;194.0;;56;18.0;24.0;688.0;343.0;;19.5;22.7
57;23.0;21.4;436.0;217.0;;57;25.0;24.1;738.0;368.0;;24.0;22.75
58;47.0;21.8;530.0;264.0;;58;16.0;23.9;770.0;384.0;;31.5;22.85
59;64.0;22.6;658.0;328.0;;59;26.0;23.9;822.0;410.0;;45.0;23.25
60;34.0;22.8;726.0;362.0;;60;18.0;23.8;858.0;428.0;;26.0;23.3
61;29.0;22.9;784.0;391.0;;61;29.0;23.9;916.0;457.0;;29.0;23.4
62;17.0;22.8;818.0;408.0;;62;50.0;24.4;1016.0;507.0;;33.5;23.6
63;17.0;22.7;852.0;425.0;;63;14.0;24.2;1044.0;521.0;;15.5;23.45
64;24.0;22.7;900.0;449.0;;64;16.0;24.1;1076.0;537.0;;20.0;23.4
65;17.0;22.6;934.0;466.0;;65;56.0;24.6;1188.0;593.0;;36.5;23.6
66;10.0;22.4;954.0;476.0;;66;10.0;24.3;1208.0;603.0;;10.0;23.35
67;12.0;22.3;978.0;488.0;;67;20.0;24.3;1248.0;623.0;;16.0;23.3
68;19.0;22.2;1016.0;507.0;;68;12.0;24.1;1272.0;635.0;;15.5;23.15
69;14.0;22.1;1044.0;521.0;;69;26.0;24.1;1324.0;661.0;;20.0;23.1
70;57.0;22.6;1158.0;578.0;;70;14.0;24.0;1352.0;675.0;;35.5;23.3
71;9.0;22.4;1176.0;587.0;;71;12.0;23.8;1376.0;687.0;;10.5;23.1
72;14.0;22.3;1204.0;601.0;;72;22.0;23.8;1420.0;709.0;;18.0;23.05
73;9.0;22.1;1222.0;610.0;;73;28.0;23.8;1476.0;737.0;;18.5;22.950000000000003
74;14.0;22.0;1250.0;624.0;;74;22.0;23.8;1520.0;759.0;;18.0;22.9
75;17.0;21.9;1284.0;641.0;;75;13.0;23.7;1546.0;772.0;;15.0;22.799999999999997
76;10.0;21.8;1304.0;651.0;;76;9.0;23.5;1564.0;781.0;;9.5;22.65
77;14.0;21.7;1332.0;665.0;;77;37.0;23.6;1638.0;818.0;;25.5;22.65
78;18.0;21.6;1368.0;683.0;;78;32.0;23.8;1702.0;850.0;;25.0;22.700000000000003
79;11.0;21.5;1390.0;694.0;;79;17.0;23.7;1736.0;867.0;;14.0;22.6
80;25.0;21.5;1440.0;719.0;;80;24.0;23.7;1784.0;891.0;;24.5;22.6
81;67.0;22.1;1574.0;786.0;;81;18.0;23.6;1820.0;909.0;;42.5;22.85
82;12.0;22.0;1598.0;798.0;;82;30.0;23.7;1880.0;939.0;;21.0;22.85
83;43.0;22.2;1684.0;841.0;;83;13.0;23.6;1906.0;952.0;;28.0;22.9
84;18.0;22.2;1720.0;859.0;;84;34.0;23.7;1974.0;986.0;;26.0;22.95
85;16.0;22.1;1752.0;875.0;;85;10.0;23.5;1994.0;996.0;;13.0;22.8
86;19.0;22.1;1790.0;894.0;;86;30.0;23.6;2054.0;1026.0;;24.5;22.85
87;19.0;22.0;1828.0;913.0;;87;19.0;23.5;2092.0;1045.0;;19.0;22.75
88;40.0;22.2;1908.0;953.0;;88;11.0;23.4;2114.0;1056.0;;25.5;22.799999999999997
89;10.0;22.1;1928.0;963.0;;89;13.0;23.3;2140.0;1069.0;;11.5;22.700000000000003
90;18.0;22.0;1964.0;981.0;;90;10.0;23.1;2160.0;1079.0;;14.0;22.55
91;14.0;22.0;1992.0;995.0;;91;14.0;23.0;2188.0;1093.0;;14.0;22.5
92;29.0;22.0;2050.0;1024.0;;92;13.0;22.9;2214.0;1106.0;;21.0;22.45
93;17.0;22.0;2084.0;1041.0;;93;35.0;23.1;2284.0;1141.0;;26.0;22.55
94;12.0;21.9;2108.0;1053.0;;94;10.0;22.9;2304.0;1151.0;;11.0;22.4
95;9.0;21.7;2126.0;1062.0;;95;10.0;22.8;2324.0;1161.0;;9.5;22.25
96;27.0;21.8;2180.0;1089.0;;96;17.0;22.7;2358.0;1178.0;;22.0;22.25
97;17.0;21.7;2214.0;1106.0;;97;24.0;22.7;2406.0;1202.0;;20.5;22.2
98;16.0;21.7;2246.0;1122.0;;98;9.0;22.6;2424.0;1211.0;;12.5;22.15
99;33.0;21.8;2312.0;1155.0;;99;12.0;22.5;2448.0;1223.0;;22.5;22.15
100;17.0;21.8;2346.0;1172.0;;100;19.0;22.4;2486.0;1242.0;;18.0;22.1
101;40.0;22.0;2426.0;1212.0;;101;17.0;22.4;2520.0;1259.0;;28.5;22.2
102;29.0;22.2;2484.0;1241.0;;102;11.0;22.2;2542.0;1270.0;;20.0;22.2
103;10.0;22.2;2504.0;1251.0;;103;11.0;22.2;2564.0;1281.0;;10.5;22.2
104;19.0;22.2;2542.0;1270.0;;104;34.0;22.3;2632.0;1315.0;;26.5;22.25
105;28.0;22.4;2598.0;1298.0;;105;17.0;22.3;2666.0;1332.0;;22.5;22.35
106;15.0;22.3;2628.0;1313.0;;106;14.0;22.2;2694.0;1346.0;;14.5;22.25
107;13.0;22.2;2654.0;1326.0;;107;17.0;22.2;2728.0;1363.0;;15.0;22.2
108;23.0;22.3;2700.0;1349.0;;108;17.0;22.1;2762.0;1380.0;;20.0;22.200000000000003
109;22.0;22.4;2744.0;1371.0;;109;50.0;22.4;2862.0;1430.0;;36.0;22.4
110;32.0;22.5;2808.0;1403.0;;110;11.0;22.1;2884.0;1441.0;;21.5;22.3
111;13.0;22.5;2834.0;1416.0;;111;10.0;22.1;2904.0;1451.0;;11.5;22.3
112;11.0;22.5;2856.0;1427.0;;112;22.0;22.2;2948.0;1473.0;;16.5;22.35
113;68.0;22.9;2992.0;1495.0;;113;26.0;22.2;3000.0;1499.0;;47.0;22.549999999999997
114;18.0;23.0;3028.0;1513.0;;114;14.0;22.1;3028.0;1513.0;;16.0;22.55
115;20.0;23.0;3068.0;1533.0;;115;10.0;22.0;3048.0;1523.0;;15.0;22.5
116;27.0;23.2;3122.0;1560.0;;116;16.0;21.6;3080.0;1539.0;;21.5;22.4
117;13.0;23.2;3148.0;1573.0;;117;12.0;21.6;3104.0;1551.0;;12.5;22.4
118;19.0;23.2;3186.0;1592.0;;118;21.0;21.7;3146.0;1572.0;;20.0;22.45
119;10.0;23.1;3206.0;1602.0;;119;23.0;21.6;3192.0;1595.0;;16.5;22.35
120;33.0;22.9;3272.0;1635.0;;120;13.0;21.6;3218.0;1608.0;;23.0;22.25
121;20.0;22.9;3312.0;1655.0;;121;14.0;21.6;3246.0;1622.0;;17.0;22.25
122;9.0;22.8;3330.0;1664.0;;122;14.0;21.6;3274.0;1636.0;;11.5;22.200000000000003
123;15.0;22.7;3360.0;1679.0;;123;19.0;21.5;3312.0;1655.0;;17.0;22.1
124;53.0;23.0;3466.0;1732.0;;124;20.0;21.5;3352.0;1675.0;;36.5;22.25
125;13.0;23.0;3492.0;1745.0;;125;10.0;21.2;3372.0;1685.0;;11.5;22.1
126;12.0;23.0;3516.0;1757.0;;126;16.0;21.1;3404.0;1701.0;;14.0;22.05
127;30.0;23.1;3576.0;1787.0;;127;16.0;21.2;3436.0;1717.0;;23.0;22.15
128;39.0;23.4;3654.0;1826.0;;128;12.0;21.1;3460.0;1729.0;;25.5;22.25
129;13.0;23.2;3680.0;1839.0;;129;18.0;21.2;3496.0;1747.0;;15.5;22.2
130;23.0;23.3;3726.0;1862.0;;130;20.0;21.2;3536.0;1767.0;;21.5;22.25
131;11.0;23.2;3748.0;1873.0;;131;39.0;21.4;3614.0;1806.0;;25.0;22.299999999999997
132;19.0;23.2;3786.0;1892.0;;132;9.0;21.2;3632.0;1815.0;;14.0;22.2
133;12.0;23.2;3810.0;1904.0;;133;9.0;21.0;3650.0;1824.0;;10.5;22.1
134;9.0;22.7;3828.0;1913.0;;134;18.0;21.0;3686.0;1842.0;;13.5;21.85
135;34.0;22.9;3896.0;1947.0;;135;8.0;20.8;3702.0;1850.0;;21.0;21.85
136;15.0;22.8;3926.0;1962.0;;136;12.0;20.6;3726.0;1862.0;;13.5;21.700000000000003
137;14.0;22.7;3954.0;1976.0;;137;12.0;20.1;3750.0;1874.0;;13.0;21.4
138;10.0;22.7;3974.0;1986.0;;138;12.0;20.1;3774.0;1886.0;;11.0;21.4
139;13.0;22.5;4000.0;1999.0;;139;14.0;20.0;3802.0;1900.0;;13.5;21.25
140;15.0;22.4;4030.0;2014.0;;140;21.0;19.8;3844.0;1921.0;;18.0;21.1
141;24.0;22.4;4078.0;2038.0;;141;23.0;19.4;3890.0;1944.0;;23.5;20.9
142;11.0;22.3;4100.0;2049.0;;142;16.0;19.4;3922.0;1960.0;;13.5;20.85
143;15.0;22.3;4130.0;2064.0;;143;18.0;19.3;3958.0;1978.0;;16.5;20.8
144;8.0;22.1;4146.0;2072.0;;144;10.0;19.1;3978.0;1988.0;;9.0;20.6
145;18.0;22.1;4182.0;2090.0;;145;12.0;18.9;4002.0;2000.0;;15.0;20.5
146;25.0;22.1;4232.0;2115.0;;146;22.0;19.0;4046.0;2022.0;;23.5;20.55
147;17.0;22.0;4266.0;2132.0;;147;26.0;18.6;4098.0;2048.0;;21.5;20.3
148;13.0;22.0;4292.0;2145.0;;148;9.0;18.5;4116.0;2057.0;;11.0;20.25
149;16.0;22.0;4324.0;2161.0;;149;22.0;18.5;4160.0;2079.0;;19.0;20.25
150;18.0;21.9;4360.0;2179.0;;150;40.0;18.8;4240.0;2119.0;;29.0;20.35
151;16.0;21.4;4392.0;2195.0;;151;20.0;18.8;4280.0;2139.0;;18.0;20.1
152;11.0;21.4;4414.0;2206.0;;152;11.0;18.8;4302.0;2150.0;;11.0;20.1
153;10.0;21.3;4434.0;2216.0;;153;15.0;18.7;4332.0;2165.0;;12.5;20.0
154;40.0;21.5;4514.0;2256.0;;154;26.0;18.8;4384.0;2191.0;;33.0;20.15
155;32.0;21.2;4578.0;2288.0;;155;16.0;18.8;4416.0;2207.0;;24.0;20.0
156;37.0;21.3;4652.0;2325.0;;156;12.0;18.8;4440.0;2219.0;;24.5;20.05
157;18.0;21.3;4688.0;2343.0;;157;18.0;18.7;4476.0;2237.0;;18.0;20.0
158;12.0;20.9;4712.0;2355.0;;158;12.0;18.6;4500.0;2249.0;;12.0;19.75
159;26.0;20.5;4764.0;2381.0;;159;11.0;18.5;4522.0;2260.0;;18.5;19.5
160;39.0;20.6;4842.0;2420.0;;160;15.0;18.5;4552.0;2275.0;;27.0;19.55
161;17.0;20.5;4876.0;2437.0;;161;43.0;18.6;4638.0;2318.0;;30.0;19.55
162;24.0;20.5;4924.0;2461.0;;162;26.0;18.4;4690.0;2344.0;;25.0;19.45
163;20.0;20.6;4964.0;2481.0;;163;15.0;18.4;4720.0;2359.0;;17.5;19.5
164;47.0;20.8;5058.0;2528.0;;164;16.0;18.4;4752.0;2375.0;;31.5;19.6
165;16.0;20.8;5090.0;2544.0;;165;29.0;18.1;4810.0;2404.0;;22.5;19.450000000000003
166;15.0;20.8;5120.0;2559.0;;166;13.0;18.1;4836.0;2417.0;;14.0;19.450000000000003
167;19.0;20.9;5158.0;2578.0;;167;15.0;18.1;4866.0;2432.0;;17.0;19.5
168;19.0;20.9;5196.0;2597.0;;168;18.0;18.2;4902.0;2450.0;;18.5;19.549999999999997
169;16.0;20.9;5228.0;2613.0;;169;14.0;18.0;4930.0;2464.0;;15.0;19.45
170;10.0;20.4;5248.0;2623.0;;170;12.0;18.0;4954.0;2476.0;;11.0;19.2
171;13.0;20.5;5274.0;2636.0;;171;25.0;18.1;5004.0;2501.0;;19.0;19.3
172;73.0;21.1;5420.0;2709.0;;172;17.0;18.1;5038.0;2518.0;;45.0;19.6
173;11.0;21.1;5442.0;2720.0;;173;27.0;18.1;5092.0;2545.0;;19.0;19.6
174;17.0;21.1;5476.0;2737.0;;174;10.0;18.0;5112.0;2555.0;;13.5;19.55
175;26.0;21.2;5528.0;2763.0;;175;35.0;18.2;5182.0;2590.0;;30.5;19.7
176;24.0;21.4;5576.0;2787.0;;176;9.0;18.2;5200.0;2599.0;;16.5;19.799999999999997
177;20.0;21.4;5616.0;2807.0;;177;13.0;17.9;5226.0;2612.0;;16.5;19.65
178;11.0;21.4;5638.0;2818.0;;178;14.0;17.8;5254.0;2626.0;;12.5;19.6
179;20.0;21.4;5678.0;2838.0;;179;31.0;17.9;5316.0;2657.0;;25.5;19.65
180;27.0;21.5;5732.0;2865.0;;180;19.0;17.8;5354.0;2676.0;;23.0;19.65
181;20.0;21.0;5772.0;2885.0;;181;15.0;17.8;5384.0;2691.0;;17.5;19.4
182;20.0;21.1;5812.0;2905.0;;182;19.0;17.7;5422.0;2710.0;;19.5;19.4
183;10.0;20.7;5832.0;2915.0;;183;16.0;17.7;5454.0;2726.0;;13.0;19.2
184;23.0;20.8;5878.0;2938.0;;184;25.0;17.6;5504.0;2751.0;;24.0;19.200000000000003
185;15.0;20.8;5908.0;2953.0;;185;24.0;17.8;5552.0;2775.0;;19.5;19.3
186;16.0;20.8;5940.0;2969.0;;186;13.0;17.6;5578.0;2788.0;;14.5;19.200000000000003
187;22.0;20.8;5984.0;2991.0;;187;13.0;17.6;5604.0;2801.0;;17.5;19.200000000000003
188;27.0;20.6;6038.0;3018.0;;188;9.0;17.5;5622.0;2810.0;;18.0;19.05
189;26.0;20.8;6090.0;3044.0;;189;9.0;17.5;5640.0;2819.0;;17.5;19.15
190;34.0;21.0;6158.0;3078.0;;190;76.0;18.2;5792.0;2895.0;;55.0;19.6
191;78.0;21.6;6314.0;3156.0;;191;11.0;18.1;5814.0;2906.0;;44.5;19.85
192;32.0;21.6;6378.0;3188.0;;192;14.0;18.1;5842.0;2920.0;;23.0;19.85
193;94.0;22.4;6566.0;3282.0;;193;18.0;18.0;5878.0;2938.0;;56.0;20.2
194;15.0;22.4;6596.0;3297.0;;194;23.0;18.1;5924.0;2961.0;;19.0;20.25
195;68.0;23.0;6732.0;3365.0;;195;17.0;18.2;5958.0;2978.0;;42.5;20.6
196;113.0;23.9;6958.0;3478.0;;196;21.0;18.2;6000.0;2999.0;;67.0;21.049999999999997
197;45.0;24.2;7048.0;3523.0;;197;42.0;18.4;6084.0;3041.0;;43.5;21.299999999999997
198;69.0;24.7;7186.0;3592.0;;198;27.0;18.6;6138.0;3068.0;;48.0;21.65
199;34.0;24.7;7254.0;3626.0;;199;83.0;19.3;6304.0;3151.0;;58.5;22.0
200;25.0;24.8;7304.0;3651.0;;200;52.0;19.6;6408.0;3203.0;;38.5;22.200000000000003
201;36.0;24.8;7376.0;3687.0;;201;24.0;19.7;6456.0;3227.0;;30.0;22.25
202;43.0;24.9;7462.0;3730.0;;202;30.0;19.9;6516.0;3257.0;;36.5;22.4
203;43.0;25.2;7548.0;3773.0;;203;35.0;20.1;6586.0;3292.0;;39.0;22.65
204;44.0;25.5;7636.0;3817.0;;204;33.0;20.1;6652.0;3325.0;;38.5;22.8
205;37.0;25.6;7710.0;3854.0;;205;64.0;20.6;6780.0;3389.0;;50.5;23.1
206;86.0;26.3;7882.0;3940.0;;206;76.0;21.2;6932.0;3465.0;;81.0;23.75
207;41.0;26.6;7964.0;3981.0;;207;31.0;21.3;6994.0;3496.0;;36.0;23.950000000000003
208;45.0;26.8;8054.0;4026.0;;208;95.0;22.1;7184.0;3591.0;;70.0;24.450000000000003
209;23.0;26.8;8100.0;4049.0;;209;38.0;22.0;7260.0;3629.0;;30.5;24.4
210;56.0;27.0;8212.0;4105.0;;210;16.0;22.0;7292.0;3645.0;;36.0;24.5
211;82.0;27.7;8376.0;4187.0;;211;22.0;22.2;7336.0;3667.0;;52.0;24.95
212;27.0;27.9;8430.0;4214.0;;212;46.0;22.4;7428.0;3713.0;;36.5;25.15
213;51.0;27.7;8532.0;4265.0;;213;28.0;22.4;7484.0;3741.0;;39.5;25.049999999999997
214;92.0;28.4;8716.0;4357.0;;214;57.0;22.8;7598.0;3798.0;;74.5;25.6
215;93.0;29.2;8902.0;4450.0;;215;28.0;23.0;7654.0;3826.0;;60.5;26.1
216;63.0;29.5;9028.0;4513.0;;216;78.0;23.6;7810.0;3904.0;;70.5;26.55
217;53.0;29.9;9134.0;4566.0;;217;39.0;23.9;7888.0;3943.0;;46.0;26.9
218;66.0;30.4;9266.0;4632.0;;218;104.0;24.8;8096.0;4047.0;;85.0;27.6
219;133.0;31.6;9532.0;4765.0;;219;25.0;24.8;8146.0;4072.0;;79.0;28.200000000000003
220;42.0;31.7;9616.0;4807.0;;220;41.0;25.0;8228.0;4113.0;;41.5;28.35
221;54.0;32.1;9724.0;4861.0;;221;30.0;25.2;8288.0;4143.0;;42.0;28.65
222;62.0;32.6;9848.0;4923.0;;222;65.0;25.7;8418.0;4208.0;;63.5;29.15
223;59.0;33.0;9966.0;4982.0;;223;23.0;25.8;8464.0;4231.0;;41.0;29.4
224;74.0;33.2;10114.0;5056.0;;224;47.0;26.0;8558.0;4278.0;;60.5;29.6
225;54.0;33.6;10222.0;5110.0;;225;14.0;26.1;8586.0;4292.0;;34.0;29.85
226;65.0;34.2;10352.0;5175.0;;226;48.0;26.4;8682.0;4340.0;;56.5;30.3
227;93.0;34.8;10538.0;5268.0;;227;57.0;26.8;8796.0;4397.0;;75.0;30.799999999999997
228;88.0;35.3;10714.0;5356.0;;228;29.0;27.0;8854.0;4426.0;;58.5;31.15
229;70.0;35.9;10854.0;5426.0;;229;21.0;27.0;8896.0;4447.0;;45.5;31.45
230;73.0;36.4;11000.0;5499.0;;230;61.0;27.4;9018.0;4508.0;;67.0;31.9
231;123.0;37.5;11246.0;5622.0;;231;73.0;27.8;9164.0;4581.0;;98.0;32.65
232;78.0;38.1;11402.0;5700.0;;232;106.0;28.7;9376.0;4687.0;;92.0;33.4
233;158.0;39.5;11718.0;5858.0;;233;46.0;29.1;9468.0;4733.0;;102.0;34.3
234;72.0;40.2;11862.0;5930.0;;234;40.0;29.3;9548.0;4773.0;;56.0;34.75
235;66.0;40.5;11994.0;5996.0;;235;95.0;30.2;9738.0;4868.0;;80.5;35.35
236;46.0;40.8;12086.0;6042.0;;236;25.0;30.3;9788.0;4893.0;;35.5;35.55
237;74.0;41.4;12234.0;6116.0;;237;18.0;30.4;9824.0;4911.0;;46.0;35.9
238;137.0;42.7;12508.0;6253.0;;238;91.0;31.2;10006.0;5002.0;;114.0;36.95
239;120.0;43.7;12748.0;6373.0;;239;32.0;31.3;10070.0;5034.0;;76.0;37.5
240;200.0;45.6;13148.0;6573.0;;240;74.0;31.9;10218.0;5108.0;;137.0;38.75
241;177.0;47.1;13502.0;6750.0;;241;56.0;32.2;10330.0;5164.0;;116.5;39.650000000000006
242;168.0;48.7;13838.0;6918.0;;242;39.0;32.4;10408.0;5203.0;;103.5;40.55
243;124.0;49.8;14086.0;7042.0;;243;89.0;33.1;10586.0;5292.0;;106.5;41.45
244;115.0;50.8;14316.0;7157.0;;244;49.0;33.5;10684.0;5341.0;;82.0;42.15
