comm_rounds;t7;staleness7;epoch7
945;81610;560.0;80.0
946;81690;480.0;80.0
947;81770;160.0;80.0
948;81850;160.0;80.0
949;81930;80.0;80.0
950;82010;400.0;80.0
951;82090;400.0;80.0
952;82170;160.0;80.0
953;82250;80.0;80.0
954;82330;160.0;80.0
955;82410;240.0;80.0
956;82490;400.0;80.0
957;82570;400.0;80.0
958;82650;400.0;80.0
959;82730;80.0;80.0
960;82810;240.0;80.0
961;82890;560.0;80.0
962;82970;560.0;80.0
963;83050;560.0;80.0
964;83130;400.0;80.0
965;83210;80.0;80.0
966;83290;240.0;80.0
967;83370;480.0;80.0
968;83450;240.0;80.0
969;83530;320.0;80.0
970;83610;240.0;80.0
971;83690;80.0;80.0
972;83770;160.0;80.0
973;83850;480.0;80.0
974;83930;80.0;80.0
975;84010;240.0;80.0
976;84090;480.0;80.0
977;84170;80.0;80.0
978;84250;80.0;80.0
979;84330;480.0;80.0
980;84410;400.0;80.0
981;84490;400.0;80.0
982;84570;400.0;80.0
983;84650;240.0;80.0
984;84730;480.0;80.0
985;84810;160.0;80.0
986;84890;320.0;80.0
987;84970;240.0;80.0
988;85050;480.0;80.0
989;85130;320.0;80.0
990;85210;400.0;80.0
991;85290;80.0;80.0
992;85370;400.0;80.0
993;85450;80.0;80.0
994;85530;80.0;80.0
995;85610;240.0;80.0
996;85690;160.0;80.0
997;85770;160.0;80.0
998;85850;160.0;80.0
999;85930;80.0;80.0
1000;86010;400.0;80.0
1001;86090;240.0;80.0
1002;86170;240.0;80.0
1003;86250;640.0;80.0
1004;86330;480.0;80.0
1005;86410;240.0;80.0
1006;86490;80.0;80.0
1007;86570;320.0;80.0
1008;86650;240.0;80.0
1009;86730;240.0;80.0
1010;86810;240.0;80.0
1011;86890;480.0;80.0
1012;86970;480.0;80.0
1013;87050;400.0;80.0
1014;87130;400.0;80.0
1015;87210;400.0;80.0
1016;87290;400.0;80.0
1017;87370;160.0;80.0
1018;87450;320.0;80.0
1019;87530;480.0;80.0
1020;87610;480.0;80.0
1021;87690;400.0;80.0
1022;87770;480.0;80.0
1023;87850;480.0;80.0
1024;87930;400.0;80.0
1025;88010;640.0;80.0
1026;88090;320.0;80.0
1027;88170;240.0;80.0
1028;88250;240.0;80.0
1029;88330;400.0;80.0
1030;88410;480.0;80.0
1031;88490;400.0;80.0
1032;88570;400.0;80.0
1033;88650;400.0;80.0
1034;88730;160.0;80.0
1035;88810;240.0;80.0
1036;88890;160.0;80.0
1037;88970;400.0;80.0
1038;89050;160.0;80.0
1039;89130;320.0;80.0
1040;89210;320.0;80.0
1041;89290;160.0;80.0
1042;89370;240.0;80.0
1043;89450;160.0;80.0
1044;89530;400.0;80.0
1045;89610;320.0;80.0
1046;89690;480.0;80.0
1047;89770;160.0;80.0
1048;89850;80.0;80.0
1049;89930;160.0;80.0
1050;90010;160.0;80.0
1051;90090;80.0;80.0
1052;90170;480.0;80.0
1053;90250;400.0;80.0
1054;90330;400.0;80.0
1055;90410;560.0;80.0
1056;90490;480.0;80.0
