episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;avg_reward;avg_avg_reward
1;11.0;11.0;0.0;0;;1;27.0;27.0;0.0;0;;19.0;19.0
2;15.0;13.0;0.0;0;;2;22.0;24.5;0.0;0;;18.5;18.75
3;9.0;11.7;0.0;0;;3;14.0;21.0;0.0;0;;11.5;16.35
4;13.0;12.0;0.0;0;;4;29.0;23.0;0.0;0;;21.0;17.5
5;13.0;12.2;0.0;0;;5;12.0;20.8;0.0;0;;12.5;16.5
6;21.0;13.7;0.0;0;;6;23.0;21.2;0.0;0;;22.0;17.45
7;22.0;14.9;0.0;0;;7;22.0;21.3;0.0;0;;22.0;18.1
8;17.0;15.1;0.0;0;;8;21.0;21.2;0.0;0;;19.0;18.15
9;14.0;15.0;0.0;0;;9;20.0;21.1;0.0;0;;17.0;18.05
10;18.0;15.3;0.0;0;;10;42.0;23.2;0.0;0;;30.0;19.25
11;14.0;15.2;0.0;0;;11;11.0;22.1;0.0;0;;12.5;18.65
12;16.0;15.2;0.0;0;;12;10.0;21.1;0.0;0;;13.0;18.15
13;27.0;16.2;0.0;0;;13;30.0;21.8;0.0;0;;28.5;19.0
14;9.0;15.6;0.0;0;;14;26.0;22.1;0.0;0;;17.5;18.85
15;20.0;15.9;0.0;0;;15;21.0;22.0;0.0;0;;20.5;18.95
16;9.0;15.5;0.0;0;;16;49.0;23.7;0.0;0;;29.0;19.6
17;11.0;15.2;0.0;0;;17;16.0;23.2;0.0;0;;13.5;19.2
18;13.0;15.1;0.0;0;;18;13.0;22.7;0.0;0;;13.0;18.9
19;24.0;15.6;0.0;0;;19;28.0;22.9;0.0;0;;26.0;19.25
20;48.0;17.2;0.0;0;;20;14.0;22.5;0.0;0;;31.0;19.85
21;21.0;17.4;0.0;0;;21;14.0;22.1;0.0;0;;17.5;19.75
22;25.0;17.7;0.0;0;;22;15.0;21.8;0.0;0;;20.0;19.75
23;24.0;18.0;0.0;0;;23;32.0;22.2;0.0;0;;28.0;20.1
24;17.0;18.0;0.0;0;;24;16.0;22.0;0.0;0;;16.5;20.0
25;16.0;17.9;0.0;0;;25;40.0;22.7;0.0;0;;28.0;20.299999999999997
26;16.0;17.8;0.0;0;;26;24.0;22.7;0.0;0;;20.0;20.25
27;18.0;17.8;0.0;0;;27;13.0;22.4;0.0;0;;15.5;20.1
28;11.0;17.6;0.0;0;;28;17.0;22.2;0.0;0;;14.0;19.9
29;27.0;17.9;0.0;0;;29;11.0;21.8;0.0;0;;19.0;19.85
30;13.0;17.7;0.0;0;;30;19.0;21.7;0.0;0;;16.0;19.7
31;19.0;17.8;0.0;0;;31;16.0;21.5;0.0;0;;17.5;19.65
32;21.0;17.9;0.0;0;;32;35.0;21.9;0.0;0;;28.0;19.9
33;11.0;17.7;0.0;0;;33;25.0;22.0;0.0;0;;18.0;19.85
34;62.0;19.0;0.0;0;;34;19.0;21.9;0.0;0;;40.5;20.45
35;18.0;18.9;0.0;0;;35;28.0;22.1;0.0;0;;23.0;20.5
36;17.0;18.9;0.0;0;;36;34.0;22.4;0.0;0;;25.5;20.65
37;29.0;19.2;0.0;0;;37;59.0;23.4;0.0;0;;44.0;21.299999999999997
38;13.0;19.0;0.0;0;;38;10.0;23.1;0.0;0;;11.5;21.05
39;31.0;19.3;0.0;0;;39;29.0;23.2;0.0;0;;30.0;21.25
40;24.0;19.4;0.0;0;;40;35.0;23.5;0.0;0;;29.5;21.45
41;28.0;19.6;0.0;0;;41;63.0;24.5;0.0;0;;45.5;22.05
42;13.0;19.5;0.0;0;;42;14.0;24.2;0.0;0;;13.5;21.85
43;22.0;19.5;0.0;0;;43;37.0;24.5;0.0;0;;29.5;22.0
44;27.0;19.7;0.0;0;;44;18.0;24.4;0.0;0;;22.5;22.049999999999997
45;13.0;19.6;0.0;0;;45;26.0;24.4;0.0;0;;19.5;22.0
46;30.0;19.8;0.0;0;;46;55.0;25.1;200.0;0.0;;42.5;22.450000000000003
47;24.0;19.9;0.0;0;;47;11.0;24.8;200.0;0.0;;17.5;22.35
48;15.0;19.8;0.0;0;;48;20.0;24.7;200.0;0.0;;17.5;22.25
49;16.0;19.7;0.0;0;;49;32.0;24.8;400.0;1.0;;24.0;22.25
50;27.0;19.8;0.0;0;;50;57.0;25.5;400.0;1.0;;42.0;22.65
51;61.0;20.6;0.0;0;;51;13.0;25.2;400.0;1.0;;37.0;22.9
52;19.0;20.6;0.0;0;;52;21.0;25.2;600.0;2.0;;20.0;22.9
53;21.0;20.6;0.0;0;;53;15.0;25.0;600.0;2.0;;18.0;22.8
54;13.0;20.5;200.0;0.0;;54;9.0;24.7;600.0;2.0;;11.0;22.6
55;73.0;21.4;200.0;0.0;;55;18.0;24.5;600.0;2.0;;45.5;22.95
56;12.0;21.3;200.0;0.0;;56;17.0;24.4;600.0;2.0;;14.5;22.85
57;42.0;21.6;400.0;1.0;;57;9.0;24.1;600.0;2.0;;25.5;22.85
58;20.0;21.6;400.0;1.0;;58;53.0;24.6;800.0;3.0;;36.5;23.1
59;13.0;21.5;400.0;1.0;;59;13.0;24.4;800.0;3.0;;13.0;22.95
60;19.0;21.4;400.0;1.0;;60;25.0;24.4;800.0;3.0;;22.0;22.9
61;17.0;21.3;600.0;2.0;;61;26.0;24.5;800.0;3.0;;21.5;22.9
62;36.0;21.6;600.0;2.0;;62;23.0;24.5;1000.0;4.0;;29.5;23.05
63;20.0;21.6;600.0;2.0;;63;15.0;24.3;1000.0;4.0;;17.5;22.950000000000003
64;11.0;21.4;600.0;2.0;;64;17.0;24.2;1000.0;4.0;;14.0;22.799999999999997
65;13.0;21.3;600.0;2.0;;65;15.0;24.0;1000.0;4.0;;14.0;22.65
66;13.0;21.1;600.0;2.0;;66;10.0;23.8;1000.0;4.0;;11.5;22.450000000000003
67;20.0;21.1;800.0;3.0;;67;20.0;23.8;1000.0;4.0;;20.0;22.450000000000003
68;10.0;21.0;800.0;3.0;;68;9.0;23.6;1200.0;5.0;;9.5;22.3
69;27.0;21.0;800.0;3.0;;69;23.0;23.6;1200.0;5.0;;25.0;22.3
70;14.0;20.9;800.0;3.0;;70;11.0;23.4;1200.0;5.0;;12.5;22.15
71;14.0;20.8;800.0;3.0;;71;18.0;23.3;1200.0;5.0;;16.0;22.05
72;10.0;20.7;800.0;3.0;;72;16.0;23.2;1200.0;5.0;;13.0;21.95
73;16.0;20.6;1000.0;4.0;;73;14.0;23.1;1200.0;5.0;;15.0;21.85
74;11.0;20.5;1000.0;4.0;;74;22.0;23.1;1400.0;6.0;;16.5;21.8
75;26.0;20.6;1000.0;4.0;;75;36.0;23.2;1400.0;6.0;;31.0;21.9
76;17.0;20.5;1000.0;4.0;;76;12.0;23.1;1400.0;6.0;;14.5;21.8
77;28.0;20.6;1000.0;4.0;;77;17.0;23.0;1400.0;6.0;;22.5;21.8
78;17.0;20.6;1200.0;5.0;;78;14.0;22.9;1400.0;6.0;;15.5;21.75
79;9.0;20.4;1200.0;5.0;;79;31.0;23.0;1600.0;7.0;;20.0;21.7
80;12.0;20.3;1200.0;5.0;;80;17.0;22.9;1600.0;7.0;;14.5;21.6
81;16.0;20.3;1200.0;5.0;;81;13.0;22.8;1600.0;7.0;;14.5;21.55
82;10.0;20.1;1200.0;5.0;;82;10.0;22.6;1600.0;7.0;;10.0;21.35
83;18.0;20.1;1200.0;5.0;;83;11.0;22.5;1600.0;7.0;;14.5;21.3
84;12.0;20.0;1200.0;5.0;;84;11.0;22.4;1600.0;7.0;;11.5;21.2
85;18.0;20.0;1200.0;5.0;;85;17.0;22.3;1600.0;7.0;;17.5;21.15
86;13.0;19.9;1400.0;6.0;;86;14.0;22.2;1800.0;8.0;;13.5;21.049999999999997
87;9.0;19.8;1400.0;6.0;;87;40.0;22.4;1800.0;8.0;;24.5;21.1
88;55.0;20.2;1400.0;6.0;;88;49.0;22.7;1800.0;8.0;;52.0;21.45
89;19.0;20.2;1400.0;6.0;;89;19.0;22.7;2000.0;9.0;;19.0;21.45
90;17.0;20.1;1600.0;7.0;;90;36.0;22.8;2000.0;9.0;;26.5;21.450000000000003
91;31.0;20.3;1600.0;7.0;;91;16.0;22.7;2000.0;9.0;;23.5;21.5
92;21.0;20.3;1600.0;7.0;;92;10.0;22.6;2000.0;9.0;;15.5;21.450000000000003
93;16.0;20.2;1600.0;7.0;;93;24.0;22.6;2200.0;10.0;;20.0;21.4
94;11.0;20.1;1600.0;7.0;;94;20.0;22.6;2200.0;10.0;;15.5;21.35
95;17.0;20.1;1800.0;8.0;;95;13.0;22.5;2200.0;10.0;;15.0;21.3
96;16.0;20.1;1800.0;8.0;;96;12.0;22.4;2200.0;10.0;;14.0;21.25
97;22.0;20.1;1800.0;8.0;;97;26.0;22.4;2200.0;10.0;;24.0;21.25
98;11.0;20.0;1800.0;8.0;;98;23.0;22.4;2200.0;10.0;;17.0;21.2
99;10.0;19.9;1800.0;8.0;;99;14.0;22.3;2400.0;11.0;;12.0;21.1
100;11.0;19.8;1800.0;8.0;;100;13.0;22.2;2400.0;11.0;;12.0;21.0
101;27.0;20.0;2000.0;9.0;;101;23.0;22.2;2400.0;11.0;;25.0;21.1
102;26.0;20.1;2000.0;9.0;;102;12.0;22.1;2400.0;11.0;;19.0;21.1
103;15.0;20.1;2000.0;9.0;;103;12.0;22.1;2400.0;11.0;;13.5;21.1
104;14.0;20.1;2000.0;9.0;;104;17.0;22.0;2400.0;11.0;;15.5;21.05
105;15.0;20.2;2000.0;9.0;;105;54.0;22.4;2600.0;12.0;;34.5;21.299999999999997
106;22.0;20.2;2000.0;9.0;;106;11.0;22.3;2600.0;12.0;;16.5;21.25
107;14.0;20.1;2200.0;10.0;;107;42.0;22.5;2600.0;12.0;;28.0;21.3
108;12.0;20.0;2200.0;10.0;;108;14.0;22.4;2798.0;13.0;;13.0;21.2
109;25.0;20.1;2200.0;10.0;;109;13.0;22.3;2798.0;13.0;;19.0;21.200000000000003
110;14.0;20.1;2200.0;10.0;;110;12.0;22.0;2798.0;13.0;;13.0;21.05
111;26.0;20.2;2200.0;10.0;;111;12.0;22.0;2798.0;13.0;;19.0;21.1
112;15.0;20.2;2400.0;11.0;;112;11.0;22.0;2798.0;13.0;;13.0;21.1
113;16.0;20.1;2400.0;11.0;;113;98.0;22.7;2996.0;14.0;;57.0;21.4
114;20.0;20.2;2400.0;11.0;;114;39.0;22.8;2996.0;14.0;;29.5;21.5
115;11.0;20.1;2400.0;11.0;;115;12.0;22.8;3194.0;15.0;;11.5;21.450000000000003
116;29.0;20.3;2400.0;11.0;;116;17.0;22.4;3194.0;15.0;;23.0;21.35
117;12.0;20.3;2400.0;11.0;;117;24.0;22.5;3194.0;15.0;;18.0;21.4
118;10.0;20.3;2600.0;12.0;;118;14.0;22.5;3194.0;15.0;;12.0;21.4
119;17.0;20.2;2600.0;12.0;;119;21.0;22.5;3194.0;15.0;;19.0;21.35
120;14.0;19.9;2600.0;12.0;;120;19.0;22.5;3392.0;16.0;;16.5;21.2
121;15.0;19.8;2600.0;12.0;;121;36.0;22.7;3392.0;16.0;;25.5;21.25
122;17.0;19.8;2600.0;12.0;;122;22.0;22.8;3392.0;16.0;;19.5;21.3
123;14.0;19.6;2600.0;12.0;;123;9.0;22.6;3392.0;16.0;;11.5;21.1
124;39.0;19.9;2798.0;13.0;;124;53.0;22.9;3590.0;17.0;;46.0;21.4
125;10.0;19.8;2798.0;13.0;;125;12.0;22.7;3590.0;17.0;;11.0;21.25
126;16.0;19.8;2798.0;13.0;;126;20.0;22.6;3590.0;17.0;;18.0;21.200000000000003
127;15.0;19.8;2798.0;13.0;;127;16.0;22.6;3590.0;17.0;;15.5;21.200000000000003
128;13.0;19.8;2798.0;13.0;;128;13.0;22.6;3590.0;17.0;;13.0;21.200000000000003
129;29.0;19.8;2996.0;14.0;;129;17.0;22.7;3788.0;18.0;;23.0;21.25
130;33.0;20.0;2996.0;14.0;;130;22.0;22.7;3788.0;18.0;;27.5;21.35
131;15.0;20.0;2996.0;14.0;;131;24.0;22.8;3788.0;18.0;;19.5;21.4
132;14.0;19.9;2996.0;14.0;;132;29.0;22.7;3788.0;18.0;;21.5;21.299999999999997
133;13.0;19.9;2996.0;14.0;;133;23.0;22.7;3986.0;19.0;;18.0;21.299999999999997
134;14.0;19.4;2996.0;14.0;;134;29.0;22.8;3986.0;19.0;;21.5;21.1
135;17.0;19.4;3194.0;15.0;;135;23.0;22.8;3986.0;19.0;;20.0;21.1
136;15.0;19.4;3194.0;15.0;;136;57.0;23.0;4184.0;20.0;;36.0;21.2
137;22.0;19.4;3194.0;15.0;;137;32.0;22.7;4184.0;20.0;;27.0;21.049999999999997
138;17.0;19.4;3194.0;15.0;;138;20.0;22.8;4184.0;20.0;;18.5;21.1
139;27.0;19.4;3194.0;15.0;;139;102.0;23.5;4382.0;21.0;;64.5;21.45
140;31.0;19.4;3392.0;16.0;;140;17.0;23.4;4382.0;21.0;;24.0;21.4
141;39.0;19.5;3392.0;16.0;;141;59.0;23.3;4580.0;22.0;;49.0;21.4
142;32.0;19.7;3392.0;16.0;;142;38.0;23.6;4580.0;22.0;;35.0;21.65
143;12.0;19.6;3590.0;17.0;;143;48.0;23.7;4778.0;23.0;;30.0;21.65
144;9.0;19.4;3590.0;17.0;;144;15.0;23.6;4778.0;23.0;;12.0;21.5
145;26.0;19.6;3590.0;17.0;;145;48.0;23.9;4778.0;23.0;;37.0;21.75
146;13.0;19.4;3590.0;17.0;;146;24.0;23.6;4976.0;24.0;;18.5;21.5
147;36.0;19.5;3590.0;17.0;;147;75.0;24.2;4976.0;24.0;;55.5;21.85
148;14.0;19.5;3788.0;18.0;;148;21.0;24.2;5174.0;25.0;;17.5;21.85
149;14.0;19.5;3788.0;18.0;;149;15.0;24.0;5174.0;25.0;;14.5;21.75
150;70.0;19.9;3788.0;18.0;;150;107.0;24.5;5372.0;26.0;;88.5;22.2
151;14.0;19.4;3986.0;19.0;;151;24.0;24.6;5372.0;26.0;;19.0;22.0
152;11.0;19.4;3986.0;19.0;;152;35.0;24.8;5372.0;26.0;;23.0;22.1
153;14.0;19.3;3986.0;19.0;;153;49.0;25.1;5570.0;27.0;;31.5;22.200000000000003
154;12.0;19.3;3986.0;19.0;;154;92.0;26.0;5768.0;28.0;;52.0;22.65
155;42.0;19.0;3986.0;19.0;;155;17.0;25.9;5768.0;28.0;;29.5;22.45
156;46.0;19.3;4184.0;20.0;;156;48.0;26.2;5966.0;29.0;;47.0;22.75
157;84.0;19.7;4382.0;21.0;;157;73.0;26.9;5966.0;29.0;;78.5;23.299999999999997
158;16.0;19.7;4382.0;21.0;;158;54.0;26.9;6164.0;30.0;;35.0;23.299999999999997
159;51.0;20.1;4382.0;21.0;;159;39.0;27.2;6164.0;30.0;;45.0;23.65
160;50.0;20.4;4580.0;22.0;;160;27.0;27.2;6362.0;31.0;;38.5;23.799999999999997
161;74.0;21.0;4778.0;23.0;;161;45.0;27.4;6362.0;31.0;;59.5;24.2
162;51.0;21.1;4778.0;23.0;;162;82.0;28.0;6560.0;32.0;;66.5;24.55
163;37.0;21.3;4778.0;23.0;;163;89.0;28.7;6758.0;33.0;;63.0;25.0
164;67.0;21.8;4976.0;24.0;;164;72.0;29.2;6758.0;33.0;;69.5;25.5
165;21.0;21.9;4976.0;24.0;;165;16.0;29.3;6956.0;34.0;;18.5;25.6
166;48.0;22.3;5174.0;25.0;;166;142.0;30.6;7154.0;35.0;;95.0;26.450000000000003
167;65.0;22.7;5174.0;25.0;;167;43.0;30.8;7154.0;35.0;;54.0;26.75
168;45.0;23.1;5372.0;26.0;;168;58.0;31.3;7352.0;36.0;;51.5;27.200000000000003
169;43.0;23.2;5372.0;26.0;;169;49.0;31.6;7550.0;37.0;;46.0;27.4
170;45.0;23.5;5570.0;27.0;;170;75.0;32.2;7550.0;37.0;;60.0;27.85
171;40.0;23.8;5570.0;27.0;;171;77.0;32.8;7746.0;38.0;;58.5;28.299999999999997
172;62.0;24.3;5768.0;28.0;;172;62.0;33.2;7942.0;39.0;;62.0;28.75
173;75.0;24.9;5966.0;29.0;;173;89.0;34.0;8138.0;40.0;;82.0;29.45
174;36.0;25.2;5966.0;29.0;;174;49.0;34.3;8138.0;40.0;;42.5;29.75
175;128.0;26.2;6164.0;30.0;;175;72.0;34.6;8334.0;41.0;;100.0;30.4
176;32.0;26.3;6362.0;31.0;;176;39.0;34.9;8334.0;41.0;;35.5;30.6
177;59.0;26.6;6362.0;31.0;;177;48.0;35.2;8530.0;42.0;;53.5;30.900000000000002
178;78.0;27.2;6560.0;32.0;;178;54.0;35.6;8530.0;42.0;;66.0;31.4
179;54.0;27.7;6758.0;33.0;;179;70.0;36.0;8726.0;43.0;;62.0;31.85
180;50.0;28.1;6758.0;33.0;;180;65.0;36.5;8922.0;44.0;;57.5;32.3
181;45.0;28.4;6758.0;33.0;;181;129.0;37.6;9118.0;45.0;;87.0;33.0
182;45.0;28.7;6956.0;34.0;;182;84.0;38.4;9314.0;46.0;;64.5;33.55
183;200.0;30.5;7352.0;36.0;;183;63.0;38.9;9510.0;47.0;;131.5;34.7
184;172.0;32.1;7746.0;38.0;;184;105.0;39.8;9706.0;48.0;;138.5;35.95
185;67.0;32.6;7746.0;38.0;;185;121.0;40.9;9902.0;49.0;;94.0;36.75
186;28.0;32.8;7942.0;39.0;;186;96.0;41.7;10098.0;50.0;;62.0;37.25
187;35.0;33.0;7942.0;39.0;;187;178.0;43.1;10490.0;52.0;;106.5;38.05
188;26.0;32.8;7942.0;39.0;;188;136.0;44.0;10686.0;53.0;;81.0;38.4
189;46.0;33.0;8138.0;40.0;;189;126.0;45.0;10882.0;54.0;;86.0;39.0
190;45.0;33.3;8138.0;40.0;;190;137.0;46.0;11274.0;56.0;;91.0;39.65
191;44.0;33.4;8334.0;41.0;;191;64.0;46.5;11274.0;56.0;;54.0;39.95
192;33.0;33.6;8334.0;41.0;;192;121.0;47.6;11666.0;58.0;;77.0;40.6
193;41.0;33.8;8334.0;41.0;;193;92.0;48.3;11862.0;59.0;;66.5;41.05
194;87.0;34.6;8530.0;42.0;;194;110.0;49.2;12058.0;60.0;;98.5;41.900000000000006
195;60.0;35.0;8726.0;43.0;;195;200.0;51.1;12450.0;62.0;;130.0;43.05
196;65.0;35.5;8922.0;44.0;;196;200.0;53.0;12838.0;64.0;;132.5;44.25
197;59.0;35.8;8922.0;44.0;;197;112.0;53.8;13032.0;65.0;;85.5;44.8
198;57.0;36.3;9118.0;45.0;;198;147.0;55.0;13226.0;66.0;;102.0;45.65
199;73.0;36.9;9314.0;46.0;;199;104.0;56.0;13420.0;67.0;;88.5;46.45
200;74.0;37.6;9314.0;46.0;;200;99.0;56.8;13614.0;68.0;;86.5;47.2
201;79.0;38.1;9510.0;47.0;;201;113.0;57.7;14002.0;70.0;;96.0;47.900000000000006
202;93.0;38.8;9706.0;48.0;;202;115.0;58.7;14196.0;71.0;;104.0;48.75
203;81.0;39.4;9902.0;49.0;;203;115.0;59.8;14390.0;72.0;;98.0;49.599999999999994
204;37.0;39.6;9902.0;49.0;;204;139.0;61.0;14584.0;73.0;;88.0;50.3
205;124.0;40.7;10294.0;51.0;;205;165.0;62.1;14972.0;75.0;;144.5;51.400000000000006
206;62.0;41.1;10294.0;51.0;;206;149.0;63.5;15360.0;77.0;;105.5;52.3
207;74.0;41.7;10490.0;52.0;;207;200.0;65.1;15748.0;79.0;;137.0;53.4
208;79.0;42.4;10686.0;53.0;;208;153.0;66.4;15942.0;80.0;;116.0;54.400000000000006
209;53.0;42.7;10686.0;53.0;;209;140.0;67.7;16330.0;82.0;;96.5;55.2
210;73.0;43.3;10882.0;54.0;;210;157.0;69.2;16524.0;83.0;;115.0;56.25
211;62.0;43.6;11078.0;55.0;;211;165.0;70.7;16912.0;85.0;;113.5;57.150000000000006
212;59.0;44.1;11078.0;55.0;;212;180.0;72.4;17300.0;87.0;;119.5;58.25
213;104.0;45.0;11274.0;56.0;;213;188.0;73.3;17684.0;89.0;;146.0;59.15
214;44.0;45.2;11470.0;57.0;;214;155.0;74.4;18068.0;91.0;;99.5;59.800000000000004
215;162.0;46.7;11666.0;58.0;;215;148.0;75.8;18260.0;92.0;;155.0;61.25
216;67.0;47.1;11862.0;59.0;;216;151.0;77.2;18644.0;94.0;;109.0;62.150000000000006
217;200.0;49.0;12254.0;61.0;;217;148.0;78.4;18836.0;95.0;;174.0;63.7
218;106.0;49.9;12450.0;62.0;;218;143.0;79.7;19220.0;97.0;;124.5;64.8
219;200.0;51.8;12838.0;64.0;;219;155.0;81.0;19412.0;98.0;;177.5;66.4
220;136.0;53.0;13226.0;66.0;;220;165.0;82.5;19796.0;100.0;;150.5;67.75
221;127.0;54.1;13420.0;67.0;;221;195.0;84.1;20180.0;102.0;;161.0;69.1
222;165.0;55.6;13808.0;69.0;;222;187.0;85.7;20564.0;104.0;;176.0;70.65
223;118.0;56.6;14002.0;70.0;;223;196.0;87.6;20948.0;106.0;;157.0;72.1
224;160.0;57.8;14390.0;72.0;;224;200.0;89.1;21332.0;108.0;;180.0;73.44999999999999
225;199.0;59.7;14778.0;74.0;;225;142.0;90.4;21716.0;110.0;;170.5;75.05000000000001
226;145.0;61.0;14972.0;75.0;;226;183.0;92.0;22100.0;112.0;;164.0;76.5
227;167.0;62.5;15360.0;77.0;;227;198.0;93.8;22480.0;114.0;;182.5;78.15
228;114.0;63.5;15554.0;78.0;;228;194.0;95.6;22860.0;116.0;;154.0;79.55
229;135.0;64.6;15748.0;79.0;;229;200.0;97.4;23240.0;118.0;;167.5;81.0
230;114.0;65.4;16136.0;81.0;;230;160.0;98.8;23430.0;119.0;;137.0;82.1
231;118.0;66.4;16330.0;82.0;;231;148.0;100.1;23810.0;121.0;;133.0;83.25
232;118.0;67.5;16524.0;83.0;;232;180.0;101.6;24190.0;123.0;;149.0;84.55
233;108.0;68.4;16718.0;84.0;;233;169.0;103.0;24570.0;125.0;;138.5;85.7
234;135.0;69.6;16912.0;85.0;;234;200.0;104.8;24950.0;127.0;;167.5;87.19999999999999
235;127.0;70.7;17300.0;87.0;;235;164.0;106.2;25140.0;128.0;;145.5;88.45
236;158.0;72.2;17492.0;88.0;;236;188.0;107.5;25520.0;130.0;;173.0;89.85
237;157.0;73.5;17876.0;90.0;;237;192.0;109.1;25900.0;132.0;;174.5;91.3
238;123.0;74.6;18068.0;91.0;;238;191.0;110.8;26280.0;134.0;;157.0;92.69999999999999
239;163.0;75.9;18452.0;93.0;;239;191.0;111.7;26850.0;137.0;;177.0;93.80000000000001
240;154.0;77.2;18836.0;95.0;;240;156.0;113.1;27038.0;138.0;;155.0;95.15
241;164.0;78.4;19028.0;96.0;;241;149.0;114.0;27414.0;140.0;;156.5;96.2
242;158.0;79.7;19412.0;98.0;;242;171.0;115.3;27790.0;142.0;;164.5;97.5
243;144.0;81.0;19796.0;100.0;;243;145.0;116.3;27978.0;143.0;;144.5;98.65
244;145.0;82.4;19988.0;101.0;;244;151.0;117.6;28354.0;145.0;;148.0;100.0
245;161.0;83.7;20372.0;103.0;;245;149.0;118.6;28542.0;146.0;;155.0;101.15
246;146.0;85.0;20564.0;104.0;;246;180.0;120.2;28918.0;148.0;;163.0;102.6
247;127.0;86.0;20948.0;106.0;;247;145.0;120.9;29294.0;150.0;;136.0;103.45
248;143.0;87.2;21140.0;107.0;;248;169.0;122.4;29670.0;152.0;;156.0;104.80000000000001
249;159.0;88.7;21524.0;109.0;;249;191.0;124.1;30046.0;154.0;;175.0;106.4
250;154.0;89.5;21716.0;110.0;;250;161.0;124.7;30234.0;155.0;;157.5;107.1
