episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;avg_reward;avg_avg_reward
1;11.0;11.0;0.0;0;;1;27.0;27.0;0.0;0;;19.0;19.0
2;15.0;13.0;0.0;0;;2;22.0;24.5;0.0;0;;18.5;18.75
3;9.0;11.7;0.0;0;;3;14.0;21.0;0.0;0;;11.5;16.35
4;13.0;12.0;0.0;0;;4;29.0;23.0;0.0;0;;21.0;17.5
5;13.0;12.2;0.0;0;;5;12.0;20.8;0.0;0;;12.5;16.5
6;21.0;13.7;0.0;0;;6;23.0;21.2;0.0;0;;22.0;17.45
7;22.0;14.9;0.0;0;;7;22.0;21.3;0.0;0;;22.0;18.1
8;17.0;15.1;0.0;0;;8;21.0;21.2;0.0;0;;19.0;18.15
9;14.0;15.0;0.0;0;;9;20.0;21.1;0.0;0;;17.0;18.05
10;18.0;15.3;0.0;0;;10;42.0;23.2;0.0;0;;30.0;19.25
11;14.0;15.2;0.0;0;;11;11.0;22.1;0.0;0;;12.5;18.65
12;16.0;15.2;0.0;0;;12;10.0;21.1;0.0;0;;13.0;18.15
13;27.0;16.2;0.0;0;;13;30.0;21.8;0.0;0;;28.5;19.0
14;9.0;15.6;0.0;0;;14;26.0;22.1;0.0;0;;17.5;18.85
15;20.0;15.9;0.0;0;;15;21.0;22.0;0.0;0;;20.5;18.95
16;9.0;15.5;0.0;0;;16;49.0;23.7;0.0;0;;29.0;19.6
17;11.0;15.2;0.0;0;;17;16.0;23.2;0.0;0;;13.5;19.2
18;13.0;15.1;0.0;0;;18;13.0;22.7;0.0;0;;13.0;18.9
19;24.0;15.6;0.0;0;;19;28.0;22.9;0.0;0;;26.0;19.25
20;48.0;17.2;0.0;0;;20;14.0;22.5;0.0;0;;31.0;19.85
21;21.0;17.4;0.0;0;;21;14.0;22.1;0.0;0;;17.5;19.75
22;25.0;17.7;0.0;0;;22;15.0;21.8;0.0;0;;20.0;19.75
23;24.0;18.0;0.0;0;;23;32.0;22.2;0.0;0;;28.0;20.1
24;17.0;18.0;0.0;0;;24;16.0;22.0;0.0;0;;16.5;20.0
25;16.0;17.9;0.0;0;;25;40.0;22.7;0.0;0;;28.0;20.299999999999997
26;16.0;17.8;0.0;0;;26;24.0;22.7;0.0;0;;20.0;20.25
27;18.0;17.8;0.0;0;;27;13.0;22.4;0.0;0;;15.5;20.1
28;11.0;17.6;0.0;0;;28;17.0;22.2;0.0;0;;14.0;19.9
29;27.0;17.9;0.0;0;;29;11.0;21.8;0.0;0;;19.0;19.85
30;13.0;17.7;0.0;0;;30;19.0;21.7;0.0;0;;16.0;19.7
31;19.0;17.8;0.0;0;;31;16.0;21.5;0.0;0;;17.5;19.65
32;21.0;17.9;0.0;0;;32;35.0;21.9;0.0;0;;28.0;19.9
33;11.0;17.7;0.0;0;;33;25.0;22.0;0.0;0;;18.0;19.85
34;62.0;19.0;0.0;0;;34;19.0;21.9;0.0;0;;40.5;20.45
35;18.0;18.9;0.0;0;;35;28.0;22.1;0.0;0;;23.0;20.5
36;17.0;18.9;0.0;0;;36;34.0;22.4;0.0;0;;25.5;20.65
37;29.0;19.2;0.0;0;;37;59.0;23.4;0.0;0;;44.0;21.299999999999997
38;13.0;19.0;0.0;0;;38;10.0;23.1;0.0;0;;11.5;21.05
39;31.0;19.3;0.0;0;;39;29.0;23.2;0.0;0;;30.0;21.25
40;24.0;19.4;0.0;0;;40;35.0;23.5;0.0;0;;29.5;21.45
41;28.0;19.6;0.0;0;;41;63.0;24.5;4.0;1.0;;45.5;22.05
42;13.0;19.5;0.0;0;;42;14.0;24.2;32.0;15.0;;13.5;21.85
43;22.0;19.5;0.0;0;;43;36.0;24.5;104.0;51.0;;29.0;22.0
44;27.0;19.7;0.0;0;;44;29.0;24.6;162.0;80.0;;28.0;22.15
45;13.0;19.6;0.0;0;;45;26.0;24.6;214.0;106.0;;19.5;22.1
46;30.0;19.8;0.0;0;;46;19.0;24.5;252.0;125.0;;24.5;22.15
47;24.0;19.9;0.0;0;;47;62.0;25.3;376.0;187.0;;43.0;22.6
48;15.0;19.8;0.0;0;;48;21.0;25.2;418.0;208.0;;18.0;22.5
49;16.0;19.7;0.0;0;;49;17.0;25.1;452.0;225.0;;16.5;22.4
50;27.0;19.8;0.0;0;;50;18.0;24.9;488.0;243.0;;22.5;22.35
51;61.0;20.6;102.0;50.0;;51;13.0;24.7;514.0;256.0;;37.0;22.65
52;19.0;20.6;140.0;69.0;;52;19.0;24.6;552.0;275.0;;19.0;22.6
53;21.0;20.6;182.0;90.0;;53;19.0;24.5;590.0;294.0;;20.0;22.55
54;13.0;20.5;208.0;103.0;;54;21.0;24.4;632.0;315.0;;17.0;22.45
55;70.0;21.4;348.0;173.0;;55;10.0;24.1;652.0;325.0;;40.0;22.75
56;21.0;21.4;390.0;194.0;;56;18.0;24.0;687.0;343.0;;19.5;22.7
57;23.0;21.4;436.0;217.0;;57;25.0;24.1;737.0;368.0;;24.0;22.75
58;47.0;21.8;530.0;264.0;;58;16.0;23.9;769.0;384.0;;31.5;22.85
59;64.0;22.6;657.0;328.0;;59;26.0;23.9;821.0;410.0;;45.0;23.25
60;34.0;22.8;725.0;362.0;;60;18.0;23.8;857.0;428.0;;26.0;23.3
61;29.0;22.9;783.0;391.0;;61;29.0;23.9;915.0;457.0;;29.0;23.4
62;17.0;22.8;817.0;408.0;;62;50.0;24.4;1015.0;507.0;;33.5;23.6
63;17.0;22.7;851.0;425.0;;63;14.0;24.2;1043.0;521.0;;15.5;23.45
64;24.0;22.7;899.0;449.0;;64;16.0;24.1;1075.0;537.0;;20.0;23.4
65;17.0;22.6;933.0;466.0;;65;56.0;24.6;1187.0;593.0;;36.5;23.6
66;10.0;22.4;953.0;476.0;;66;10.0;24.3;1207.0;603.0;;10.0;23.35
67;12.0;22.3;977.0;488.0;;67;20.0;24.3;1247.0;623.0;;16.0;23.3
68;19.0;22.2;1015.0;507.0;;68;12.0;24.1;1271.0;635.0;;15.5;23.15
69;14.0;22.1;1043.0;521.0;;69;26.0;24.1;1323.0;661.0;;20.0;23.1
70;57.0;22.6;1157.0;578.0;;70;14.0;24.0;1351.0;675.0;;35.5;23.3
71;9.0;22.4;1175.0;587.0;;71;12.0;23.8;1375.0;687.0;;10.5;23.1
72;14.0;22.3;1203.0;601.0;;72;22.0;23.8;1419.0;709.0;;18.0;23.05
73;9.0;22.1;1221.0;610.0;;73;28.0;23.8;1475.0;737.0;;18.5;22.950000000000003
74;14.0;22.0;1249.0;624.0;;74;22.0;23.8;1519.0;759.0;;18.0;22.9
75;17.0;21.9;1283.0;641.0;;75;13.0;23.7;1545.0;772.0;;15.0;22.799999999999997
76;10.0;21.8;1303.0;651.0;;76;9.0;23.5;1563.0;781.0;;9.5;22.65
77;15.0;21.7;1333.0;666.0;;77;37.0;23.6;1637.0;818.0;;26.0;22.65
78;23.0;21.7;1379.0;689.0;;78;32.0;23.8;1701.0;850.0;;27.5;22.75
79;44.0;22.0;1467.0;733.0;;79;17.0;23.7;1735.0;867.0;;30.5;22.85
80;16.0;21.9;1499.0;749.0;;80;24.0;23.7;1783.0;891.0;;20.0;22.799999999999997
81;22.0;21.9;1543.0;771.0;;81;18.0;23.6;1819.0;909.0;;20.0;22.75
82;11.0;21.8;1565.0;782.0;;82;30.0;23.7;1879.0;939.0;;20.5;22.75
83;25.0;21.8;1615.0;807.0;;83;13.0;23.6;1905.0;952.0;;19.0;22.700000000000003
84;13.0;21.7;1641.0;820.0;;84;34.0;23.7;1973.0;986.0;;23.5;22.7
85;27.0;21.8;1695.0;847.0;;85;10.0;23.5;1993.0;996.0;;18.5;22.65
86;11.0;21.6;1717.0;858.0;;86;30.0;23.6;2053.0;1026.0;;20.5;22.6
87;13.0;21.5;1743.0;871.0;;87;19.0;23.5;2091.0;1045.0;;16.0;22.5
88;12.0;21.4;1767.0;883.0;;88;11.0;23.4;2113.0;1056.0;;11.5;22.4
89;18.0;21.4;1803.0;901.0;;89;13.0;23.3;2139.0;1069.0;;15.5;22.35
90;13.0;21.3;1829.0;914.0;;90;10.0;23.1;2159.0;1079.0;;11.5;22.200000000000003
91;31.0;21.4;1891.0;945.0;;91;14.0;23.0;2187.0;1093.0;;22.5;22.2
92;14.0;21.3;1919.0;959.0;;92;13.0;22.9;2213.0;1106.0;;13.5;22.1
93;15.0;21.3;1949.0;974.0;;93;35.0;23.1;2283.0;1141.0;;25.0;22.200000000000003
94;27.0;21.3;2003.0;1001.0;;94;10.0;22.9;2303.0;1151.0;;18.5;22.1
95;20.0;21.3;2043.0;1021.0;;95;10.0;22.8;2323.0;1161.0;;15.0;22.05
96;17.0;21.3;2077.0;1038.0;;96;17.0;22.7;2357.0;1178.0;;17.0;22.0
97;14.0;21.2;2105.0;1052.0;;97;24.0;22.7;2405.0;1202.0;;19.0;21.95
98;9.0;21.1;2123.0;1061.0;;98;9.0;22.6;2423.0;1211.0;;9.0;21.85
99;16.0;21.0;2155.0;1077.0;;99;12.0;22.5;2447.0;1223.0;;14.0;21.75
100;25.0;21.0;2205.0;1102.0;;100;19.0;22.4;2485.0;1242.0;;22.0;21.7
101;27.0;21.2;2259.0;1129.0;;101;17.0;22.4;2519.0;1259.0;;22.0;21.799999999999997
102;20.0;21.3;2299.0;1149.0;;102;11.0;22.2;2541.0;1270.0;;15.5;21.75
103;11.0;21.3;2321.0;1160.0;;103;11.0;22.2;2563.0;1281.0;;11.0;21.75
104;26.0;21.4;2373.0;1186.0;;104;34.0;22.3;2631.0;1315.0;;30.0;21.85
105;15.0;21.4;2403.0;1201.0;;105;17.0;22.3;2665.0;1332.0;;16.0;21.85
106;16.0;21.4;2435.0;1217.0;;106;14.0;22.2;2693.0;1346.0;;15.0;21.799999999999997
107;17.0;21.3;2469.0;1234.0;;107;17.0;22.2;2727.0;1363.0;;17.0;21.75
108;14.0;21.3;2497.0;1248.0;;108;17.0;22.1;2761.0;1380.0;;15.5;21.700000000000003
109;41.0;21.6;2579.0;1289.0;;109;50.0;22.4;2861.0;1430.0;;45.5;22.0
110;10.0;21.5;2599.0;1299.0;;110;11.0;22.1;2883.0;1441.0;;10.5;21.8
111;16.0;21.5;2631.0;1315.0;;111;10.0;22.1;2903.0;1451.0;;13.0;21.8
112;17.0;21.5;2665.0;1332.0;;112;22.0;22.2;2947.0;1473.0;;19.5;21.85
113;74.0;22.0;2813.0;1406.0;;113;26.0;22.2;2999.0;1499.0;;50.0;22.1
114;12.0;22.0;2837.0;1418.0;;114;14.0;22.1;3027.0;1513.0;;13.0;22.05
115;9.0;21.9;2855.0;1427.0;;115;10.0;22.0;3047.0;1523.0;;9.5;21.95
116;12.0;21.9;2879.0;1439.0;;116;16.0;21.6;3079.0;1539.0;;14.0;21.75
117;15.0;22.0;2909.0;1454.0;;117;12.0;21.6;3103.0;1551.0;;13.5;21.8
118;17.0;22.0;2943.0;1471.0;;118;21.0;21.7;3145.0;1572.0;;19.0;21.85
119;26.0;22.0;2995.0;1497.0;;119;23.0;21.6;3191.0;1595.0;;24.5;21.8
120;21.0;21.8;3037.0;1518.0;;120;13.0;21.6;3217.0;1608.0;;17.0;21.700000000000003
121;20.0;21.8;3077.0;1538.0;;121;14.0;21.6;3245.0;1622.0;;17.0;21.700000000000003
122;21.0;21.7;3119.0;1559.0;;122;14.0;21.6;3273.0;1636.0;;17.5;21.65
123;21.0;21.7;3161.0;1580.0;;123;19.0;21.5;3311.0;1655.0;;20.0;21.6
124;18.0;21.7;3197.0;1598.0;;124;20.0;21.5;3351.0;1675.0;;19.0;21.6
125;12.0;21.7;3221.0;1610.0;;125;10.0;21.2;3371.0;1685.0;;11.0;21.45
126;13.0;21.6;3247.0;1623.0;;126;16.0;21.1;3403.0;1701.0;;14.5;21.35
127;16.0;21.6;3279.0;1639.0;;127;16.0;21.2;3435.0;1717.0;;16.0;21.4
128;18.0;21.7;3315.0;1657.0;;128;12.0;21.1;3459.0;1729.0;;15.0;21.4
129;9.0;21.5;3333.0;1666.0;;129;18.0;21.2;3495.0;1747.0;;13.5;21.35
130;14.0;21.5;3361.0;1680.0;;130;20.0;21.2;3535.0;1767.0;;17.0;21.35
131;21.0;21.5;3403.0;1701.0;;131;39.0;21.4;3613.0;1806.0;;30.0;21.45
132;14.0;21.5;3431.0;1715.0;;132;9.0;21.2;3631.0;1815.0;;11.5;21.35
133;25.0;21.6;3481.0;1740.0;;133;9.0;21.0;3649.0;1824.0;;17.0;21.3
134;10.0;21.1;3501.0;1750.0;;134;18.0;21.0;3685.0;1842.0;;14.0;21.05
135;11.0;21.0;3523.0;1761.0;;135;8.0;20.8;3701.0;1850.0;;9.5;20.9
136;36.0;21.2;3595.0;1797.0;;136;12.0;20.6;3725.0;1862.0;;24.0;20.9
137;9.0;21.0;3613.0;1806.0;;137;12.0;20.1;3749.0;1874.0;;10.5;20.55
138;20.0;21.1;3653.0;1826.0;;138;12.0;20.1;3773.0;1886.0;;16.0;20.6
139;13.0;20.9;3679.0;1839.0;;139;14.0;20.0;3801.0;1900.0;;13.5;20.45
140;24.0;20.9;3727.0;1863.0;;140;21.0;19.8;3843.0;1921.0;;22.5;20.35
141;13.0;20.7;3753.0;1876.0;;141;23.0;19.4;3889.0;1944.0;;18.0;20.049999999999997
142;23.0;20.8;3799.0;1899.0;;142;16.0;19.4;3921.0;1960.0;;19.5;20.1
143;13.0;20.8;3825.0;1912.0;;143;18.0;19.3;3957.0;1978.0;;15.5;20.05
144;42.0;20.9;3909.0;1954.0;;144;10.0;19.1;3977.0;1988.0;;26.0;20.0
145;10.0;20.9;3929.0;1964.0;;145;12.0;18.9;4001.0;2000.0;;11.0;19.9
146;25.0;20.8;3979.0;1989.0;;146;22.0;19.0;4045.0;2022.0;;23.5;19.9
147;14.0;20.7;4007.0;2003.0;;147;26.0;18.6;4097.0;2048.0;;20.0;19.65
148;11.0;20.7;4029.0;2014.0;;148;9.0;18.5;4115.0;2057.0;;10.0;19.6
149;23.0;20.8;4075.0;2037.0;;149;22.0;18.5;4159.0;2079.0;;22.5;19.65
150;8.0;20.6;4091.0;2045.0;;150;40.0;18.8;4239.0;2119.0;;24.0;19.700000000000003
151;18.0;20.1;4127.0;2063.0;;151;20.0;18.8;4279.0;2139.0;;19.0;19.450000000000003
152;10.0;20.0;4147.0;2073.0;;152;11.0;18.8;4301.0;2150.0;;10.5;19.4
153;14.0;20.0;4175.0;2087.0;;153;15.0;18.7;4331.0;2165.0;;14.5;19.35
154;24.0;20.1;4223.0;2111.0;;154;26.0;18.8;4383.0;2191.0;;25.0;19.450000000000003
155;9.0;19.5;4241.0;2120.0;;155;16.0;18.8;4415.0;2207.0;;12.5;19.15
156;16.0;19.4;4273.0;2136.0;;156;12.0;18.8;4439.0;2219.0;;14.0;19.1
157;20.0;19.4;4313.0;2156.0;;157;16.0;18.7;4471.0;2235.0;;18.0;19.049999999999997
158;12.0;19.0;4337.0;2168.0;;158;26.0;18.8;4522.0;2261.0;;19.0;18.9
159;19.0;18.6;4375.0;2187.0;;159;28.0;18.8;4578.0;2289.0;;23.5;18.700000000000003
160;16.0;18.4;4407.0;2203.0;;160;20.0;18.8;4618.0;2309.0;;18.0;18.6
161;10.0;18.2;4427.0;2213.0;;161;13.0;18.6;4644.0;2322.0;;11.5;18.4
162;27.0;18.3;4480.0;2240.0;;162;14.0;18.3;4672.0;2336.0;;20.5;18.3
163;16.0;18.3;4512.0;2256.0;;163;15.0;18.3;4702.0;2351.0;;15.5;18.3
164;12.0;18.2;4536.0;2268.0;;164;13.0;18.3;4728.0;2364.0;;12.5;18.25
165;13.0;18.2;4562.0;2281.0;;165;11.0;17.8;4750.0;2375.0;;12.0;18.0
166;18.0;18.2;4598.0;2299.0;;166;14.0;17.9;4778.0;2389.0;;16.0;18.049999999999997
167;27.0;18.4;4652.0;2326.0;;167;14.0;17.8;4806.0;2403.0;;20.5;18.1
168;9.0;18.3;4670.0;2335.0;;168;16.0;17.8;4838.0;2419.0;;12.5;18.05
169;14.0;18.3;4698.0;2349.0;;169;15.0;17.7;4868.0;2434.0;;14.5;18.0
170;28.0;18.0;4754.0;2377.0;;170;22.0;17.8;4912.0;2456.0;;25.0;17.9
171;11.0;18.0;4776.0;2388.0;;171;10.0;17.8;4932.0;2466.0;;10.5;17.9
172;53.0;18.4;4882.0;2441.0;;172;10.0;17.7;4952.0;2476.0;;31.5;18.049999999999997
173;18.0;18.5;4918.0;2459.0;;173;21.0;17.6;4994.0;2497.0;;19.5;18.05
174;21.0;18.6;4960.0;2480.0;;174;14.0;17.5;5022.0;2511.0;;17.5;18.05
175;17.0;18.6;4994.0;2497.0;;175;21.0;17.6;5064.0;2532.0;;19.0;18.1
176;22.0;18.7;5038.0;2519.0;;176;10.0;17.6;5084.0;2542.0;;16.0;18.15
177;16.0;18.7;5070.0;2535.0;;177;14.0;17.4;5112.0;2556.0;;15.0;18.049999999999997
178;22.0;18.7;5114.0;2557.0;;178;31.0;17.4;5174.0;2587.0;;26.5;18.049999999999997
179;24.0;18.5;5162.0;2581.0;;179;9.0;17.3;5192.0;2596.0;;16.5;17.9
180;20.0;18.5;5202.0;2601.0;;180;11.0;17.2;5214.0;2607.0;;15.5;17.85
181;14.0;18.4;5230.0;2615.0;;181;14.0;17.1;5242.0;2621.0;;14.0;17.75
182;15.0;18.5;5260.0;2630.0;;182;46.0;17.3;5334.0;2667.0;;30.5;17.9
183;17.0;18.4;5294.0;2647.0;;183;23.0;17.4;5380.0;2690.0;;20.0;17.9
184;32.0;18.6;5358.0;2679.0;;184;20.0;17.2;5420.0;2710.0;;26.0;17.9
185;28.0;18.6;5414.0;2707.0;;185;16.0;17.3;5452.0;2726.0;;22.0;17.950000000000003
186;13.0;18.6;5440.0;2720.0;;186;21.0;17.2;5494.0;2747.0;;17.0;17.9
187;17.0;18.7;5474.0;2737.0;;187;32.0;17.3;5558.0;2779.0;;24.5;18.0
188;25.0;18.8;5524.0;2762.0;;188;16.0;17.4;5590.0;2795.0;;20.5;18.1
189;22.0;18.8;5568.0;2784.0;;189;18.0;17.4;5626.0;2813.0;;20.0;18.1
190;21.0;18.9;5610.0;2805.0;;190;24.0;17.6;5674.0;2837.0;;22.5;18.25
191;24.0;18.8;5658.0;2829.0;;191;28.0;17.7;5730.0;2865.0;;26.0;18.25
192;21.0;18.9;5700.0;2850.0;;192;23.0;17.8;5776.0;2888.0;;22.0;18.35
193;14.0;18.9;5728.0;2864.0;;193;18.0;17.6;5812.0;2906.0;;16.0;18.25
194;25.0;18.9;5778.0;2889.0;;194;9.0;17.6;5830.0;2915.0;;17.0;18.25
195;27.0;19.0;5832.0;2916.0;;195;13.0;17.7;5856.0;2928.0;;20.0;18.35
196;24.0;19.0;5880.0;2940.0;;196;12.0;17.6;5880.0;2940.0;;18.0;18.3
197;28.0;19.2;5936.0;2968.0;;197;30.0;17.7;5940.0;2970.0;;29.0;18.45
198;19.0;19.3;5974.0;2987.0;;198;17.0;17.8;5974.0;2987.0;;18.0;18.55
199;24.0;19.3;6022.0;3011.0;;199;28.0;17.9;6030.0;3015.0;;26.0;18.6
200;13.0;19.2;6048.0;3024.0;;200;20.0;17.9;6070.0;3035.0;;16.5;18.549999999999997
201;16.0;19.1;6080.0;3040.0;;201;22.0;18.0;6114.0;3057.0;;19.0;18.55
202;26.0;19.2;6132.0;3066.0;;202;14.0;18.0;6142.0;3071.0;;20.0;18.6
203;16.0;19.2;6164.0;3082.0;;203;13.0;18.0;6168.0;3084.0;;14.5;18.6
204;18.0;19.1;6200.0;3100.0;;204;12.0;17.8;6192.0;3096.0;;15.0;18.450000000000003
205;9.0;19.1;6218.0;3109.0;;205;9.0;17.7;6210.0;3105.0;;9.0;18.4
206;21.0;19.1;6260.0;3130.0;;206;37.0;18.0;6284.0;3142.0;;29.0;18.55
207;24.0;19.2;6308.0;3154.0;;207;10.0;17.9;6304.0;3152.0;;17.0;18.549999999999997
208;25.0;19.3;6358.0;3179.0;;208;27.0;18.0;6358.0;3179.0;;26.0;18.65
209;15.0;19.0;6388.0;3194.0;;209;24.0;17.7;6406.0;3203.0;;19.5;18.35
210;37.0;19.3;6462.0;3231.0;;210;37.0;18.0;6480.0;3240.0;;37.0;18.65
211;13.0;19.3;6488.0;3244.0;;211;39.0;18.3;6558.0;3279.0;;26.0;18.8
212;27.0;19.4;6542.0;3271.0;;212;27.0;18.3;6612.0;3306.0;;27.0;18.85
213;67.0;19.3;6676.0;3338.0;;213;16.0;18.2;6644.0;3322.0;;41.5;18.75
214;16.0;19.4;6708.0;3354.0;;214;41.0;18.5;6726.0;3363.0;;28.5;18.95
215;35.0;19.6;6778.0;3389.0;;215;38.0;18.8;6802.0;3401.0;;36.5;19.200000000000003
216;21.0;19.7;6820.0;3410.0;;216;14.0;18.8;6830.0;3415.0;;17.5;19.25
217;14.0;19.7;6848.0;3424.0;;217;36.0;19.0;6902.0;3451.0;;25.0;19.35
218;46.0;20.0;6940.0;3470.0;;218;12.0;18.9;6926.0;3463.0;;29.0;19.45
219;59.0;20.3;7058.0;3529.0;;219;76.0;19.4;7078.0;3539.0;;67.5;19.85
220;74.0;20.8;7206.0;3603.0;;220;38.0;19.7;7154.0;3577.0;;56.0;20.25
221;30.0;21.0;7266.0;3633.0;;221;19.0;19.7;7192.0;3596.0;;24.5;20.35
222;27.0;21.0;7320.0;3660.0;;222;32.0;19.9;7256.0;3628.0;;29.5;20.45
223;49.0;21.3;7418.0;3709.0;;223;28.0;20.0;7312.0;3656.0;;38.5;20.65
224;28.0;21.4;7474.0;3737.0;;224;13.0;19.9;7338.0;3669.0;;20.5;20.65
225;28.0;21.6;7530.0;3765.0;;225;36.0;20.2;7410.0;3705.0;;32.0;20.9
226;40.0;21.8;7610.0;3805.0;;226;41.0;20.4;7492.0;3746.0;;40.5;21.1
227;43.0;22.1;7696.0;3848.0;;227;59.0;20.9;7610.0;3805.0;;51.0;21.5
228;45.0;22.4;7786.0;3893.0;;228;36.0;21.1;7682.0;3841.0;;40.5;21.75
229;29.0;22.6;7844.0;3922.0;;229;44.0;21.4;7770.0;3885.0;;36.5;22.0
230;34.0;22.8;7912.0;3956.0;;230;46.0;21.6;7862.0;3931.0;;40.0;22.200000000000003
231;33.0;22.9;7978.0;3989.0;;231;43.0;21.7;7948.0;3974.0;;38.0;22.299999999999997
232;61.0;23.4;8100.0;4050.0;;232;28.0;21.9;8004.0;4002.0;;44.5;22.65
233;52.0;23.6;8204.0;4102.0;;233;53.0;22.3;8110.0;4055.0;;52.5;22.950000000000003
234;42.0;23.9;8288.0;4144.0;;234;14.0;22.3;8138.0;4069.0;;28.0;23.1
235;46.0;24.3;8380.0;4190.0;;235;29.0;22.5;8196.0;4098.0;;37.5;23.4
236;20.0;24.1;8420.0;4210.0;;236;23.0;22.6;8242.0;4121.0;;21.5;23.35
237;42.0;24.5;8504.0;4252.0;;237;24.0;22.7;8290.0;4145.0;;33.0;23.6
238;79.0;25.0;8662.0;4331.0;;238;32.0;22.9;8354.0;4177.0;;55.5;23.95
239;22.0;25.1;8706.0;4353.0;;239;30.0;23.1;8414.0;4207.0;;26.0;24.1
240;26.0;25.2;8758.0;4379.0;;240;27.0;23.1;8468.0;4234.0;;26.5;24.15
241;52.0;25.6;8862.0;4431.0;;241;74.0;23.6;8616.0;4308.0;;63.0;24.6
242;63.0;26.0;8988.0;4494.0;;242;10.0;23.6;8636.0;4318.0;;36.5;24.8
243;52.0;26.3;9092.0;4546.0;;243;33.0;23.7;8702.0;4351.0;;42.5;25.0
244;24.0;26.2;9140.0;4570.0;;244;42.0;24.0;8786.0;4393.0;;33.0;25.1
