comm_rounds;t3;staleness3;epoch3
1;1100;100.0;99.96
2;1200;500.0;99.92
3;1300;400.0;99.88
4;1400;500.0;99.84
5;1500;200.0;99.8
6;1600;200.0;99.76
7;1700;300.0;99.72
8;1800;500.0;99.68
9;1900;300.0;99.64
10;2000;100.0;99.6
11;2100;100.0;99.56
12;2200;600.0;99.52
13;2300;400.0;99.48
14;2399;198.0;99.44
15;2498;495.0;99.4
16;2597;99.0;99.36
17;2696;396.0;99.32
18;2795;396.0;99.28
19;2894;297.0;99.24
20;2993;594.0;99.2
21;3092;99.0;99.16
22;3191;396.0;99.12
23;3290;396.0;99.08
24;3389;198.0;99.04
25;3488;297.0;99.0
26;3587;297.0;98.96
27;3686;297.0;98.92
28;3785;594.0;98.88
29;3884;396.0;98.84
30;3983;396.0;98.8
31;4082;297.0;98.76
32;4181;297.0;98.72
33;4280;594.0;98.68
34;4379;297.0;98.64
35;4478;594.0;98.6
36;4577;99.0;98.56
37;4676;396.0;98.52
38;4775;495.0;98.48
39;4873;490.0;98.44
40;4971;490.0;98.4
41;5069;294.0;98.36
42;5167;392.0;98.32
43;5265;588.0;98.28
44;5363;588.0;98.24
45;5461;294.0;98.2
46;5559;196.0;98.16
47;5657;196.0;98.12
48;5755;98.0;98.08
49;5853;490.0;98.04
50;5951;490.0;98.0
51;6049;294.0;97.96
52;6147;588.0;97.92
53;6245;490.0;97.88
54;6343;490.0;97.84
55;6441;98.0;97.8
56;6539;490.0;97.76
57;6637;392.0;97.72
58;6735;294.0;97.68
59;6833;392.0;97.64
60;6931;294.0;97.6
61;7029;490.0;97.56
62;7127;294.0;97.52
63;7225;490.0;97.48
64;7322;582.0;97.44
65;7419;388.0;97.4
66;7516;97.0;97.36
67;7613;582.0;97.32
68;7710;485.0;97.28
69;7807;388.0;97.24
70;7904;388.0;97.2
71;8001;291.0;97.16
72;8098;291.0;97.12
73;8195;194.0;97.08
74;8292;97.0;97.04
75;8389;194.0;97.0
76;8486;97.0;96.96
77;8583;291.0;96.92
78;8680;291.0;96.88
79;8777;291.0;96.84
80;8874;388.0;96.8
81;8971;194.0;96.76
82;9068;388.0;96.72
83;9165;97.0;96.68
84;9262;291.0;96.64
85;9359;97.0;96.6
86;9456;291.0;96.56
87;9553;291.0;96.52
88;9650;97.0;96.48
89;9746;96.0;96.44
90;9842;288.0;96.4
91;9938;288.0;96.36
92;10034;288.0;96.32
93;10130;96.0;96.28
94;10226;288.0;96.24
95;10322;576.0;96.2
96;10418;288.0;96.16
97;10514;576.0;96.12
98;10610;192.0;96.08
99;10706;288.0;96.04
100;10802;96.0;96.0
101;10898;384.0;95.96
102;10994;192.0;95.92
103;11090;96.0;95.88
104;11186;96.0;95.84
105;11282;384.0;95.8
106;11378;480.0;95.76
107;11474;96.0;95.72
108;11570;192.0;95.68
109;11666;192.0;95.64
110;11762;384.0;95.6
111;11858;576.0;95.56
112;11954;576.0;95.52
113;12050;576.0;95.48
114;12145;380.0;95.44
115;12240;380.0;95.4
116;12335;570.0;95.36
117;12430;380.0;95.32
118;12525;475.0;95.28
119;12620;285.0;95.24
120;12715;570.0;95.2
121;12810;95.0;95.16
122;12905;95.0;95.12
123;13000;285.0;95.08
124;13095;95.0;95.04
125;13190;380.0;95.0
126;13285;475.0;94.96
127;13380;285.0;94.92
128;13475;475.0;94.88
129;13570;285.0;94.84
130;13665;380.0;94.8
131;13760;95.0;94.76
132;13855;380.0;94.72
133;13950;380.0;94.68
134;14045;380.0;94.64
135;14140;95.0;94.6
136;14235;95.0;94.56
137;14330;190.0;94.52
138;14425;285.0;94.48
139;14519;470.0;94.44
140;14613;94.0;94.4
141;14707;282.0;94.36
142;14801;94.0;94.32
143;14895;376.0;94.28
144;14989;470.0;94.24
145;15083;282.0;94.2
146;15177;564.0;94.16
147;15271;188.0;94.12
148;15365;94.0;94.08
149;15459;94.0;94.04
150;15553;564.0;94.0
151;15647;94.0;93.96
152;15741;470.0;93.92
153;15835;564.0;93.88
154;15929;470.0;93.84
155;16023;94.0;93.8
156;16117;376.0;93.76
157;16211;470.0;93.72
158;16305;188.0;93.68
159;16399;282.0;93.64
160;16493;470.0;93.6
161;16587;564.0;93.56
162;16681;564.0;93.52
163;16775;470.0;93.48
164;16868;186.0;93.44
165;16961;465.0;93.4
166;17054;558.0;93.36
167;17147;372.0;93.32
168;17240;93.0;93.28
169;17333;465.0;93.24
170;17426;279.0;93.2
171;17519;186.0;93.16
172;17612;558.0;93.12
173;17705;279.0;93.08
174;17798;372.0;93.04
175;17891;372.0;93.0
176;17984;465.0;92.96000000000001
177;18077;186.0;92.92
178;18170;93.0;92.88
179;18263;465.0;92.84
180;18356;186.0;92.8
181;18449;465.0;92.76
182;18542;93.0;92.72
183;18635;558.0;92.68
184;18728;279.0;92.64
185;18821;186.0;92.6
186;18914;465.0;92.56
187;19007;93.0;92.52
188;19100;372.0;92.48
189;19192;460.0;92.44
190;19284;368.0;92.4
191;19376;552.0;92.36
192;19468;460.0;92.32
193;19560;368.0;92.28
194;19652;368.0;92.24
195;19744;460.0;92.2
196;19836;92.0;92.16
197;19928;276.0;92.12
198;20020;92.0;92.08
199;20112;460.0;92.03999999999999
200;20204;92.0;92.0
201;20296;460.0;91.96
202;20388;552.0;91.92
203;20480;368.0;91.88
204;20572;552.0;91.84
205;20664;92.0;91.8
206;20756;552.0;91.76
207;20848;368.0;91.72
208;20940;552.0;91.68
209;21032;92.0;91.64
210;21124;460.0;91.6
211;21216;92.0;91.56
212;21308;460.0;91.52
213;21400;92.0;91.48
214;21491;455.0;91.44
215;21582;91.0;91.4
216;21673;273.0;91.36
217;21764;91.0;91.32
218;21855;364.0;91.28
219;21946;455.0;91.24
220;22037;546.0;91.2
221;22128;273.0;91.16
222;22219;273.0;91.12
223;22310;546.0;91.08
224;22401;182.0;91.03999999999999
225;22492;91.0;91.0
226;22583;455.0;90.96
227;22674;546.0;90.92
228;22765;546.0;90.88
229;22856;182.0;90.84
230;22947;364.0;90.8
231;23038;546.0;90.76
232;23129;455.0;90.72
233;23220;273.0;90.68
234;23311;455.0;90.64
235;23402;273.0;90.6
236;23493;91.0;90.56
237;23584;91.0;90.52
238;23675;546.0;90.48
239;23765;360.0;90.44
240;23855;540.0;90.4
241;23945;270.0;90.36
242;24035;270.0;90.32
243;24125;270.0;90.28
244;24215;450.0;90.24
245;24305;540.0;90.2
246;24395;540.0;90.16
247;24485;360.0;90.12
248;24575;450.0;90.08
249;24665;450.0;90.03999999999999
250;24755;540.0;90.0
251;24845;450.0;89.96000000000001
252;24935;360.0;89.92
253;25025;540.0;89.88
254;25115;90.0;89.84
255;25205;360.0;89.8
256;25295;450.0;89.76
257;25385;540.0;89.72
258;25475;270.0;89.68
259;25565;360.0;89.64
260;25655;360.0;89.6
261;25745;270.0;89.56
262;25835;270.0;89.52
263;25925;450.0;89.48
264;26014;356.0;89.44
265;26103;356.0;89.4
266;26192;267.0;89.36
267;26281;267.0;89.32
268;26370;178.0;89.28
269;26459;534.0;89.24
270;26548;267.0;89.2
271;26637;178.0;89.16
272;26726;356.0;89.12
273;26815;267.0;89.08
274;26904;267.0;89.03999999999999
275;26993;356.0;89.0
276;27082;356.0;88.96
277;27171;178.0;88.92
278;27260;178.0;88.88
279;27349;534.0;88.84
280;27438;89.0;88.8
281;27527;534.0;88.75999999999999
282;27616;89.0;88.72
283;27705;445.0;88.68
284;27794;356.0;88.64
285;27883;356.0;88.6
286;27972;178.0;88.56
287;28061;89.0;88.52
288;28150;534.0;88.48
289;28238;352.0;88.44
290;28326;88.0;88.4
