comm_rounds;t5;staleness5;epoch5
1;1100;100.0;99.96
2;1200;400.0;99.92
3;1300;600.0;99.88
4;1400;500.0;99.84
5;1500;800.0;99.8
6;1600;300.0;99.76
7;1700;200.0;99.72
8;1800;200.0;99.68
9;1900;300.0;99.64
10;2000;200.0;99.6
11;2100;400.0;99.56
12;2200;800.0;99.52
13;2300;100.0;99.48
14;2399;99.0;99.44
15;2498;594.0;99.4
16;2597;594.0;99.36
17;2696;198.0;99.32
18;2795;594.0;99.28
19;2894;297.0;99.24
20;2993;495.0;99.2
21;3092;297.0;99.16
22;3191;198.0;99.12
23;3290;495.0;99.08
24;3389;495.0;99.04
25;3488;396.0;99.0
26;3587;99.0;98.96
27;3686;297.0;98.92
28;3785;198.0;98.88
29;3884;594.0;98.84
30;3983;792.0;98.8
31;4082;792.0;98.76
32;4181;297.0;98.72
33;4280;297.0;98.68
34;4379;297.0;98.64
35;4478;99.0;98.6
36;4577;396.0;98.56
37;4676;495.0;98.52
38;4775;495.0;98.48
39;4873;490.0;98.44
40;4971;392.0;98.4
41;5069;588.0;98.36
42;5167;392.0;98.32
43;5265;196.0;98.28
44;5363;784.0;98.24
45;5461;490.0;98.2
46;5559;490.0;98.16
47;5657;588.0;98.12
48;5755;588.0;98.08
49;5853;294.0;98.04
50;5951;490.0;98.0
51;6049;98.0;97.96
52;6147;98.0;97.92
53;6245;196.0;97.88
54;6343;392.0;97.84
55;6441;196.0;97.8
56;6539;490.0;97.76
57;6637;294.0;97.72
58;6735;490.0;97.68
59;6833;196.0;97.64
60;6931;98.0;97.6
61;7029;392.0;97.56
62;7127;98.0;97.52
63;7225;98.0;97.48
64;7322;291.0;97.44
65;7419;194.0;97.4
66;7516;291.0;97.36
67;7613;388.0;97.32
68;7710;582.0;97.28
69;7807;194.0;97.24
70;7904;97.0;97.2
71;8001;388.0;97.16
72;8098;485.0;97.12
73;8195;194.0;97.08
74;8292;582.0;97.04
75;8389;485.0;97.0
76;8486;776.0;96.96
77;8583;291.0;96.92
78;8680;582.0;96.88
79;8777;291.0;96.84
80;8874;679.0;96.8
81;8971;291.0;96.76
82;9068;388.0;96.72
83;9165;776.0;96.68
84;9262;291.0;96.64
85;9359;679.0;96.6
86;9456;679.0;96.56
87;9553;582.0;96.52
88;9650;485.0;96.48
89;9746;96.0;96.44
90;9842;672.0;96.4
91;9938;576.0;96.36
92;10034;288.0;96.32
93;10130;576.0;96.28
94;10226;192.0;96.24
95;10322;96.0;96.2
96;10418;96.0;96.16
97;10514;384.0;96.12
98;10610;384.0;96.08
99;10706;96.0;96.04
100;10802;576.0;96.0
101;10898;288.0;95.96
102;10994;192.0;95.92
103;11090;576.0;95.88
104;11186;96.0;95.84
105;11282;384.0;95.8
106;11378;384.0;95.76
107;11474;288.0;95.72
108;11570;672.0;95.68
109;11666;96.0;95.64
110;11762;576.0;95.6
111;11858;768.0;95.56
112;11954;672.0;95.52
113;12050;192.0;95.48
114;12145;95.0;95.44
115;12240;475.0;95.4
116;12335;190.0;95.36
117;12430;570.0;95.32
118;12525;285.0;95.28
119;12620;380.0;95.24
120;12715;380.0;95.2
121;12810;570.0;95.16
122;12905;475.0;95.12
123;13000;95.0;95.08
124;13095;95.0;95.04
125;13190;380.0;95.0
126;13285;285.0;94.96
127;13380;190.0;94.92
128;13475;285.0;94.88
129;13570;665.0;94.84
130;13665;95.0;94.8
131;13760;95.0;94.76
132;13855;95.0;94.72
133;13950;95.0;94.68
134;14045;475.0;94.64
135;14140;95.0;94.6
136;14235;570.0;94.56
137;14330;475.0;94.52
138;14425;760.0;94.48
139;14519;752.0;94.44
140;14613;658.0;94.4
141;14707;94.0;94.36
142;14801;564.0;94.32
143;14895;376.0;94.28
144;14989;564.0;94.24
145;15083;752.0;94.2
146;15177;188.0;94.16
147;15271;282.0;94.12
148;15365;282.0;94.08
149;15459;282.0;94.04
150;15553;282.0;94.0
151;15647;470.0;93.96
152;15741;94.0;93.92
153;15835;752.0;93.88
154;15929;752.0;93.84
155;16023;658.0;93.8
156;16117;376.0;93.76
157;16211;470.0;93.72
158;16305;752.0;93.68
159;16399;658.0;93.64
160;16493;564.0;93.6
161;16587;188.0;93.56
162;16681;188.0;93.52
163;16775;188.0;93.48
164;16868;279.0;93.44
165;16961;372.0;93.4
166;17054;93.0;93.36
167;17147;186.0;93.32
168;17240;558.0;93.28
169;17333;465.0;93.24
170;17426;372.0;93.2
171;17519;558.0;93.16
172;17612;372.0;93.12
173;17705;558.0;93.08
174;17798;93.0;93.04
175;17891;93.0;93.0
176;17984;744.0;92.96000000000001
177;18077;558.0;92.92
178;18170;465.0;92.88
179;18263;279.0;92.84
180;18356;279.0;92.8
181;18449;651.0;92.76
182;18542;651.0;92.72
183;18635;465.0;92.68
184;18728;279.0;92.64
185;18821;279.0;92.6
186;18914;93.0;92.56
187;19007;93.0;92.52
188;19100;93.0;92.48
189;19192;92.0;92.44
190;19284;368.0;92.4
191;19376;184.0;92.36
192;19468;184.0;92.32
193;19560;552.0;92.28
194;19652;92.0;92.24
195;19744;276.0;92.2
196;19836;552.0;92.16
197;19928;368.0;92.12
198;20020;368.0;92.08
199;20112;644.0;92.03999999999999
200;20204;460.0;92.0
201;20296;368.0;91.96
202;20388;368.0;91.92
203;20480;92.0;91.88
204;20572;736.0;91.84
205;20664;92.0;91.8
206;20756;92.0;91.76
207;20848;92.0;91.72
208;20940;184.0;91.68
209;21032;368.0;91.64
210;21124;92.0;91.6
211;21216;552.0;91.56
212;21308;184.0;91.52
213;21400;184.0;91.48
214;21491;728.0;91.44
215;21582;455.0;91.4
216;21673;182.0;91.36
217;21764;364.0;91.32
218;21855;273.0;91.28
219;21946;637.0;91.24
220;22037;637.0;91.2
221;22128;273.0;91.16
222;22219;182.0;91.12
223;22310;455.0;91.08
224;22401;273.0;91.03999999999999
225;22492;273.0;91.0
226;22583;91.0;90.96
227;22674;364.0;90.92
228;22765;182.0;90.88
229;22856;91.0;90.84
230;22947;91.0;90.8
231;23038;455.0;90.76
232;23129;364.0;90.72
233;23220;455.0;90.68
234;23311;546.0;90.64
235;23402;455.0;90.6
236;23493;273.0;90.56
237;23584;91.0;90.52
238;23675;728.0;90.48
239;23765;180.0;90.44
240;23855;540.0;90.4
241;23945;720.0;90.36
242;24035;270.0;90.32
243;24125;720.0;90.28
244;24215;270.0;90.24
245;24305;360.0;90.2
246;24395;180.0;90.16
247;24485;360.0;90.12
248;24575;540.0;90.08
249;24665;270.0;90.03999999999999
250;24755;360.0;90.0
251;24845;270.0;89.96000000000001
252;24935;270.0;89.92
253;25025;450.0;89.88
254;25115;720.0;89.84
255;25205;360.0;89.8
256;25295;360.0;89.76
257;25385;720.0;89.72
258;25475;90.0;89.68
259;25565;630.0;89.64
260;25655;90.0;89.6
261;25745;360.0;89.56
262;25835;720.0;89.52
263;25925;270.0;89.48
264;26014;178.0;89.44
265;26103;89.0;89.4
266;26192;178.0;89.36
267;26281;267.0;89.32
268;26370;356.0;89.28
269;26459;89.0;89.24
270;26548;267.0;89.2
271;26637;356.0;89.16
272;26726;178.0;89.12
273;26815;356.0;89.08
274;26904;178.0;89.03999999999999
275;26993;445.0;89.0
276;27082;445.0;88.96
277;27171;267.0;88.92
278;27260;356.0;88.88
279;27349;356.0;88.84
280;27438;178.0;88.8
281;27527;534.0;88.75999999999999
282;27616;89.0;88.72
283;27705;356.0;88.68
284;27794;356.0;88.64
285;27883;356.0;88.6
286;27972;178.0;88.56
287;28061;267.0;88.52
288;28150;534.0;88.48
289;28238;88.0;88.44
290;28326;176.0;88.4
291;28414;352.0;88.36
292;28502;176.0;88.32
293;28590;616.0;88.28
294;28678;704.0;88.24
295;28766;352.0;88.2
296;28854;88.0;88.16
297;28942;528.0;88.12
298;29030;528.0;88.08
299;29118;88.0;88.04
300;29206;528.0;88.0
301;29294;440.0;87.96000000000001
302;29382;88.0;87.92
303;29470;352.0;87.88
304;29558;440.0;87.84
305;29646;440.0;87.8
306;29734;88.0;87.76
307;29822;264.0;87.72
308;29910;176.0;87.68
309;29998;88.0;87.64
310;30086;264.0;87.6
311;30174;616.0;87.56
312;30262;440.0;87.52
313;30350;176.0;87.48
314;30437;609.0;87.44
315;30524;435.0;87.4
316;30611;609.0;87.36
317;30698;87.0;87.32
318;30785;174.0;87.28
319;30872;174.0;87.24
320;30959;522.0;87.2
321;31046;348.0;87.16
322;31133;174.0;87.12
323;31220;87.0;87.08
324;31307;435.0;87.03999999999999
325;31394;261.0;87.0
326;31481;348.0;86.96
327;31568;348.0;86.92
328;31655;261.0;86.88
329;31742;261.0;86.84
330;31829;174.0;86.8
331;31916;696.0;86.76
332;32003;261.0;86.72
333;32090;435.0;86.68
334;32177;435.0;86.64
335;32264;261.0;86.6
336;32351;174.0;86.56
337;32438;261.0;86.52
338;32525;696.0;86.48
339;32611;516.0;86.44
340;32697;172.0;86.4
341;32783;344.0;86.36
342;32869;430.0;86.32
343;32955;516.0;86.28
344;33041;430.0;86.24000000000001
345;33127;516.0;86.2
346;33213;86.0;86.16
347;33299;344.0;86.12
348;33385;172.0;86.08
349;33471;258.0;86.04
350;33557;172.0;86.0
351;33643;86.0;85.96000000000001
352;33729;172.0;85.92
353;33815;86.0;85.88
354;33901;172.0;85.84
355;33987;516.0;85.8
356;34073;86.0;85.76
357;34159;688.0;85.72
358;34245;430.0;85.68
359;34331;172.0;85.64
360;34417;172.0;85.6
361;34503;602.0;85.56
362;34589;86.0;85.52
363;34675;344.0;85.48
364;34760;340.0;85.44
365;34845;595.0;85.4
366;34930;170.0;85.36
367;35015;170.0;85.32
368;35100;340.0;85.28
369;35185;680.0;85.24
370;35270;85.0;85.2
371;35355;255.0;85.16
372;35440;170.0;85.12
373;35525;425.0;85.08
374;35610;425.0;85.03999999999999
375;35695;510.0;85.0
376;35780;425.0;84.96000000000001
377;35865;85.0;84.92
378;35950;340.0;84.88
379;36035;425.0;84.84
380;36120;340.0;84.8
381;36205;85.0;84.76
382;36290;85.0;84.72
383;36375;680.0;84.68
384;36460;255.0;84.64
385;36545;85.0;84.6
386;36630;255.0;84.56
387;36715;680.0;84.52
388;36800;425.0;84.48
389;36884;84.0;84.44
390;36968;252.0;84.4
391;37052;168.0;84.36
392;37136;672.0;84.32
393;37220;252.0;84.28
394;37304;504.0;84.24
395;37388;336.0;84.2
396;37472;504.0;84.16
397;37556;420.0;84.12
398;37640;84.0;84.08
399;37724;168.0;84.03999999999999
400;37808;252.0;84.0
401;37892;84.0;83.96000000000001
402;37976;336.0;83.92
403;38060;588.0;83.88
404;38144;504.0;83.84
405;38228;84.0;83.8
406;38312;336.0;83.75999999999999
407;38396;672.0;83.72
408;38480;420.0;83.68
409;38564;252.0;83.64
410;38648;420.0;83.6
411;38732;420.0;83.56
412;38816;252.0;83.52
413;38900;168.0;83.48
414;38983;166.0;83.44
415;39066;581.0;83.4
416;39149;332.0;83.36
417;39232;166.0;83.32
418;39315;415.0;83.28
419;39398;581.0;83.24000000000001
420;39481;83.0;83.2
421;39564;332.0;83.16
422;39647;332.0;83.12
423;39730;332.0;83.08
424;39813;581.0;83.03999999999999
425;39896;581.0;83.0
426;39979;83.0;82.96000000000001
427;40062;249.0;82.92
428;40145;498.0;82.88
429;40228;332.0;82.84
430;40311;332.0;82.8
431;40394;415.0;82.76
432;40477;249.0;82.72
433;40560;415.0;82.68
434;40643;498.0;82.64
435;40726;581.0;82.6
436;40809;332.0;82.56
437;40892;249.0;82.52
438;40975;332.0;82.48
439;41057;82.0;82.44
440;41139;492.0;82.4
441;41221;574.0;82.36
442;41303;574.0;82.32
443;41385;164.0;82.28
444;41467;492.0;82.24
445;41549;492.0;82.2
446;41631;492.0;82.16
447;41713;82.0;82.12
448;41795;164.0;82.08
449;41877;492.0;82.03999999999999
450;41959;328.0;82.0
451;42041;328.0;81.96000000000001
452;42123;246.0;81.92
453;42205;82.0;81.88
454;42287;246.0;81.84
455;42369;656.0;81.8
456;42451;82.0;81.75999999999999
457;42533;246.0;81.72
458;42615;246.0;81.68
459;42697;164.0;81.64
460;42779;164.0;81.6
461;42861;410.0;81.56
462;42943;82.0;81.52
463;43025;328.0;81.48
464;43106;324.0;81.44
465;43187;567.0;81.4
466;43268;243.0;81.36
467;43349;162.0;81.32
468;43430;162.0;81.28
469;43511;648.0;81.24000000000001
470;43592;405.0;81.2
471;43673;405.0;81.16
472;43754;486.0;81.12
473;43835;243.0;81.08
474;43916;486.0;81.03999999999999
475;43997;648.0;81.0
476;44078;243.0;80.96000000000001
477;44159;486.0;80.92
478;44240;81.0;80.88
479;44321;81.0;80.84
480;44402;243.0;80.8
481;44483;324.0;80.76
482;44564;81.0;80.72
483;44645;486.0;80.68
484;44726;486.0;80.64
485;44807;162.0;80.6
486;44888;405.0;80.56
487;44969;81.0;80.52
488;45050;243.0;80.48
489;45130;240.0;80.44
490;45210;160.0;80.4
491;45290;240.0;80.36
