comm_rounds;t3;staleness3;epoch3
1;1100;700.0;99.96
2;1200;900.0;99.92
3;1300;300.0;99.88
4;1400;600.0;99.84
5;1500;100.0;99.8
6;1600;400.0;99.76
7;1700;400.0;99.72
8;1800;600.0;99.68
9;1900;900.0;99.64
10;2000;600.0;99.6
11;2100;600.0;99.56
12;2200;800.0;99.52
13;2300;800.0;99.48
14;2399;198.0;99.44
15;2498;297.0;99.4
16;2597;792.0;99.36
17;2696;99.0;99.32
18;2795;99.0;99.28
19;2894;693.0;99.24
20;2993;792.0;99.2
21;3092;891.0;99.16
22;3191;297.0;99.12
23;3290;594.0;99.08
24;3389;594.0;99.04
25;3488;891.0;99.0
26;3587;594.0;98.96
27;3686;891.0;98.92
28;3785;990.0;98.88
29;3884;792.0;98.84
30;3983;297.0;98.8
31;4082;99.0;98.76
32;4181;396.0;98.72
33;4280;891.0;98.68
34;4379;297.0;98.64
35;4478;594.0;98.6
36;4577;891.0;98.56
37;4676;693.0;98.52
38;4775;693.0;98.48
39;4873;490.0;98.44
40;4971;392.0;98.4
41;5069;294.0;98.36
42;5167;392.0;98.32
43;5265;588.0;98.28
44;5363;784.0;98.24
45;5461;98.0;98.2
46;5559;490.0;98.16
47;5657;980.0;98.12
48;5755;392.0;98.08
49;5853;392.0;98.04
50;5951;882.0;98.0
51;6049;784.0;97.96
52;6147;686.0;97.92
53;6245;980.0;97.88
54;6343;784.0;97.84
55;6441;490.0;97.8
56;6539;294.0;97.76
57;6637;196.0;97.72
58;6735;882.0;97.68
59;6833;784.0;97.64
60;6931;294.0;97.6
61;7029;882.0;97.56
62;7127;294.0;97.52
63;7225;392.0;97.48
64;7322;485.0;97.44
65;7419;873.0;97.4
66;7516;873.0;97.36
67;7613;970.0;97.32
68;7710;582.0;97.28
69;7807;582.0;97.24
70;7904;291.0;97.2
71;8001;776.0;97.16
72;8098;776.0;97.12
73;8195;194.0;97.08
74;8292;582.0;97.04
75;8389;485.0;97.0
76;8486;291.0;96.96
77;8583;873.0;96.92
78;8680;873.0;96.88
79;8777;291.0;96.84
80;8874;485.0;96.8
81;8971;97.0;96.76
82;9068;97.0;96.72
83;9165;485.0;96.68
84;9262;582.0;96.64
85;9359;970.0;96.6
86;9456;970.0;96.56
87;9553;970.0;96.52
88;9650;776.0;96.48
89;9746;288.0;96.44
90;9842;384.0;96.4
91;9938;96.0;96.36
92;10034;768.0;96.32
