episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;avg_reward;avg_avg_reward
1;11.0;11.0;0.0;0;;1;27.0;27.0;0.0;0;;19.0;19.0
2;15.0;13.0;0.0;0;;2;22.0;24.5;0.0;0;;18.5;18.75
3;9.0;11.7;0.0;0;;3;14.0;21.0;0.0;0;;11.5;16.35
4;13.0;12.0;0.0;0;;4;29.0;23.0;0.0;0;;21.0;17.5
5;13.0;12.2;0.0;0;;5;12.0;20.8;0.0;0;;12.5;16.5
6;21.0;13.7;0.0;0;;6;23.0;21.2;0.0;0;;22.0;17.45
7;22.0;14.9;0.0;0;;7;22.0;21.3;0.0;0;;22.0;18.1
8;17.0;15.1;0.0;0;;8;21.0;21.2;0.0;0;;19.0;18.15
9;14.0;15.0;0.0;0;;9;20.0;21.1;0.0;0;;17.0;18.05
10;18.0;15.3;0.0;0;;10;42.0;23.2;0.0;0;;30.0;19.25
11;14.0;15.2;0.0;0;;11;11.0;22.1;0.0;0;;12.5;18.65
12;16.0;15.2;0.0;0;;12;10.0;21.1;0.0;0;;13.0;18.15
13;27.0;16.2;0.0;0;;13;30.0;21.8;0.0;0;;28.5;19.0
14;9.0;15.6;0.0;0;;14;26.0;22.1;0.0;0;;17.5;18.85
15;20.0;15.9;0.0;0;;15;21.0;22.0;0.0;0;;20.5;18.95
16;9.0;15.5;0.0;0;;16;49.0;23.7;0.0;0;;29.0;19.6
17;11.0;15.2;0.0;0;;17;16.0;23.2;0.0;0;;13.5;19.2
18;13.0;15.1;0.0;0;;18;13.0;22.7;0.0;0;;13.0;18.9
19;24.0;15.6;0.0;0;;19;28.0;22.9;0.0;0;;26.0;19.25
20;48.0;17.2;0.0;0;;20;14.0;22.5;0.0;0;;31.0;19.85
21;21.0;17.4;0.0;0;;21;14.0;22.1;0.0;0;;17.5;19.75
22;25.0;17.7;0.0;0;;22;15.0;21.8;0.0;0;;20.0;19.75
23;24.0;18.0;0.0;0;;23;32.0;22.2;0.0;0;;28.0;20.1
24;17.0;18.0;0.0;0;;24;16.0;22.0;0.0;0;;16.5;20.0
25;16.0;17.9;0.0;0;;25;40.0;22.7;0.0;0;;28.0;20.299999999999997
26;16.0;17.8;0.0;0;;26;24.0;22.7;0.0;0;;20.0;20.25
27;18.0;17.8;0.0;0;;27;13.0;22.4;0.0;0;;15.5;20.1
28;11.0;17.6;0.0;0;;28;17.0;22.2;0.0;0;;14.0;19.9
29;27.0;17.9;0.0;0;;29;11.0;21.8;0.0;0;;19.0;19.85
30;13.0;17.7;0.0;0;;30;19.0;21.7;0.0;0;;16.0;19.7
31;19.0;17.8;0.0;0;;31;16.0;21.5;0.0;0;;17.5;19.65
32;21.0;17.9;0.0;0;;32;35.0;21.9;0.0;0;;28.0;19.9
33;11.0;17.7;0.0;0;;33;25.0;22.0;0.0;0;;18.0;19.85
34;62.0;19.0;0.0;0;;34;19.0;21.9;0.0;0;;40.5;20.45
35;18.0;18.9;0.0;0;;35;28.0;22.1;0.0;0;;23.0;20.5
36;17.0;18.9;0.0;0;;36;34.0;22.4;0.0;0;;25.5;20.65
37;29.0;19.2;0.0;0;;37;59.0;23.4;0.0;0;;44.0;21.299999999999997
38;13.0;19.0;0.0;0;;38;10.0;23.1;0.0;0;;11.5;21.05
39;31.0;19.3;0.0;0;;39;29.0;23.2;0.0;0;;30.0;21.25
40;24.0;19.4;0.0;0;;40;35.0;23.5;0.0;0;;29.5;21.45
41;28.0;19.6;0.0;0;;41;63.0;24.5;0.0;0;;45.5;22.05
42;13.0;19.5;0.0;0;;42;14.0;24.2;0.0;0;;13.5;21.85
43;22.0;19.5;0.0;0;;43;36.0;24.5;0.0;0;;29.0;22.0
44;27.0;19.7;0.0;0;;44;29.0;24.6;0.0;0;;28.0;22.15
45;13.0;19.6;0.0;0;;45;26.0;24.6;200.0;0.0;;19.5;22.1
46;30.0;19.8;0.0;0;;46;19.0;24.5;200.0;0.0;;24.5;22.15
47;24.0;19.9;0.0;0;;47;62.0;25.3;200.0;0.0;;43.0;22.6
48;15.0;19.8;0.0;0;;48;21.0;25.2;400.0;1.0;;18.0;22.5
49;16.0;19.7;0.0;0;;49;17.0;25.1;400.0;1.0;;16.5;22.4
50;27.0;19.8;0.0;0;;50;18.0;24.9;400.0;1.0;;22.5;22.35
51;61.0;20.6;0.0;0;;51;13.0;24.7;400.0;1.0;;37.0;22.65
52;19.0;20.6;0.0;0;;52;19.0;24.6;400.0;1.0;;19.0;22.6
53;21.0;20.6;0.0;0;;53;19.0;24.5;400.0;1.0;;20.0;22.55
54;13.0;20.5;200.0;0.0;;54;21.0;24.4;600.0;2.0;;17.0;22.45
55;70.0;21.4;200.0;0.0;;55;10.0;24.1;600.0;2.0;;40.0;22.75
56;21.0;21.4;200.0;0.0;;56;18.0;24.0;600.0;2.0;;19.5;22.7
57;23.0;21.4;400.0;1.0;;57;25.0;24.1;600.0;2.0;;24.0;22.75
58;47.0;21.8;400.0;1.0;;58;16.0;23.9;600.0;2.0;;31.5;22.85
59;64.0;22.6;600.0;2.0;;59;26.0;23.9;800.0;3.0;;45.0;23.25
60;34.0;22.8;600.0;2.0;;60;18.0;23.8;800.0;3.0;;26.0;23.3
61;29.0;22.9;600.0;2.0;;61;29.0;23.9;800.0;3.0;;29.0;23.4
62;17.0;22.8;800.0;3.0;;62;50.0;24.4;1000.0;4.0;;33.5;23.6
63;17.0;22.7;800.0;3.0;;63;14.0;24.2;1000.0;4.0;;15.5;23.45
64;24.0;22.7;800.0;3.0;;64;16.0;24.1;1000.0;4.0;;20.0;23.4
65;17.0;22.6;800.0;3.0;;65;56.0;24.6;1000.0;4.0;;36.5;23.6
66;10.0;22.4;800.0;3.0;;66;10.0;24.3;1200.0;5.0;;10.0;23.35
67;12.0;22.3;800.0;3.0;;67;20.0;24.3;1200.0;5.0;;16.0;23.3
68;19.0;22.2;1000.0;4.0;;68;12.0;24.1;1200.0;5.0;;15.5;23.15
69;14.0;22.1;1000.0;4.0;;69;26.0;24.1;1200.0;5.0;;20.0;23.1
70;52.0;22.5;1000.0;4.0;;70;14.0;24.0;1200.0;5.0;;33.0;23.25
71;9.0;22.3;1000.0;4.0;;71;12.0;23.8;1200.0;5.0;;10.5;23.05
72;12.0;22.2;1000.0;4.0;;72;22.0;23.8;1400.0;6.0;;17.0;23.0
73;10.0;22.0;1200.0;5.0;;73;28.0;23.8;1400.0;6.0;;19.0;22.9
74;11.0;21.9;1200.0;5.0;;74;22.0;23.8;1400.0;6.0;;16.5;22.85
75;22.0;21.9;1200.0;5.0;;75;13.0;23.7;1400.0;6.0;;17.5;22.799999999999997
76;14.0;21.8;1200.0;5.0;;76;9.0;23.5;1400.0;6.0;;11.5;22.65
77;14.0;21.7;1200.0;5.0;;77;37.0;23.6;1600.0;7.0;;25.5;22.65
78;18.0;21.6;1200.0;5.0;;78;32.0;23.8;1600.0;7.0;;25.0;22.700000000000003
79;11.0;21.5;1200.0;5.0;;79;17.0;23.7;1600.0;7.0;;14.0;22.6
80;25.0;21.5;1400.0;6.0;;80;24.0;23.7;1600.0;7.0;;24.5;22.6
81;95.0;22.4;1600.0;7.0;;81;18.0;23.6;1800.0;8.0;;56.5;23.0
82;22.0;22.4;1600.0;7.0;;82;30.0;23.7;1800.0;8.0;;26.0;23.049999999999997
83;25.0;22.5;1600.0;7.0;;83;13.0;23.6;1800.0;8.0;;19.0;23.05
84;17.0;22.4;1600.0;7.0;;84;34.0;23.7;1800.0;8.0;;25.5;23.049999999999997
85;12.0;22.3;1600.0;7.0;;85;10.0;23.5;1800.0;8.0;;11.0;22.9
86;28.0;22.3;1800.0;8.0;;86;30.0;23.6;2000.0;9.0;;29.0;22.950000000000003
87;44.0;22.6;1800.0;8.0;;87;19.0;23.5;2000.0;9.0;;31.5;23.05
88;14.0;22.5;1800.0;8.0;;88;11.0;23.4;2000.0;9.0;;12.5;22.95
89;30.0;22.6;2000.0;9.0;;89;13.0;23.3;2000.0;9.0;;21.5;22.950000000000003
90;35.0;22.7;2000.0;9.0;;90;10.0;23.1;2000.0;9.0;;22.5;22.9
91;13.0;22.6;2000.0;9.0;;91;14.0;23.0;2000.0;9.0;;13.5;22.8
92;11.0;22.5;2000.0;9.0;;92;13.0;22.9;2200.0;10.0;;12.0;22.7
93;34.0;22.6;2200.0;10.0;;93;35.0;23.1;2200.0;10.0;;34.5;22.85
94;18.0;22.6;2200.0;10.0;;94;10.0;22.9;2200.0;10.0;;14.0;22.75
95;13.0;22.5;2200.0;10.0;;95;10.0;22.8;2200.0;10.0;;11.5;22.65
96;22.0;22.4;2200.0;10.0;;96;17.0;22.7;2200.0;10.0;;19.5;22.549999999999997
97;15.0;22.4;2200.0;10.0;;97;24.0;22.7;2400.0;11.0;;19.5;22.549999999999997
98;19.0;22.3;2200.0;10.0;;98;9.0;22.6;2400.0;11.0;;14.0;22.450000000000003
99;15.0;22.3;2400.0;11.0;;99;12.0;22.5;2400.0;11.0;;13.5;22.4
100;13.0;22.2;2400.0;11.0;;100;19.0;22.4;2400.0;11.0;;16.0;22.299999999999997
101;13.0;22.2;2400.0;11.0;;101;17.0;22.4;2400.0;11.0;;15.0;22.299999999999997
102;23.0;22.3;2400.0;11.0;;102;11.0;22.2;2400.0;11.0;;17.0;22.25
103;42.0;22.6;2400.0;11.0;;103;11.0;22.2;2400.0;11.0;;26.5;22.4
104;9.0;22.6;2600.0;12.0;;104;34.0;22.3;2600.0;12.0;;21.5;22.450000000000003
105;15.0;22.6;2600.0;12.0;;105;17.0;22.3;2600.0;12.0;;16.0;22.450000000000003
106;13.0;22.5;2600.0;12.0;;106;14.0;22.2;2600.0;12.0;;13.5;22.35
107;37.0;22.6;2600.0;12.0;;107;17.0;22.2;2600.0;12.0;;27.0;22.4
108;22.0;22.7;2600.0;12.0;;108;17.0;22.1;2600.0;12.0;;19.5;22.4
109;23.0;22.8;2798.0;13.0;;109;50.0;22.4;2798.0;13.0;;36.5;22.6
110;13.0;22.7;2798.0;13.0;;110;11.0;22.1;2798.0;13.0;;12.0;22.4
111;35.0;23.0;2798.0;13.0;;111;10.0;22.1;2798.0;13.0;;22.5;22.55
112;27.0;23.1;2798.0;13.0;;112;22.0;22.2;2798.0;13.0;;24.5;22.65
113;15.0;22.9;2996.0;14.0;;113;17.0;22.1;2798.0;13.0;;16.0;22.5
114;27.0;23.1;2996.0;14.0;;114;17.0;22.0;2996.0;14.0;;22.0;22.55
115;21.0;23.1;2996.0;14.0;;115;12.0;21.9;2996.0;14.0;;16.5;22.5
116;46.0;23.5;2996.0;14.0;;116;19.0;21.6;2996.0;14.0;;32.5;22.55
117;17.0;23.6;3194.0;15.0;;117;13.0;21.6;2996.0;14.0;;15.0;22.6
118;26.0;23.7;3194.0;15.0;;118;21.0;21.7;2996.0;14.0;;23.5;22.7
119;30.0;23.8;3194.0;15.0;;119;23.0;21.6;2996.0;14.0;;26.5;22.700000000000003
120;11.0;23.4;3194.0;15.0;;120;17.0;21.6;3194.0;15.0;;14.0;22.5
121;24.0;23.4;3392.0;16.0;;121;53.0;22.0;3194.0;15.0;;38.5;22.7
122;25.0;23.4;3392.0;16.0;;122;14.0;22.0;3194.0;15.0;;19.5;22.7
123;15.0;23.3;3392.0;16.0;;123;12.0;21.8;3194.0;15.0;;13.5;22.55
124;13.0;23.3;3392.0;16.0;;124;12.0;21.8;3392.0;16.0;;12.5;22.55
125;19.0;23.3;3392.0;16.0;;125;29.0;21.7;3392.0;16.0;;24.0;22.5
126;33.0;23.5;3590.0;17.0;;126;14.0;21.6;3392.0;16.0;;23.5;22.55
127;23.0;23.5;3590.0;17.0;;127;97.0;22.4;3590.0;17.0;;60.0;22.95
128;9.0;23.5;3590.0;17.0;;128;9.0;22.3;3590.0;17.0;;9.0;22.9
129;23.0;23.5;3590.0;17.0;;129;11.0;22.3;3590.0;17.0;;17.0;22.9
130;27.0;23.6;3590.0;17.0;;130;17.0;22.3;3590.0;17.0;;22.0;22.950000000000003
131;19.0;23.6;3788.0;18.0;;131;46.0;22.6;3788.0;18.0;;32.5;23.1
132;46.0;23.9;3788.0;18.0;;132;15.0;22.4;3788.0;18.0;;30.5;23.15
133;11.0;23.9;3788.0;18.0;;133;32.0;22.5;3788.0;18.0;;21.5;23.2
134;42.0;23.7;3986.0;19.0;;134;17.0;22.5;3788.0;18.0;;29.5;23.1
135;24.0;23.7;3986.0;19.0;;135;19.0;22.4;3986.0;19.0;;21.5;23.049999999999997
136;15.0;23.7;3986.0;19.0;;136;38.0;22.4;3986.0;19.0;;26.5;23.049999999999997
137;64.0;24.0;4184.0;20.0;;137;42.0;22.2;3986.0;19.0;;53.0;23.1
138;18.0;24.1;4184.0;20.0;;138;15.0;22.3;4184.0;20.0;;16.5;23.200000000000003
139;37.0;24.2;4184.0;20.0;;139;27.0;22.3;4184.0;20.0;;32.0;23.25
140;24.0;24.2;4382.0;21.0;;140;24.0;22.2;4184.0;20.0;;24.0;23.2
141;36.0;24.2;4382.0;21.0;;141;38.0;21.9;4382.0;21.0;;37.0;23.049999999999997
142;19.0;24.3;4382.0;21.0;;142;22.0;22.0;4382.0;21.0;;20.5;23.15
143;29.0;24.4;4382.0;21.0;;143;66.0;22.3;4382.0;21.0;;47.5;23.35
144;27.0;24.4;4580.0;22.0;;144;30.0;22.3;4580.0;22.0;;28.5;23.35
145;22.0;24.5;4580.0;22.0;;145;30.0;22.4;4580.0;22.0;;26.0;23.45
146;35.0;24.5;4580.0;22.0;;146;26.0;22.4;4580.0;22.0;;30.5;23.45
147;23.0;24.5;4580.0;22.0;;147;46.0;22.3;4778.0;23.0;;34.5;23.4
148;26.0;24.6;4778.0;23.0;;148;50.0;22.6;4778.0;23.0;;38.0;23.6
149;85.0;25.3;4976.0;24.0;;149;24.0;22.6;4976.0;24.0;;54.5;23.950000000000003
150;37.0;25.4;4976.0;24.0;;150;46.0;22.9;4976.0;24.0;;41.5;24.15
151;44.0;25.2;4976.0;24.0;;151;24.0;23.0;4976.0;24.0;;34.0;24.1
152;23.0;25.3;5174.0;25.0;;152;30.0;23.1;5174.0;25.0;;26.5;24.200000000000003
153;59.0;25.6;5174.0;25.0;;153;15.0;23.1;5174.0;25.0;;37.0;24.35
154;19.0;25.7;5174.0;25.0;;154;20.0;23.1;5174.0;25.0;;19.5;24.4
155;24.0;25.2;5372.0;26.0;;155;39.0;23.4;5174.0;25.0;;31.5;24.299999999999997
156;36.0;25.4;5372.0;26.0;;156;49.0;23.7;5372.0;26.0;;42.5;24.549999999999997
157;25.0;25.4;5372.0;26.0;;157;47.0;23.9;5372.0;26.0;;36.0;24.65
158;12.0;25.1;5372.0;26.0;;158;103.0;24.8;5570.0;27.0;;57.5;24.950000000000003
159;29.0;24.7;5570.0;27.0;;159;51.0;25.0;5768.0;28.0;;40.0;24.85
160;58.0;25.0;5570.0;27.0;;160;33.0;25.2;5768.0;28.0;;45.5;25.1
161;61.0;25.3;5768.0;28.0;;161;17.0;25.0;5768.0;28.0;;39.0;25.15
162;78.0;25.9;5966.0;29.0;;162;32.0;24.9;5966.0;29.0;;55.0;25.4
163;77.0;26.5;5966.0;29.0;;163;33.0;25.0;5966.0;29.0;;55.0;25.75
164;16.0;26.4;6164.0;30.0;;164;37.0;25.3;5966.0;29.0;;26.5;25.85
165;23.0;26.5;6164.0;30.0;;165;24.0;24.9;6164.0;30.0;;23.5;25.7
166;18.0;26.6;6164.0;30.0;;166;84.0;25.7;6164.0;30.0;;51.0;26.15
167;25.0;26.7;6164.0;30.0;;167;32.0;25.8;6362.0;31.0;;28.5;26.25
168;31.0;26.8;6362.0;31.0;;168;18.0;25.9;6362.0;31.0;;24.5;26.35
169;46.0;27.1;6362.0;31.0;;169;102.0;26.6;6560.0;32.0;;74.0;26.85
170;14.0;26.7;6362.0;31.0;;170;30.0;26.8;6560.0;32.0;;22.0;26.75
171;22.0;26.9;6362.0;31.0;;171;36.0;27.0;6758.0;33.0;;29.0;26.95
172;29.0;27.0;6560.0;32.0;;172;17.0;27.0;6758.0;33.0;;23.0;27.0
173;19.0;27.1;6560.0;32.0;;173;38.0;27.1;6758.0;33.0;;28.5;27.1
174;63.0;27.6;6758.0;33.0;;174;51.0;27.4;6956.0;34.0;;57.0;27.5
175;14.0;27.6;6758.0;33.0;;175;40.0;27.6;6956.0;34.0;;27.0;27.6
176;51.0;27.9;6758.0;33.0;;176;12.0;27.7;6956.0;34.0;;31.5;27.799999999999997
177;63.0;28.4;6956.0;34.0;;177;47.0;27.8;7154.0;35.0;;55.0;28.1
178;43.0;28.7;6956.0;34.0;;178;46.0;27.9;7154.0;35.0;;44.5;28.299999999999997
179;43.0;29.0;7154.0;35.0;;179;27.0;28.0;7154.0;35.0;;35.0;28.5
180;36.0;29.1;7154.0;35.0;;180;34.0;28.1;7352.0;36.0;;35.0;28.6
181;17.0;28.3;7154.0;35.0;;181;60.0;28.5;7352.0;36.0;;38.5;28.4
182;73.0;28.8;7352.0;36.0;;182;72.0;28.9;7550.0;37.0;;72.5;28.85
183;28.0;28.9;7352.0;36.0;;183;62.0;29.4;7746.0;38.0;;45.0;29.15
184;22.0;28.9;7352.0;36.0;;184;69.0;29.8;7746.0;38.0;;45.5;29.35
185;61.0;29.4;7550.0;37.0;;185;32.0;30.0;7942.0;39.0;;46.5;29.7
186;35.0;29.5;7550.0;37.0;;186;36.0;30.1;7942.0;39.0;;35.5;29.8
187;15.0;29.2;7746.0;38.0;;187;35.0;30.2;7942.0;39.0;;25.0;29.7
188;63.0;29.7;7746.0;38.0;;188;54.0;30.6;8138.0;40.0;;58.5;30.15
189;26.0;29.6;7942.0;39.0;;189;50.0;31.0;8334.0;41.0;;38.0;30.3
190;56.0;29.8;7942.0;39.0;;190;29.0;31.2;8334.0;41.0;;42.5;30.5
191;23.0;30.0;7942.0;39.0;;191;56.0;31.6;8334.0;41.0;;39.5;30.8
192;24.0;30.1;8138.0;40.0;;192;28.0;31.8;8530.0;42.0;;26.0;30.950000000000003
193;32.0;30.1;8138.0;40.0;;193;16.0;31.6;8530.0;42.0;;24.0;30.85
194;35.0;30.2;8138.0;40.0;;194;85.0;32.3;8726.0;43.0;;60.0;31.25
195;28.0;30.4;8334.0;41.0;;195;77.0;33.0;8922.0;44.0;;52.5;31.7
196;103.0;31.2;8530.0;42.0;;196;55.0;33.4;8922.0;44.0;;79.0;32.3
197;34.0;31.4;8530.0;42.0;;197;30.0;33.4;8922.0;44.0;;32.0;32.4
198;91.0;32.1;8726.0;43.0;;198;35.0;33.7;9118.0;45.0;;63.0;32.900000000000006
199;38.0;32.3;8726.0;43.0;;199;36.0;34.0;9118.0;45.0;;37.0;33.15
200;109.0;33.3;8922.0;44.0;;200;48.0;34.2;9314.0;46.0;;78.5;33.75
201;25.0;33.4;9118.0;45.0;;201;41.0;34.5;9314.0;46.0;;33.0;33.95
202;45.0;33.6;9118.0;45.0;;202;33.0;34.7;9314.0;46.0;;39.0;34.150000000000006
203;49.0;33.7;9314.0;46.0;;203;48.0;35.1;9510.0;47.0;;48.5;34.400000000000006
204;78.0;34.4;9314.0;46.0;;204;28.0;35.0;9510.0;47.0;;53.0;34.7
205;30.0;34.5;9510.0;47.0;;205;28.0;35.1;9510.0;47.0;;29.0;34.8
206;98.0;35.4;9706.0;48.0;;206;36.0;35.3;9706.0;48.0;;67.0;35.349999999999994
207;40.0;35.4;9706.0;48.0;;207;142.0;36.6;9902.0;49.0;;91.0;36.0
208;65.0;35.8;9902.0;49.0;;208;32.0;36.7;10098.0;50.0;;48.5;36.25
209;69.0;36.3;9902.0;49.0;;209;78.0;37.0;10098.0;50.0;;73.5;36.65
210;62.0;36.8;10098.0;50.0;;210;42.0;37.3;10294.0;51.0;;52.0;37.05
211;67.0;37.1;10294.0;51.0;;211;28.0;37.5;10294.0;51.0;;47.5;37.3
212;35.0;37.2;10294.0;51.0;;212;92.0;38.2;10490.0;52.0;;63.5;37.7
213;77.0;37.8;10490.0;52.0;;213;78.0;38.8;10686.0;53.0;;77.5;38.3
214;43.0;38.0;10490.0;52.0;;214;46.0;39.1;10686.0;53.0;;44.5;38.55
215;33.0;38.1;10686.0;53.0;;215;28.0;39.3;10882.0;54.0;;30.5;38.7
216;78.0;38.4;10686.0;53.0;;216;39.0;39.5;10882.0;54.0;;58.5;38.95
217;70.0;39.0;10882.0;54.0;;217;46.0;39.8;10882.0;54.0;;58.0;39.4
218;52.0;39.2;11078.0;55.0;;218;64.0;40.2;11078.0;55.0;;58.0;39.7
219;81.0;39.7;11274.0;56.0;;219;45.0;40.4;11274.0;56.0;;63.0;40.05
220;26.0;39.9;11274.0;56.0;;220;37.0;40.6;11274.0;56.0;;31.5;40.25
221;49.0;40.1;11274.0;56.0;;221;52.0;40.6;11274.0;56.0;;50.5;40.35
222;40.0;40.3;11470.0;57.0;;222;69.0;41.2;11470.0;57.0;;54.5;40.75
223;74.0;40.9;11470.0;57.0;;223;31.0;41.4;11470.0;57.0;;52.5;41.15
224;75.0;41.5;11666.0;58.0;;224;79.0;42.0;11666.0;58.0;;77.0;41.75
225;89.0;42.2;11862.0;59.0;;225;22.0;42.0;11862.0;59.0;;55.5;42.1
226;82.0;42.7;12058.0;60.0;;226;68.0;42.5;11862.0;59.0;;75.0;42.6
227;69.0;43.1;12254.0;61.0;;227;119.0;42.7;12058.0;60.0;;94.0;42.900000000000006
228;92.0;44.0;12450.0;62.0;;228;66.0;43.3;12254.0;61.0;;79.0;43.65
229;63.0;44.4;12450.0;62.0;;229;116.0;44.4;12450.0;62.0;;89.5;44.4
230;61.0;44.7;12644.0;63.0;;230;51.0;44.7;12644.0;63.0;;56.0;44.7
231;64.0;45.2;12838.0;64.0;;231;65.0;44.9;12644.0;63.0;;64.5;45.05
232;43.0;45.1;12838.0;64.0;;232;68.0;45.4;12838.0;64.0;;55.5;45.25
233;58.0;45.6;13032.0;65.0;;233;97.0;46.1;13032.0;65.0;;77.5;45.85
234;75.0;45.9;13032.0;65.0;;234;179.0;47.7;13420.0;67.0;;127.0;46.8
235;77.0;46.4;13226.0;66.0;;235;69.0;48.2;13614.0;68.0;;73.0;47.3
236;142.0;47.7;13614.0;68.0;;236;101.0;48.8;13808.0;69.0;;121.5;48.25
237;96.0;48.0;13808.0;69.0;;237;91.0;49.3;14002.0;70.0;;93.5;48.65
238;69.0;48.6;13808.0;69.0;;238;86.0;50.0;14196.0;71.0;;77.5;49.3
239;200.0;50.2;14196.0;71.0;;239;125.0;51.0;14390.0;72.0;;162.5;50.6
240;132.0;51.3;14584.0;73.0;;240;70.0;51.5;14584.0;73.0;;101.0;51.4
241;146.0;52.4;14778.0;74.0;;241;80.0;51.9;14584.0;73.0;;113.0;52.15
242;200.0;54.2;15166.0;76.0;;242;104.0;52.7;14972.0;75.0;;152.0;53.45
243;117.0;55.0;15554.0;78.0;;243;40.0;52.4;14972.0;75.0;;78.5;53.7
244;85.0;55.6;15554.0;78.0;;244;65.0;52.8;15166.0;76.0;;75.0;54.2
245;133.0;56.7;15942.0;80.0;;245;39.0;52.9;15166.0;76.0;;86.0;54.8
246;86.0;57.2;16136.0;81.0;;246;76.0;53.4;15360.0;77.0;;81.0;55.3
247;59.0;57.6;16136.0;81.0;;247;43.0;53.4;15360.0;77.0;;51.0;55.5
248;77.0;58.1;16330.0;82.0;;248;69.0;53.5;15554.0;78.0;;73.0;55.8
249;83.0;58.1;16524.0;83.0;;249;54.0;53.8;15554.0;78.0;;68.5;55.95
250;51.0;58.2;16524.0;83.0;;250;48.0;53.9;15748.0;79.0;;49.5;56.05
251;67.0;58.5;16718.0;84.0;;251;53.0;54.2;15942.0;80.0;;60.0;56.35
